program_id,program_rule_code,program_title_cn,source_insight_id,source_paper_id,source_year,source_title,source_doi,source_evidence_tier,source_evidence_level,source_hypothesis_lane,source_scope_route,source_lever_codes,source_levers_cn,source_claim,source_intervention_evidence,source_mechanism_evidence,source_outcome_evidence,target_paper_id,target_title,target_material,target_mechanism,edge_type,mapping_basis,rule_match_locations,match_location,rule_match_support_class,scope_caveat,direction_conflict,manual_review_reason,manual_review_recommended,evidence_edge_status,claim_direct_rule_match,rule_match_verified
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_F52BCFE6C1,P0509,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,hydration_and_solvation; moisture_or_evaporation_gradient; antifreeze_or_low_volatility_gel,水合与溶剂化; 湿度/蒸发梯度; 抗冻/低挥发凝胶,"CNF/DES integration provides flexible ionic thermoelectric material with high Seebeck coefficient, conductivity, and low thermal conductivity","Leveraging the Seebeck effect, we create flexible organic thermoelectric materials by integrating cellulose nanofibril (CNF) from plants with a deep eutectic solvent (DES).","Leveraging the Seebeck effect, we create flexible organic thermoelectric materials by integrating cellulose nanofibril (CNF) from plants with a deep eutectic solvent (DES).","The achieved DES gel exhibits outstanding properties, including a high Seebeck coefficient (17.96 mV K-1), impressive ionic conductivity (7.16 mS cm-1), and low thermal conductivity (0.1847 W m-1 K-1) at room temperature with relative humidity of 60 %, marking a substantial advancement in thermoelectric performance.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,intervention; mechanism,intervention; mechanism,role_sentence_support,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,False,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,True,accepted_with_scope_caveat,False,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_8C9EFDEDA1,P1639,2016,Synthesis and Characterization of Polymer Electrolyte Using Deep Eutectic Solvents and Electrospun Poly(vinyl alcohol) Membrane,10.1021/acs.iecr.6b01754,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,hydration_and_solvation; antifreeze_or_low_volatility_gel,水合与溶剂化; 抗冻/低挥发凝胶,DES uptake into thin PVA nonwoven membranes greatly increases ionic/electrical conductivity for polymer electrolyte use,"In this study, a polymer electrolyte was synthesized from poly(vinyl alcohol) (PVA) by electro-spinning technique followed by soaking in a series of deep eutectic solvents (DESs) to enhance the electrical conductivity of the product.","In this study, a polymer electrolyte was synthesized from poly(vinyl alcohol) (PVA) by electro-spinning technique followed by soaking in a series of deep eutectic solvents (DESs) to enhance the electrical conductivity of the product.","In this study, a polymer electrolyte was synthesized from poly(vinyl alcohol) (PVA) by electro-spinning technique followed by soaking in a series of deep eutectic solvents (DESs) to enhance the electrical conductivity of the product.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,intervention; mechanism; outcome,intervention; mechanism; outcome,role_sentence_support,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,False,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,True,accepted_with_scope_caveat,False,True
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,INSIGHT_CBBF39ABD7,P0945,2024,High Fire-Safety and Multifunctional Eutectogel for Flexible Quasi-Solid-State Supercapacitors,10.1002/adfm.202411029,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,hydration_and_solvation; antifreeze_or_low_volatility_gel; self_healing_or_tough_gel,水合与溶剂化; 抗冻/低挥发凝胶; 自修复/强韧凝胶,"hydrogen-bonded eutectogel provides ionic conductivity, thermoelectric conversion, flame retardancy, and self-healing for supercapacitors","In this work, a novel fire-safe and multifunctional deep eutectic solvent gel (DESG) is fabricated using acrylic acid and urea as hydrogen bond donors and choline chloride as a hydrogen bond acceptor.",The work provides new insights into the preparation and application of high fire-safety and multifunctional eutectogels for flexible quasi-solid-state supercapacitors.,"DESG shows a high ionic conductivity (0.552 S m-1), good electrochemical performance (specific capacitance: 106.8 F g-1), and a wide operating temperature range (-20-90 degrees C), being a promising candidate for flexible solid-state supercapacitors.",P0291,Quasi-solid-State Electrolytes for Low-Grade Thermal Energy Harvesting using a Cobalt Redox Couple,MPN cobalt bipyridyl redox electrolyte gelled with PVDF or PVDF-HFP,quasi-solid gel suppresses leakage while cobalt redox diffusivity/concentration and electrode spacing determine thermocell performance,iTE_lever_complements_TG_system,curated_rule:antifreeze_cobalt_ionogel; no semantic-similarity inference,intervention,intervention,role_sentence_support,,False,,False,accepted_role_sentence_support,False,True
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,INSIGHT_DFDFCDB347,P0336,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,10.1002/adma.202510199,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,coordination_or_ion_pairing; hydrophobic_partitioning; self_healing_or_tough_gel; thermodiffusion_or_soret,配位/离子对; 疏水微区分配; 自修复/强韧凝胶; 热扩散/Soret,"PVA hydroxyl groups coordinate with Cu2+; PVA and PMNT form hydrophobic associations and pi-pi stacking, enhancing thermophoretic difference between chloride anions and cations","Leveraging the amphiphilic nature of PVA, its hydrophilic hydroxyl groups form coordination bonds with Cu2+ ions from copper chloride (CuCl2), while its hydrophobic backbone interacts with water-soluble conjugated polymer (poly(3-(3 '-N,N,N-triethylammonium-1 '-propy-loxy)-4-methyl-2,5-thiophene chloride (PMNT).","This dual-interaction strategy approach enhances the thermophoretic difference between chloride anions (from both CuCl2 and PMNT) and cations, enabling the giant ionic thermopower.","Herein, a poly(vinyl alcohol) (PVA)-based n-type i-TE hydrogel is presented that exhibits both large negative S i (-38.6 mV K-1) and excellent stretchability (382.5%) through synergistic effect of coordination and hydrophobic interactions.",P0022,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,"Cu/Cu(en)2 2+ redox couple with ethylenediamine, Cu electrode, (NH4)2SO4 electrolyte",Cu/en chelation reaction creates large entropy change for high n-type thermogalvanic temperature coefficient,iTE_lever_complements_TG_system,curated_rule:coordination_tuned_copper_tg; no semantic-similarity inference,claim; intervention,claim; intervention,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,INSIGHT_760ADBBB23,P0696,2023,Giant Negative Thermopower Enabled by Bidirectionally Anchored Cations in Multifunctional Polymers,10.1021/acsami.3c03143,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,fixed_charge_selectivity; coordination_or_ion_pairing,固定电荷/离子选择性; 配位/离子对,"copper-coordinated chitosan confines cations, polycation electrolyte repels cations, and [CuCl4]2- configuration yields giant negative thermopower","The confinement effect of copper-coordinated chitosan on cations, the repulsive property of the polycationic electrolyte on cations, and the unique chemical configuration of a transition metal chloride anion ([CuCl4]2-) are the fundamental guarantees for achieving a thermopower of -28.4 mV center dot K-1.","The confinement effect of copper-coordinated chitosan on cations, the repulsive property of the polycationic electrolyte on cations, and the unique chemical configuration of a transition metal chloride anion ([CuCl4]2-) are the fundamental guarantees for achieving a thermopower of -28.4 mV center dot K-1.","The confinement effect of copper-coordinated chitosan on cations, the repulsive property of the polycationic electrolyte on cations, and the unique chemical configuration of a transition metal chloride anion ([CuCl4]2-) are the fundamental guarantees for achieving a thermopower of -28.4 mV center dot K-1.",P0022,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,"Cu/Cu(en)2 2+ redox couple with ethylenediamine, Cu electrode, (NH4)2SO4 electrolyte",Cu/en chelation reaction creates large entropy change for high n-type thermogalvanic temperature coefficient,iTE_lever_complements_TG_system,curated_rule:coordination_tuned_copper_tg; no semantic-similarity inference,claim; intervention; mechanism; outcome,claim; intervention; mechanism; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,INSIGHT_67E47B4F3F,P0413,2025,N-type thermoelectric composite hydrogels enabling dual-channel ionic/electronic transport,10.1007/s42114-025-01495-8,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,coordination_or_ion_pairing,配位/离子对,"PEDOT:PSS strengthens coordination between PVA matrix and Cu2+, facilitating Cl- migration","Introducing 5 vol% conductive polymer PEDOT:PSS aqueous solution into the PVA hydrogel strengthened chemical coordination between the polymer matrix and Cu2+ ions to facilitate mobile Cl- ions, resulting in an ultrahigh alpha of -22.8 mV K-1, further elevated to - 33.8 mV K-1 via freezing-thawing cycles.","Introducing 5 vol% conductive polymer PEDOT:PSS aqueous solution into the PVA hydrogel strengthened chemical coordination between the polymer matrix and Cu2+ ions to facilitate mobile Cl- ions, resulting in an ultrahigh alpha of -22.8 mV K-1, further elevated to - 33.8 mV K-1 via freezing-thawing cycles.","Introducing 5 vol% conductive polymer PEDOT:PSS aqueous solution into the PVA hydrogel strengthened chemical coordination between the polymer matrix and Cu2+ ions to facilitate mobile Cl- ions, resulting in an ultrahigh alpha of -22.8 mV K-1, further elevated to - 33.8 mV K-1 via freezing-thawing cycles.",P0022,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,"Cu/Cu(en)2 2+ redox couple with ethylenediamine, Cu electrode, (NH4)2SO4 electrolyte",Cu/en chelation reaction creates large entropy change for high n-type thermogalvanic temperature coefficient,iTE_lever_complements_TG_system,curated_rule:coordination_tuned_copper_tg; no semantic-similarity inference,claim; intervention; mechanism; outcome,claim; intervention; mechanism; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,INSIGHT_0B65A54D49,P0397,2022,Specific behavior of transition metal chloride complexes for achieving giant ionic thermoelectric properties,10.1038/s41528-022-00213-4,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,coordination_or_ion_pairing; hydration_and_solvation,配位/离子对; 水合与溶剂化,"carboxylated cellulose coordinates Cu2+ and converts Cu2+/Cl- motion into higher-heat transport of [CuCl4]2- anions, producing giant n-type thermopower","Here, we demonstrate a hydrated polyvinyl alcohol (PVA)-cellulosic membrane that relies on the thermal gradient diffusion of transition metal and chloride complexe [CuCl4](2-) enhanced by copper-coordinated carboxylated cellulose.","We attribute the enhanced thermally generated voltage to the highly-coordinated configuration of Cu2+ - Cl-, which converts the independent thermal motion of Cu2+ and Cl- to the higher ion transport heat of [CuCl4](2-) anion via carboxylated cellulose, while this phenomenon do not occur in the other transition metal chlorides.","The PVA-cellulosic membrane exhibits a thermopower of -26.25 mV center dot K-1, rendering it among the best n-type ionic thermoelectric materials under the same conditions.",P0022,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,"Cu/Cu(en)2 2+ redox couple with ethylenediamine, Cu electrode, (NH4)2SO4 electrolyte",Cu/en chelation reaction creates large entropy change for high n-type thermogalvanic temperature coefficient,iTE_lever_complements_TG_system,curated_rule:coordination_tuned_copper_tg; no semantic-similarity inference,intervention,intervention,role_sentence_support,,False,,False,accepted_role_sentence_support,False,True
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,INSIGHT_11D583D44D,P0413,2025,N-type thermoelectric composite hydrogels enabling dual-channel ionic/electronic transport,10.1007/s42114-025-01495-8,C_adjacent_enabling_evidence,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,adjacent_enabling,coordination_or_ion_pairing; electrode_interface,配位/离子对; 电极界面,electronic holes partially neutralize ion migration and allow external charge extraction,"Introducing 5 vol% conductive polymer PEDOT:PSS aqueous solution into the PVA hydrogel strengthened chemical coordination between the polymer matrix and Cu2+ ions to facilitate mobile Cl- ions, resulting in an ultrahigh alpha of -22.8 mV K-1, further elevated to - 33.8 mV K-1 via freezing-thawing cycles.","Driven by Delta T, holes accumulate at the cold end of the composite hydrogel, in part neutralizing Cl- migration and mitigating open-circuit voltages to an equilibrium value, whereas holes drifting toward electrodes allow charge extraction to the external circuit.","Introducing 5 vol% conductive polymer PEDOT:PSS aqueous solution into the PVA hydrogel strengthened chemical coordination between the polymer matrix and Cu2+ ions to facilitate mobile Cl- ions, resulting in an ultrahigh alpha of -22.8 mV K-1, further elevated to - 33.8 mV K-1 via freezing-thawing cycles.",P0022,An N-Type Thermogalvanic Cell with a High Temperature Coefficient Based on the Cu/Cu(en)2 2+ Redox Couple,"Cu/Cu(en)2 2+ redox couple with ethylenediamine, Cu electrode, (NH4)2SO4 electrolyte",Cu/en chelation reaction creates large entropy change for high n-type thermogalvanic temperature coefficient,iTE_lever_complements_TG_system,curated_rule:coordination_tuned_copper_tg; no semantic-similarity inference,intervention; outcome,intervention; outcome,role_sentence_support,,False,,False,accepted_role_sentence_support,False,True
PRG_4cca4840d8f1,hydrophobic_domain_triiodide,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,INSIGHT_DFDFCDB347,P0336,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,10.1002/adma.202510199,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,coordination_or_ion_pairing; hydrophobic_partitioning; self_healing_or_tough_gel; thermodiffusion_or_soret,配位/离子对; 疏水微区分配; 自修复/强韧凝胶; 热扩散/Soret,"PVA hydroxyl groups coordinate with Cu2+; PVA and PMNT form hydrophobic associations and pi-pi stacking, enhancing thermophoretic difference between chloride anions and cations","Leveraging the amphiphilic nature of PVA, its hydrophilic hydroxyl groups form coordination bonds with Cu2+ ions from copper chloride (CuCl2), while its hydrophobic backbone interacts with water-soluble conjugated polymer (poly(3-(3 '-N,N,N-triethylammonium-1 '-propy-loxy)-4-methyl-2,5-thiophene chloride (PMNT).","This dual-interaction strategy approach enhances the thermophoretic difference between chloride anions (from both CuCl2 and PMNT) and cations, enabling the giant ionic thermopower.","Herein, a poly(vinyl alcohol) (PVA)-based n-type i-TE hydrogel is presented that exhibits both large negative S i (-38.6 mV K-1) and excellent stretchability (382.5%) through synergistic effect of coordination and hydrophobic interactions.",P0008,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing,PVA hydrogel with I-/I3- redox couple and zwitterions,thermogalvanic redox conversion plus piezoresistive gel response enables self-powered temperature and strain sensing; zwitterions improve dehydration/cold resistance,iTE_lever_complements_TG_system,curated_rule:hydrophobic_domain_triiodide; no semantic-similarity inference,claim; outcome,claim; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_4cca4840d8f1,hydrophobic_domain_triiodide,用可调疏水微区选择性分配 I3−，同时兼顾 TG 凝胶韧性,INSIGHT_FA700222B0,P0466,2022,Anion Size Effect of Ionic Liquids in Tuning the Thermoelectric and Mechanical Properties of PEDOT:PSS Films through a Counterion Exchange Strategy,10.1021/acsami.2c05591,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,hydrophobic_partitioning,疏水微区分配,"nFSI- counterion exchange tunes PEDOT pi-pi stacking, constructs bipolaron network, and shifts transport from hopping to band-like behavior","The pi-pi* stacking of the PEDOT polymer chains was fine-tuned by the hydrophobic anions of nFSI(-), providing a technical route for constructing a bipolaron network and inducing the transition from hopping transport to band-like transport.","The pi-pi* stacking of the PEDOT polymer chains was fine-tuned by the hydrophobic anions of nFSI(-), providing a technical route for constructing a bipolaron network and inducing the transition from hopping transport to band-like transport.","In this work, we report a counterion exchange between ionic liquid bis(x-fluorosulfonyl) amide lithium (Li:nFSI, n = 1, 3, 5) with different sizes of anions and a PEDOT:PSS-induced bipolaron network, which significantly boosted the thermoelectric power factor from 0.8 to 157 mu W m K-2 at 235 degrees C and the maximum tensile strain from 30% to over 30%.",P0008,Thermogalvanic hydrogel-based e-skin for self-powered on-body dual-modal temperature and strain sensing,PVA hydrogel with I-/I3- redox couple and zwitterions,thermogalvanic redox conversion plus piezoresistive gel response enables self-powered temperature and strain sensing; zwitterions improve dehydration/cold resistance,iTE_lever_complements_TG_system,curated_rule:hydrophobic_domain_triiodide; no semantic-similarity inference,claim,claim,claim_direct_support,ELECTRONIC_PI_STACKING_WITHOUT_ION_PARTITION_EVIDENCE: PEDOT electronic pi-pi stacking is not evidence for ionic I3- partitioning into hydrophobic domains.,False,ELECTRONIC_PI_STACKING_WITHOUT_ION_PARTITION_EVIDENCE: PEDOT electronic pi-pi stacking is not evidence for ionic I3- partitioning into hydrophobic domains.,True,accepted_with_scope_caveat,True,True
PRG_00699a1a9edc,reconfigurable_auxiliary_soret_tg,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,INSIGHT_12F77ADB6E,P0373,2023,Reversible bipolar thermopower of ionic thermoelectric polymer composite for cyclic energy generation,10.1038/s41467-023-36018-w,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,thermodiffusion_or_soret; polarity_switching; electrode_interface,热扩散/Soret; 热电极性切换; 电极界面,switching electrodes alternates dominant cation/anion thermodiffusion for cyclic power generation,"Here, we reported a reversible bipolar thermopower (+20.2 mV K-1 to -10.2 mV K-1) of the same composite by manipulating the interactions of ions and electrodes.","Meanwhile, a promising ionic thermoelectric generator was proposed to achieve cyclic power generation under a constant heat course only by switching the external electrodes that can effectively realize the alternating dominated thermodiffusion of cations and anions.","Here, we reported a reversible bipolar thermopower (+20.2 mV K-1 to -10.2 mV K-1) of the same composite by manipulating the interactions of ions and electrodes.",P0093,P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,I-/I3- thermogalvanic cell with PNIPAM thermosensitive nanogels,"PNIPAM nanogels selectively capture I3- at hot side and release at cold side, creating free-I3- concentration gradient and p-n Seebeck inversion",iTE_lever_complements_TG_system,curated_rule:reconfigurable_auxiliary_soret_tg; no semantic-similarity inference,claim; intervention; outcome,claim; intervention; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_00699a1a9edc,reconfigurable_auxiliary_soret_tg,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,INSIGHT_676950CAE4,P0373,2023,Reversible bipolar thermopower of ionic thermoelectric polymer composite for cyclic energy generation,10.1038/s41467-023-36018-w,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,polarity_switching; electrode_interface,热电极性切换; 电极界面,manipulating ion-electrode interactions gives reversible bipolar thermopower,"Here, we reported a reversible bipolar thermopower (+20.2 mV K-1 to -10.2 mV K-1) of the same composite by manipulating the interactions of ions and electrodes.","However, generating cyclic power by ionic thermoelectric modules remains challenging, since the ions cannot travel across the electrode interface.","Here, we reported a reversible bipolar thermopower (+20.2 mV K-1 to -10.2 mV K-1) of the same composite by manipulating the interactions of ions and electrodes.",P0093,P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,I-/I3- thermogalvanic cell with PNIPAM thermosensitive nanogels,"PNIPAM nanogels selectively capture I3- at hot side and release at cold side, creating free-I3- concentration gradient and p-n Seebeck inversion",iTE_lever_complements_TG_system,curated_rule:reconfigurable_auxiliary_soret_tg; no semantic-similarity inference,claim; intervention; outcome,claim; intervention; outcome,claim_direct_support,,False,,False,accepted_claim_direct,True,True
PRG_00699a1a9edc,reconfigurable_auxiliary_soret_tg,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,INSIGHT_26D6C5F1F3,P0348,2025,Amine-functionalized lignin hydrogels for high-performance N-type ionic thermoelectric materials,10.1039/d4gc06542e,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,polarity_switching,热电极性切换,cross-linking and amine functionalization transform lignin hydrogel from p-type to n-type; KCl infiltration provides high ionic conductivity and negative thermopower,"The optimized functionalized lignin-based hydrogel when infiltrated with a 1 M KCl electrolyte, exhibits a negative ionic thermopower (-7.48 mV K-1) and high ionic conductivity (39.9 mS cm-1).",This research demonstrates the transformation of lignin-based hydrogels from p-type to n-type materials through a green synthesis approach involving cross-linking and amine functionalization.,"The optimized functionalized lignin-based hydrogel when infiltrated with a 1 M KCl electrolyte, exhibits a negative ionic thermopower (-7.48 mV K-1) and high ionic conductivity (39.9 mS cm-1).",P0093,P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,I-/I3- thermogalvanic cell with PNIPAM thermosensitive nanogels,"PNIPAM nanogels selectively capture I3- at hot side and release at cold side, creating free-I3- concentration gradient and p-n Seebeck inversion",iTE_lever_complements_TG_system,curated_rule:reconfigurable_auxiliary_soret_tg; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,STATIC_TYPE_CHANGE_NOT_REVERSIBLE_SWITCH: Static composition-driven p/n conversion.,False,STATIC_TYPE_CHANGE_NOT_REVERSIBLE_SWITCH: Static composition-driven p/n conversion.,True,accepted_with_scope_caveat,True,True
PRG_00699a1a9edc,reconfigurable_auxiliary_soret_tg,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,INSIGHT_15BC6EEC21,P0357,2025,High-thermopower ionic thermoelectric hydrogels for low-grade heat harvesting and intelligent fire protection,10.1039/d5ta04718h,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,polarity_switching,热电极性切换,NaCl content tunes thermoelectric type from n-type to p-type,"Afterwards, an ionic thermoelectric pair (p-n junction) with superior thermoelectric performance was constructed.",It was found that the thermoelectric type of HIG transitioned from negative (n-type) to positive (p-type) as the sodium chloride content increased from 0.67 wt% to 1.00 wt%.,"When burned, HIG rapidly generated a voltage exceeding 50 mV and triggered a fire alarm within 4 s, demonstrating excellent thermoelectric efficiency and sensitive early fire-warning capability.",P0093,P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,I-/I3- thermogalvanic cell with PNIPAM thermosensitive nanogels,"PNIPAM nanogels selectively capture I3- at hot side and release at cold side, creating free-I3- concentration gradient and p-n Seebeck inversion",iTE_lever_complements_TG_system,curated_rule:reconfigurable_auxiliary_soret_tg; no semantic-similarity inference,claim; mechanism,claim; mechanism,claim_direct_support,STATIC_TYPE_CHANGE_NOT_REVERSIBLE_SWITCH: Static salt-content p/n tuning.,False,STATIC_TYPE_CHANGE_NOT_REVERSIBLE_SWITCH: Static salt-content p/n tuning.,True,accepted_with_scope_caveat,True,True
PRG_00699a1a9edc,reconfigurable_auxiliary_soret_tg,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,INSIGHT_538E4A6C2A,P1553,2020,Chloride transport in conductive polymer films for an n-type thermoelectric platform,10.1039/c9ee02399b,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,ion_electron_coupling; polarity_switching,离子–电子耦合; 热电极性切换,"Cu2+ binds PSS and forms Cl- channels, converting PEDOT:PSS from p-type to n-type ionic thermoelectric behavior","In addition, electron spin resonance spectroscopy indicated the major spin density transition from a polaron of PEDOT:PSS to the polymer-bound unpaired electron spin of Cu ions by increasing the CuCl2 content to prove the binding of metal ions with the PSS unit of the polymer chain.","The p-type TE properties of the PEDOT:PSS films was drastically converted into the n-type TE properties in the presence of CuCl2 through metal binding with polymers, thus resulting in the formation of Cl- channels.",These mixed ionicelectronic NPC films recorded a surprisingly high negative S value of over -18.2 mV K-1 and a power factor of 1.7 mW m(-1) K-2 at 80% RH with 40 wt% of CuCl2.,P0093,P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,I-/I3- thermogalvanic cell with PNIPAM thermosensitive nanogels,"PNIPAM nanogels selectively capture I3- at hot side and release at cold side, creating free-I3- concentration gradient and p-n Seebeck inversion",iTE_lever_complements_TG_system,curated_rule:reconfigurable_auxiliary_soret_tg; no semantic-similarity inference,claim,claim,claim_direct_support,STATIC_TYPE_CHANGE_NOT_REVERSIBLE_SWITCH: Static material conversion to n-type.,False,STATIC_TYPE_CHANGE_NOT_REVERSIBLE_SWITCH: Static material conversion to n-type.,True,accepted_with_scope_caveat,True,True
PRG_00699a1a9edc,reconfigurable_auxiliary_soret_tg,用可切换 Soret 单元为 I−/I3− TG 构建等效 p/n 腿,INSIGHT_FBEF0A59E7,P1109,2021,Anionic conduction mediated giant n-type Seebeck coefficient in doped Poly(3-hexylthiophene) free-standing films,10.1016/j.mtphys.2020.100307,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,thermodiffusion_or_soret; polarity_switching,热扩散/Soret; 热电极性切换,Cl- thermodiffusion changes conduction from p-type electronic to n-type ionic and produces giant negative Seebeck coefficient,The present work demonstrates a totally radical change in conduction nature from typical p-type to n-type through ionic transport in FeCl3 doped free-standing poly(3-hexylthiophene) (P3HT) films.,The thermodiffusion of Cl- ions generated a giant negative Seebeck coefficient (similar to 2.7 mV/K) and a moderately high electrical conductivity (similar to 1 S/cm); an unprecedented level in polymers.,The thermodiffusion of Cl- ions generated a giant negative Seebeck coefficient (similar to 2.7 mV/K) and a moderately high electrical conductivity (similar to 1 S/cm); an unprecedented level in polymers.,P0093,P-N conversion in thermogalvanic cells induced by thermo-sensitive nanogels for body heat harvesting,I-/I3- thermogalvanic cell with PNIPAM thermosensitive nanogels,"PNIPAM nanogels selectively capture I3- at hot side and release at cold side, creating free-I3- concentration gradient and p-n Seebeck inversion",iTE_lever_complements_TG_system,curated_rule:reconfigurable_auxiliary_soret_tg; no semantic-similarity inference,intervention,intervention,role_sentence_support,STATIC_TYPE_CHANGE_NOT_REVERSIBLE_SWITCH: Carrier-type crossover without reversible switching.,False,STATIC_TYPE_CHANGE_NOT_REVERSIBLE_SWITCH: Carrier-type crossover without reversible switching.,True,accepted_with_scope_caveat,False,True
