pair_id,class_id,group_index,domain,left_mention_id,right_mention_id,left_label,right_label,judge_decision,judge_relation,judge_reason,left_evidence,right_evidence,left_evidence_locator,right_evidence_locator,judge_group_record,dsh_relation,dsh_reason,judge_model,judge_reasoning_effort,merge_applied
pair:f33673ca0ab2625dcf28,TG:P0227:n2,14,TG,TG:P0166:n3,TG:P0186:n2,thermopower,thermopower,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,EG boosts thermopower by increasing solvation entropy change and concentration ratio difference of redox ions,minimal influence on the thermopower of TECs,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0166:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0186:n2,group_judgments.jsonl::group_index=14,equivalent_to,两侧均指 thermopower，概念同一，均描述热电化学电池的热电势性能。,gpt-6-astra,high,False
pair:57fbf41325478b127a6a,TG:P0227:n2,14,TG,TG:P0166:n3,TG:P0255:n3,thermopower,thermopower,accept,equivalent_to,共同定义：热电化学热电势系数。0/1/2/3/4/5/6/10/11/12/13/14/15均热电化学电池热电势系数；7完整摘要及8/9明确叠加Soret和热电化学效应，总热响应不等同单独电化学系数。,exhibit a notably increased thermopower of 2.04 mV K-1,boosting the thermopower from 1.47 to 2.93 mV K-1,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0166:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=TG:P0255:n3,group_judgments.jsonl::group_index=14,equivalent_to,两侧 thermopower 皆为热电池热电势量，单位 mV K-1 一致，语义范围相同。,gpt-6-astra,high,False
pair:ff2c9ef416040bb06db8,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P0582:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,"Precise modulation of carrier transport is central to optimizing semiconductor performance and functionality. Among various approaches, ionic gating offers a powerful and reversible route to control carrier transport by dynamically adjusting carrier concentration, thereby enabling systematic investigation of doping-leveldependent changes in charge-transport characteristics.","Specifically, La3+ substitution for In3+ significantly increases carrier concentration, which, combined with the band convergence-induced elevation of density of states (DOS) near the Fermi level, results in a remarkable improvement in power factor (from the intrinsic enhancement driven by electrical conductivity) while mitigating the reduction in Seebeck coefficient.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均使用'carrier concentration'指材料中可被掺杂/门控调控的电子载流子浓度，语义相同。,gpt-6-astra,high,False
pair:9ee7a2cfa3699253daf5,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P0742:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,achieved an in-situ modulation of the carrier concentration in Sb2Te3 thermoelectric thin films,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0742:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均为材料中可被外部手段调控的载流子浓度这一同一物理量，仅调控方式与材料体系不同，无相反方向或限定词的语义分歧。,gpt-6-astra,high,False
pair:f6c34ab48e8e0b1a3594,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P0832:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,control carrier transport by dynamically adjusting carrier concentration,The carrier concentration of the positive and negative SWCNT electrodes (channels) was controlled by changing the gate voltage,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0832:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧术语完全相同且语境一致，均指通过栅压动态调控沟道中电子型载流子浓度这一同一物理量。,gpt-6-astra,high,False
pair:16033646b8d58ef316fa,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P0955:n2,carrier concentration,charge carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,"Precise modulation of carrier transport is central to optimizing semiconductor performance and functionality. Among various approaches, ionic gating offers a powerful and reversible route to control carrier transport by dynamically adjusting carrier concentration, thereby enabling systematic investigation of doping-leveldependent changes in charge-transport characteristics.","Using bromine as a dopant, we show that reducing the charge carrier concentration in Cu2-delta Se is in fact possible.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0955:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均指材料中可调制的载流子浓度；'charge carrier concentration'是'carrier concentration'的明确同义表达。,gpt-6-astra,high,False
pair:662f0a0a4e1be02b10f6,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1039:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,varying Se deficiency effectively optimized the carrier concentration and power factor,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1039:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均以同一术语 carrier concentration 指称热电半导体中的载流子浓度这一物理量，无语义范围差异。,gpt-6-astra,high,False
pair:f80be08d37cf335ad0a8,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1049:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,the selective substitution of In+ by Pb for the binary InTe material monotonically reduces the carrier concentration,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1049:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均为同一物理量 carrier concentration（可被调控、以 cm^-3 度量），名称与所指一致。,gpt-6-astra,high,False
pair:7621c9b82628617c89df,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1157:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,its intrinsically low carrier concentration (1018 cm- 3) significantly limits its thermoelectric efficiency,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1157:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均为半导体中载流子浓度这一物理量，未附加任何改变其定义的限制条件，指同一概念。,gpt-6-astra,high,False
pair:37471715a3e57c418838,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1171:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,increasing the carrier concentration,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1171:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均为同一半导体物理量 carrier concentration，仅掺杂/调控来源不同，不改变概念所指。,gpt-6-astra,high,False
pair:2fbf0300a134b8a57a95,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1308:n2,carrier concentration,charge carriers concentration n,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,"The charge carriers concentration n increases with slightly increasing RE ionic radius to critical value (approximate to 1.04 angstrom), after that n becomes nearly constant.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1308:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均指半导体中的（电子型）载流子浓度这一物理量，右侧仅多出符号 n，未引入额外限定，语义范围一致。,gpt-6-astra,high,False
pair:1f443c2805ada96c1dc3,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1487:n1,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,"Thermopower is determined by the carrier concentration only and does not depend on dopant type, having value similar to 260 mu V/K at 1000 K.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1487:n1,group_judgments.jsonl::group_index=15,equivalent_to,右侧虽用于解释热电势，但 carrier concentration 与左侧指同一载流子浓度量。,gpt-6-astra,high,False
pair:ef27e1593537f104410d,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1492:n2,carrier concentration,charge carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,Pb doping effectively increases the charge carrier concentration,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1492:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均指半导体中的载流子浓度这一物理量（carrier concentration 与 charge carrier concentration），限定词不改变量本身的语义，属同义表达。,gpt-6-astra,high,False
pair:17344b7883ac40d1a53e,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1940:n2,carrier concentration,charge carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,The charge carrier concentration increases with Fe substitution as confirmed from Hall effect measurement,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1940:n2,group_judgments.jsonl::group_index=15,equivalent_to,左侧 carrier concentration 与右侧 charge carrier concentration 均指可调控的载流子浓度，后者为同义的完整表述。,gpt-6-astra,high,False
pair:f06419d9f52cde7b22a6,iTE:P1103:n1,15,iTE,iTE:P0426:n2,iTE:P1968:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,dynamically adjusting carrier concentration,the carrier concentration increases with a longer milling time due to induced anti-site defects while milling,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0426:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1968:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均为 carrier concentration，指载流子浓度这一相同物理量。,gpt-6-astra,high,False
pair:a9b66b435a43da158ff7,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P0742:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,significantly increases carrier concentration,in-situ modulation of the carrier concentration in Sb2Te3 thermoelectric thin films,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0742:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧原文均以同一术语 carrier concentration 指代热电材料中的载流子浓度这同一物理量，未附加改变定义的限定条件。,gpt-6-astra,high,False
pair:0a4d0cbe3cb8741c9a4b,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P0832:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,significantly increases carrier concentration,The carrier concentration of the positive and negative SWCNT electrodes (channels) was controlled by changing the gate voltage,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0832:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均用 carrier concentration 指同一物理量（载流子浓度），仅调控手段（取代 vs 栅压）不同，概念本身未变。,gpt-6-astra,high,False
pair:3f5cfec27d1b8a1fafc1,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P0955:n2,carrier concentration,charge carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,"Specifically, La3+ substitution for In3+ significantly increases carrier concentration, which, combined with the band convergence-induced elevation of density of states (DOS) near the Fermi level, results in a remarkable improvement in power factor (from the intrinsic enhancement driven by electrical conductivity) while mitigating the reduction in Seebeck coefficient.","Using bromine as a dopant, we show that reducing the charge carrier concentration in Cu2-delta Se is in fact possible.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0955:n2,group_judgments.jsonl::group_index=15,equivalent_to,右侧'charge carrier concentration'是左侧'carrier concentration'的明确同义表达，均指电子载流子浓度。,gpt-6-astra,high,False
pair:6f1dc27fa667e9a46508,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P1039:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,La3+ substitution for In3+ significantly increases carrier concentration,varying Se deficiency effectively optimized the carrier concentration and power factor,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1039:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均指载流子浓度这一同一物理量（均为 quantity 角色），原文中用法一致，仅为不同材料体系中该量的增减描述，语义范围相同。,gpt-6-astra,high,False
pair:434bd0e33870f391d99c,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P1049:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,La3+ substitution for In3+ significantly increases carrier concentration,monotonically reduces the carrier concentration,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1049:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均为未加限定的 carrier concentration，指同一物理量（载流子浓度），仅变化方向不同，不构成概念差别。,gpt-6-astra,high,False
pair:80bf8b28ee3bcf4eaea4,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P1157:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,significantly increases carrier concentration,its intrinsically low carrier concentration (1018 cm- 3) significantly limits its thermoelectric efficiency.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1157:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均指热电材料中的载流子浓度这一物理量，语义相同。,gpt-6-astra,high,False
pair:263be2b0b4f90fff85f7,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P1171:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,La3+ substitution for In3+ significantly increases carrier concentration,increasing the carrier concentration,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1171:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均指载流子浓度，左侧 La 替代与右侧 Nb 掺杂只是调控方式不同，概念相同。,gpt-6-astra,high,False
pair:c52612d9c3a1e7cd6e9e,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P1487:n1,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,La3+ substitution for In3+ significantly increases carrier concentration,"Thermopower is determined by the carrier concentration only and does not depend on dopant type, having value similar to 260 mu V/K at 1000 K.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1487:n1,group_judgments.jsonl::group_index=15,equivalent_to,右侧仅说明热电势受 carrier concentration 决定，所含量与左侧相同。,gpt-6-astra,high,False
pair:bcb5b872fe557f597247,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P1492:n2,carrier concentration,charge carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,significantly increases carrier concentration,Pb doping effectively increases the charge carrier concentration,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1492:n2,group_judgments.jsonl::group_index=15,equivalent_to,carrier concentration 与 charge carrier concentration 在原文中均指载流子浓度，同义。,gpt-6-astra,high,False
pair:d1b25f593b99523ea7f8,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P1940:n2,carrier concentration,charge carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,La3+ substitution for In3+ significantly increases carrier concentration,The charge carrier concentration increases with Fe substitution as confirmed from Hall effect measurement,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1940:n2,group_judgments.jsonl::group_index=15,equivalent_to,carrier concentration 与 charge carrier concentration 在半导体语境中为同义表达。,gpt-6-astra,high,False
pair:b0eb5c4aeda67a248467,iTE:P1103:n1,15,iTE,iTE:P0582:n2,iTE:P1968:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,La3+ substitution for In3+ significantly increases carrier concentration,the carrier concentration increases with a longer milling time due to induced anti-site defects while milling,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0582:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1968:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均指同一载流子浓度量，变化机制不同不改变概念同一性。,gpt-6-astra,high,False
pair:1b176b9f090697d4ff18,iTE:P1103:n1,15,iTE,iTE:P0742:n2,iTE:P0832:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,in-situ modulation of the carrier concentration in Sb2Te3 thermoelectric thin films,The carrier concentration of the positive and negative SWCNT electrodes (channels) was controlled by changing the gate voltage,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0742:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0832:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧同为 carrier concentration 这一载流子浓度物理量，仅材料体系与调控方式不同，不构成概念区分。,gpt-6-astra,high,False
pair:1be0cf30d459c9a452e8,iTE:P1103:n1,15,iTE,iTE:P0742:n2,iTE:P0847:n2,carrier concentration,carrier density,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,carrier concentration,carrier density,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0742:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0847:n2,group_judgments.jsonl::group_index=15,equivalent_to,carrier concentration 与 carrier density 在半导体/热电语境中均指载流子浓度，属同一物理量。,gpt-6-astra,high,False
pair:f8683407ac2f74254503,iTE:P1103:n1,15,iTE,iTE:P0742:n2,iTE:P0955:n2,carrier concentration,charge carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,an in-situ modulation of the carrier concentration in Sb2Te3 thermoelectric thin films,reducing the charge carrier concentration in Cu2-delta Se is in fact possible,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0742:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0955:n2,group_judgments.jsonl::group_index=15,equivalent_to,两处均指材料中载流子的浓度，无相互排斥的限定条件，属同一概念的两种表述。,gpt-6-astra,high,False
pair:40931dc8042eb9d884cc,iTE:P1103:n1,15,iTE,iTE:P0742:n2,iTE:P1039:n2,carrier concentration,carrier concentration,accept,equivalent_to,共同定义：电子载流子数浓度。十六成员都是半导体/导电聚合物的电子载流子数浓度，density与concentration同量；不把电子/空穴具体数值或符号合并，也不延伸到离子浓度。,which extracted polarization charges and achieved an in-situ modulation of the carrier concentration in Sb2Te3 thermoelectric thin films.,"varying Se deficiency effectively optimized the carrier concentration and power factor, a figure of merit zT value similar to 0.55 was achieved at 923 K in Ag8GeSe5.88.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0742:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1039:n2,group_judgments.jsonl::group_index=15,equivalent_to,两侧均为热电材料中的泛称载流子浓度（quantity），无额外限定条件，指同一物理量。,gpt-6-astra,high,False
