pair_id,class_id,group_index,domain,left_mention_id,right_mention_id,left_label,right_label,judge_decision,judge_relation,judge_reason,left_evidence,right_evidence,left_evidence_locator,right_evidence_locator,judge_group_record,dsh_relation,dsh_reason,judge_model,judge_reasoning_effort,merge_applied
pair:729c92556464a363a1fb,iTE:P1163:n2,2,iTE,iTE:P0526:n3,iTE:P0668:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：热电化学转换整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"This system, based on cellulose nanofibril (CNF), integrates a thermoelectric gel with a passive radiation-cooling layer, enhancing thermoelectric performance by maintaining a temperature gradient of 9.9 K, leveraging radiative cooling at high solar irradiance.","The calculated band structure shows that the compound is a semiconductor with an indirect band gap similar to 0.45 eV, which is an appropriate band for the high thermoelectric performance.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0526:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0668:n2,group_judgments.jsonl::group_index=2,equivalent_to,右侧虽比较 n 型与 p 型掺杂，但该节点所指仍是通用的热电性能，与左侧同为该性能概念，无范围差异。,gpt-6-astra,high,False
pair:1d5ac0e8f65e2052d067,iTE:P1163:n2,2,iTE,iTE:P0526:n3,iTE:P0675:n2,thermoelectric performance,Thermoelectric performance,uncertain,uncertain,左：热电化学转换整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"This system, based on cellulose nanofibril (CNF), integrates a thermoelectric gel with a passive radiation-cooling layer, enhancing thermoelectric performance by maintaining a temperature gradient of 9.9 K, leveraging radiative cooling at high solar irradiance.",Thermoelectric performance can also be significantly improved by forming metavalent bonds.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0526:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0675:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧原文均使用同一泛化术语 thermoelectric performance 指代同一性能对象，均以“提升/改善”描述，未附加材料、尺度或方向限定，语义范围一致。,gpt-6-astra,high,False
pair:3cbe9b630111b0ff77be,iTE:P1163:n2,2,iTE,iTE:P0526:n3,iTE:P0687:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：热电化学转换整体性能；右：以Seebeck预测表征的性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"This system, based on cellulose nanofibril (CNF), integrates a thermoelectric gel with a passive radiation-cooling layer, enhancing thermoelectric performance by maintaining a temperature gradient of 9.9 K, leveraging radiative cooling at high solar irradiance.",Interpretable SHAP and correlation analyses identified FractionCSP3 and molecular weight as key determinants of thermoelectric performance.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0526:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0687:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均指同一热电性能指标，名称与语义范围一致。,gpt-6-astra,high,False
pair:df6f5b06fcbcfb5260d0,iTE:P1163:n2,2,iTE,iTE:P0526:n3,iTE:P0882:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：热电化学转换整体性能；右：离子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,enhancing thermoelectric performance by maintaining a temperature gradient of 9.9 K,with enhanced thermoelectric performance,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0526:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0882:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均指热电性能这一泛化性能指标，语境不同但概念相同。,gpt-6-astra,high,False
pair:cd0379c24ee6d5d3c9fd,iTE:P1163:n2,2,iTE,iTE:P0526:n3,iTE:P0933:n3,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：热电化学转换整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,enhancing thermoelectric performance by maintaining a temperature gradient of 9.9 K,the reasons for the higher thermoelectric performance,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0526:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0933:n3,group_judgments.jsonl::group_index=2,equivalent_to,两侧均以“thermoelectric performance”泛指热电性能，未附加限定，语义范围相同。,gpt-6-astra,high,False
pair:8259fb74b32fd300853a,iTE:P1163:n2,2,iTE,iTE:P0526:n3,iTE:P1063:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：热电化学转换整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,enhancing thermoelectric performance by maintaining a temperature gradient of 9.9 K,favorable for thermoelectric performance,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0526:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1063:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均以热电性能泛指材料/器件的热电表现，语义范围相同。,gpt-6-astra,high,False
pair:f0f212175542372ed1bf,iTE:P1163:n2,2,iTE,iTE:P0526:n3,iTE:P1566:n3,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：热电化学转换整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"This system, based on cellulose nanofibril (CNF), integrates a thermoelectric gel with a passive radiation-cooling layer, enhancing thermoelectric performance by maintaining a temperature gradient of 9.9 K, leveraging radiative cooling at high solar irradiance.","an appropriate molecular weight (Mw = 68 kDa) promotes the formation of broad charge transport pathways, leading to the best thermoelectric performance",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0526:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1566:n3,group_judgments.jsonl::group_index=2,equivalent_to,两侧标签与语境均为“thermoelectric performance”，仅提升手段不同，概念本身同义。,gpt-6-astra,high,False
pair:e016fe4be7f448e07327,iTE:P1163:n2,2,iTE,iTE:P0557:n3,iTE:P0675:n2,thermoelectric performances,Thermoelectric performance,uncertain,uncertain,左：热扩散-PCET组合性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,Here we demonstrate that the thermoelectric performances can be boosted by combining the Soret effect of protons and proton-coupled electron transfer (PCET) reaction of benzoquinone and hydroquinone in hydrogels.,Thermoelectric performance can also be significantly improved by forming metavalent bonds.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0557:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0675:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均为无限定词的 thermoelectric performance(s)，作为被提升的整体性能指标，指同一概念。,gpt-6-astra,high,False
pair:0c6f11c0f39ff5a8d815,iTE:P1163:n2,2,iTE,iTE:P0557:n3,iTE:P1180:n2,thermoelectric performances,thermoelectric conversion properties,uncertain,uncertain,左：热扩散-PCET组合性能；右：离子热电性质集合。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,the thermoelectric performances can be boosted by combining the Soret effect of protons and proton-coupled electron transfer (PCET) reaction of benzoquinone and hydroquinone in hydrogels,"the gel exhibited impressive thermoelectric conversion properties, with a high Seebeck coefficient ranging from 1.68 to 5.62 mV/K",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0557:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1180:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均以 Soret 效应解释、以 Seebeck 系数表征材料的热电（转换）性能，指同一性能概念的不同措辞。,gpt-6-astra,high,False
pair:a667f648d4a76608034b,iTE:P1163:n2,2,iTE,iTE:P0557:n3,iTE:P1566:n3,thermoelectric performances,thermoelectric performance,uncertain,uncertain,左：热扩散-PCET组合性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,Here we demonstrate that the thermoelectric performances can be boosted by combining the Soret effect of protons and proton-coupled electron transfer (PCET) reaction of benzoquinone and hydroquinone in hydrogels.,"an appropriate molecular weight (Mw = 68 kDa) promotes the formation of broad charge transport pathways, leading to the best thermoelectric performance",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0557:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1566:n3,group_judgments.jsonl::group_index=2,equivalent_to,两侧仅单复数差异（thermoelectric performances / thermoelectric performance），均指被机制或结构优化所提升的热电性能，语义范围一致。,gpt-6-astra,high,False
pair:47180aae4533bf6c0dd0,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P0587:n3,thermoelectric performance,thermoelectric properties,uncertain,uncertain,左：离子热电整体性能；右：离子热电性质集合。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.","Through the model of mesoscopic confined ion transportation under a thermal gradient, it is attributed the great thermoelectric properties to the synergistic effect between ion-cellulose interaction and ion-ion interaction.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0587:n3,group_judgments.jsonl::group_index=2,equivalent_to,thermoelectric performance 与 thermoelectric properties 在两篇原文中均指离子水凝胶体系被提升/归因的整体热电性能，语义范围一致。,gpt-6-astra,high,False
pair:c72bf6566470c819a802,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P0668:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.","The calculated band structure shows that the compound is a semiconductor with an indirect band gap similar to 0.45 eV, which is an appropriate band for the high thermoelectric performance.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0668:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧原文均以 'thermoelectric performance' 指同一热电性能指标，未出现范围或定义冲突。,gpt-6-astra,high,False
pair:1555ac1faaef1368cfc7,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P0675:n2,thermoelectric performance,Thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.",Thermoelectric performance can also be significantly improved by forming metavalent bonds.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0675:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均为未加材料或数值限定的通用“thermoelectric performance”，指同一热电性能概念。,gpt-6-astra,high,False
pair:14862016b6fa3c77e8ec,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P0687:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：以Seebeck预测表征的性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.",Interpretable SHAP and correlation analyses identified FractionCSP3 and molecular weight as key determinants of thermoelectric performance.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0687:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧原文均以 'thermoelectric performance' 指同一热电性能指标，未出现范围或定义冲突。,gpt-6-astra,high,False
pair:9235ad91a5babb091568,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P0924:n3,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：热电化学转换整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.","Such electrodes, adopted to increase the rate of the electrode reactions, lead to a thermoelectric performance one order of magnitude greater than the Pt electrode-based counterpart.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0924:n3,group_judgments.jsonl::group_index=2,equivalent_to,两侧均使用同一术语“thermoelectric performance”，且均指体系的热电性能，未出现限定范围差异。,gpt-6-astra,high,False
pair:0415bf7fb99151b3aed1,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P0933:n3,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established,the reasons for the higher thermoelectric performance,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0933:n3,group_judgments.jsonl::group_index=2,equivalent_to,两侧标签同为 thermoelectric performance，原文均把 thermoelectric performance 作为材料性能指标来讨论，对象与语义范围一致，无相反方向或限定条件差异。,gpt-6-astra,high,False
pair:bbe3a173b9a0832582c3,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P1063:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.",good potential for thermoelectric performance (thermopower S >= 500 mu eV) was found at higher temperature.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1063:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧同用“thermoelectric performance”指称同一热电性能量，仅研究体系（离子改性体系 / 半哈斯勒化合物）不同，未见同义以外的限定或方向差异。,gpt-6-astra,high,False
pair:82b6f1530a0738b95b23,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P1074:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.",We also demonstrate that the thermoelectric performance of the 2DEG region is significantly higher than that of bulk ZnO.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1074:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均指同一“thermoelectric performance”性能量，right 只是限定了测量对象为 2DEG 区域并作横向比较，未改变概念含义。,gpt-6-astra,high,False
pair:650b8b24d95e10daef77,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P1450:n3,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.","Finally, the electronic structure reveals intrinsic metallic aspects, marked by a zero band gap, which is advantageous for enhancing thermoelectric performance through increased electrical and thermal conductivities.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1450:n3,group_judgments.jsonl::group_index=2,equivalent_to,两侧均指“thermoelectric performance”这一概念，语义范围相同。,gpt-6-astra,high,False
pair:6270fd597c246c70cc31,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P1454:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.","Studies have shown the benefits of using dilute NC hydrogel in terms of thermoelectric performance and wear resistance of TE textiles, confirming their ability to generate electricity from human body heat.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1454:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均指“thermoelectric performance”这一概念，语义范围相同。,gpt-6-astra,high,False
pair:7b1dc1f790410a9cef62,iTE:P1163:n2,2,iTE,iTE:P0578:n2,iTE:P1566:n3,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.","an appropriate molecular weight (Mw = 68 kDa) promotes the formation of broad charge transport pathways, leading to the best thermoelectric performance",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0578:n2,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P1566:n3,group_judgments.jsonl::group_index=2,equivalent_to,两侧均使用未加限定的同一术语“thermoelectric performance”，指同一热电性能量度，无范围或符号冲突。,gpt-6-astra,high,False
pair:171166de61882fe829e3,iTE:P1163:n2,2,iTE,iTE:P0579:n3,iTE:P0668:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,Sodium dodecylbenzene sulfonate (NaDBS) incorporation enhanced the thermoelectric performance by increasing the migration rate difference between cations and anions and improved the mechanical strength through coordination with PVA.,"The calculated band structure shows that the compound is a semiconductor with an indirect band gap similar to 0.45 eV, which is an appropriate band for the high thermoelectric performance.",/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0579:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0668:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均指通用热电性能，分别是实验改性与计算预测语境下的同一性能概念，语义等价。,gpt-6-astra,high,False
pair:0c280e4e78bcc3444262,iTE:P1163:n2,2,iTE,iTE:P0579:n3,iTE:P0675:n2,thermoelectric performance,Thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：电子热电整体性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,Sodium dodecylbenzene sulfonate (NaDBS) incorporation enhanced the thermoelectric performance by increasing the migration rate difference between cations and anions and improved the mechanical strength through coordination with PVA.,Thermoelectric performance can also be significantly improved by forming metavalent bonds.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0579:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0675:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧标签同为 thermoelectric performance，原文均以其被提升来描述同一性能指标，语义范围一致。,gpt-6-astra,high,False
pair:8e961f6f592396e60625,iTE:P1163:n2,2,iTE,iTE:P0579:n3,iTE:P0687:n2,thermoelectric performance,thermoelectric performance,uncertain,uncertain,左：离子热电整体性能；右：以Seebeck预测表征的性能。38成员中properties为性质集合、performance为综合评价，不能默认互换；载流机制和指标范围又不一致。对明确定义同一层级的子组接受；跨层级缺少评价函数，保留uncertain，高/最高等明确限定另拒绝。P0687摘要表明14实际以Seebeck为预测目标，P1454为CuI电子热电纺织品。,Sodium dodecylbenzene sulfonate (NaDBS) incorporation enhanced the thermoelectric performance by increasing the migration rate difference between cations and anions and improved the mechanical strength through coordination with PVA.,Interpretable SHAP and correlation analyses identified FractionCSP3 and molecular weight as key determinants of thermoelectric performance.,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0579:n3,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/evidence_cards.jsonl::mention_id=iTE:P0687:n2,group_judgments.jsonl::group_index=2,equivalent_to,两侧均为同一通用性能概念“thermoelectric performance”，仅描述其被改性提升或受分子特征影响，语义范围一致。,gpt-6-astra,high,False
