article_role,assertion,claim_id,claim_scope,conditions,context_quotes,decision_source,doi,domain,evidence_spans,id,joint_factor_local_resolution,joint_factor_raw_values,joint_factors,modality,modality_evidence,modality_spans,note,object,object_id,object_role,paper_id,paper_input_hash,paper_title,predicate,quote,relation_id,review_reason,review_status,scope,source,status,subject,subject_id,subject_role,target,year
research,author_claim,TG:P0182:complete_v1_cr006,background,At low temperatures,"[""However, challenges remain in their limited working temperatures, mechanical fragility, and poor thermoelectric performance, mainly due to the reduced entropy of both polymer chains and thermogalvanic ions at low temperatures. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""add""}",10.1002/adfm.202104071,TG,"[{""start"":0,""end"":211},{""start"":211,""end"":438}]",cr006,,,"[""Reduced entropy of polymer chains"",""Reduced entropy of thermogalvanic ions""]",unspecified,[],[],,Poor thermoelectric performance of aqueous thermocells,P0182:complete_v1_cr006_object,performance_function,P0182,da8b28de7b08a55a8124c5745a21de32a12c3afb6f9efc8fac717fc8531aca41,Stretchable and Freeze-Tolerant Organohydrogel Thermocells with Enhanced Thermoelectric Performance Continually Working at Subzero Temperatures,is the main attributed cause of,Aqueous thermocells that are eco-friendly and capable of converting low-grade heat into electricity continuously are promising candidates to power flexible and wearable devices in various application scenarios. ,P0182:complete_v1_cr006,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C02907fef411e61,accepted,Reduced entropy of polymer chains and thermogalvanic ions,P0182:complete_v1_cr004_subject,quantity,TG:Cdc58187013739d,2021
research,author_claim,TG:P0183:r001,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1002/eom2.12385,TG,"[{""start"":139,""end"":380}]",r001,,,[],computational,"[""This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ""]","[{""start"":139,""end"":380}]",,Fe(CN)6³−/Fe(CN)6⁴− and Fe3+/Fe2+ redox pairs,P0183:pairs,material_entity,P0183,52a7ad717a0e1d3629a2ecf6c7006a443c8da10a21c854500f62a167d07eaaed,Effect of solvation shell structure on thermopower of liquid redox pairs,predicts thermopower of,"This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ",P0183:r001,,complete_abstract_revision_v1_not_independent_acceptance,measurement_method_model,TG:C0c88e6cb0e5402,accepted,Molecular dynamics simulations,P0183:md,design_strategy,TG:C54d1717f3f9f49,2023
research,author_claim,TG:P0183:r002,own_work,For Fe(CN)6³−/Fe(CN)6⁴− and Fe3+/Fe2+; comparison with experimental values,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1002/eom2.12385,TG,"[{""start"":139,""end"":380}]",r002,,,[],computational,"[""This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ""]","[{""start"":139,""end"":380}]",,Experimental thermopower values,P0183:exp,quantity,P0183,52a7ad717a0e1d3629a2ecf6c7006a443c8da10a21c854500f62a167d07eaaed,Effect of solvation shell structure on thermopower of liquid redox pairs,agrees excellently with,"This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ",P0183:r002,,complete_abstract_revision_v1_not_independent_acceptance,measurement_method_model,TG:Cf62a82c7388180,accepted,Predicted thermopower (thermogalvanic temperature coefficient) a,P0183:pred,quantity,TG:C6de2ae61871dcf,2023
research,author_claim,TG:P0183:r003,own_work,From 1.7 ± 0.4 to 3.8 ± 0.5 mV/K; molecular dynamics predictions,"[""We showed that a of the Fe3+/Fe2+ redox pair can be increased from 1.7 +/- 0.4 mV/K to 3.8 +/- 0.5 mV/K with the increased acetone to water fraction. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1002/eom2.12385,TG,"[{""start"":139,""end"":380},{""start"":380,""end"":530}]",r003,,,[],computational,"[""This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ""]","[{""start"":139,""end"":380}]",,Fe3+/Fe2+ thermopower a,P0183:alpha,quantity,P0183,52a7ad717a0e1d3629a2ecf6c7006a443c8da10a21c854500f62a167d07eaaed,Effect of solvation shell structure on thermopower of liquid redox pairs,increases,"This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ",P0183:r003,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:Ca858793ddcd6f0,accepted,Increased acetone-to-water fraction,P0183:frac,condition,TG:C6bdcfca669a172,2023
research,author_claim,TG:P0183:r004,own_work,Molecular dynamics analysis,"[""We discovered a significant change in the variance of solvent dipole orientation between Fe3+ and Fe2+, which can serve as a microscopic indicator for large a. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1002/eom2.12385,TG,"[{""start"":139,""end"":380},{""start"":530,""end"":690}]",r004,,,[],computational,"[""This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ""]","[{""start"":139,""end"":380}]",,Fe3+/Fe2+ thermopower a,P0183:alpha,quantity,P0183,52a7ad717a0e1d3629a2ecf6c7006a443c8da10a21c854500f62a167d07eaaed,Effect of solvation shell structure on thermopower of liquid redox pairs,can serve as a microscopic indicator of large,"This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ",P0183:r004,,complete_abstract_revision_v1_not_independent_acceptance,measurement_method_model,TG:C4a67c5bc87e744,accepted,Change in variance of solvent dipole orientation between Fe3+ and Fe2+,P0183:dip,descriptor,TG:C6bdcfca669a172,2023
research,association,TG:P0183:r005,own_work,At high acetone fractions in mixed acetone-water solvent; molecular dynamics analysis,"[""In mixed acetone-water solvent, a of Fe3+/Fe2+ showed a rapid increase at high acetone fractions, due to the intercalation of acetone molecules into the first solvation shell of the Fe2+ at high acetone fractions. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""patch""}",10.1002/eom2.12385,TG,"[{""start"":139,""end"":380},{""start"":690,""end"":904}]",r005,,,[],computational,"[""This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ""]","[{""start"":139,""end"":380}]",,Acetone intercalation into the first solvation shell of Fe2+,P0183:inter,mechanism_process,P0183,52a7ad717a0e1d3629a2ecf6c7006a443c8da10a21c854500f62a167d07eaaed,Effect of solvation shell structure on thermopower of liquid redox pairs,is associated with,"This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ",P0183:r005,,complete_abstract_revision_v1_not_independent_acceptance,intrinsic_material_mechanism,TG:Ca858793ddcd6f0,accepted,Increased acetone-to-water fraction,P0183:frac,condition,TG:C3b544ae0dced65,2023
research,author_claim,TG:P0183:r006,own_work,At high acetone fractions in mixed acetone-water solvent; molecular dynamics analysis,"[""In mixed acetone-water solvent, a of Fe3+/Fe2+ showed a rapid increase at high acetone fractions, due to the intercalation of acetone molecules into the first solvation shell of the Fe2+ at high acetone fractions. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1002/eom2.12385,TG,"[{""start"":139,""end"":380},{""start"":690,""end"":904}]",r006,,,[],computational,"[""This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ""]","[{""start"":139,""end"":380}]",,Fe3+/Fe2+ thermopower a,P0183:alpha,quantity,P0183,52a7ad717a0e1d3629a2ecf6c7006a443c8da10a21c854500f62a167d07eaaed,Effect of solvation shell structure on thermopower of liquid redox pairs,causes rapid increase in,"This work applies molecular dynamics simulations to predict the thermopower (i.e. thermogalvanic temperature coefficient) a of the redox pairs Fe(CN)(6)(3-)/ Fe(CN)(6)(4-) and Fe3+/Fe2+, showing excellent agreement with experimental values. ",P0183:r006,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:C3b544ae0dced65,accepted,Acetone intercalation into the first solvation shell of Fe2+,P0183:inter,mechanism_process,TG:C6bdcfca669a172,2023
research,author_claim,TG:P0184:r001,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1038/ncomms4942,TG,"[{""start"":607,""end"":742}]",r001,,,[],unspecified,[],[],,Heat-to-electricity conversion,P0184:convert,mechanism_process,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,performs,Here we report an electrochemical system using a copper hexacyanoferrate cathode and a Cu/Cu2+ anode to convert heat into electricity. ,P0184:r001,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C45f71ca1119f11,accepted,Electrochemical system with copper hexacyanoferrate cathode and Cu/Cu2+ anode,P0184:sys,material_entity,TG:C9bfd988f268fb9,2014
research,author_claim,TG:P0184:r002,own_work,,"[""The electrode materials have low polarization, high charge capacity, moderate temperature coefficients and low specific heat. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1038/ncomms4942,TG,"[{""start"":607,""end"":742},{""start"":742,""end"":868}]",r002,,,[],unspecified,[],[],,Low polarization,P0184:pol,descriptor,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,exhibit,Here we report an electrochemical system using a copper hexacyanoferrate cathode and a Cu/Cu2+ anode to convert heat into electricity. ,P0184:r002,,complete_abstract_revision_v1_not_independent_acceptance,electrode_interface_kinetics,TG:Cc6afeb75d7f9f9,accepted,System electrode materials,P0184:elec,material_entity,TG:Cb5fce99af124dc,2014
research,author_claim,TG:P0184:r003,own_work,,"[""The electrode materials have low polarization, high charge capacity, moderate temperature coefficients and low specific heat. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1038/ncomms4942,TG,"[{""start"":607,""end"":742},{""start"":742,""end"":868}]",r003,,,[],unspecified,[],[],,High charge capacity,P0184:cap,quantity,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,have,Here we report an electrochemical system using a copper hexacyanoferrate cathode and a Cu/Cu2+ anode to convert heat into electricity. ,P0184:r003,,complete_abstract_revision_v1_not_independent_acceptance,electrode_interface_kinetics,TG:Cc6afeb75d7f9f9,accepted,System electrode materials,P0184:elec,material_entity,TG:Cd269ed5cebf1ce,2014
research,author_claim,TG:P0184:r004,own_work,,"[""The electrode materials have low polarization, high charge capacity, moderate temperature coefficients and low specific heat. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1038/ncomms4942,TG,"[{""start"":607,""end"":742},{""start"":742,""end"":868}]",r004,,,[],unspecified,[],[],,Moderate temperature coefficients,P0184:temp,quantity,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,have,Here we report an electrochemical system using a copper hexacyanoferrate cathode and a Cu/Cu2+ anode to convert heat into electricity. ,P0184:r004,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:Cc6afeb75d7f9f9,accepted,System electrode materials,P0184:elec,material_entity,TG:C7b9343f5431386,2014
research,author_claim,TG:P0184:r005,own_work,,"[""The electrode materials have low polarization, high charge capacity, moderate temperature coefficients and low specific heat. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1038/ncomms4942,TG,"[{""start"":607,""end"":742},{""start"":742,""end"":868}]",r005,,,[],unspecified,[],[],,Low specific heat,P0184:heat,quantity,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,have,Here we report an electrochemical system using a copper hexacyanoferrate cathode and a Cu/Cu2+ anode to convert heat into electricity. ,P0184:r005,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:Cc6afeb75d7f9f9,accepted,System electrode materials,P0184:elec,material_entity,TG:C0afb971fdc4855,2014
research,author_claim,TG:P0184:r006,own_work,Cycled between 10 and 60 °C,"[""The electrode materials have low polarization, high charge capacity, moderate temperature coefficients and low specific heat. "",""These features lead to a high heat-to-electricity energy conversion efficiency of 5.7% when cycled between 10 and 60 degrees C, opening a promising way to utilize low-grade heat.""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""keep""}",10.1038/ncomms4942,TG,"[{""start"":607,""end"":742},{""start"":742,""end"":868},{""start"":868,""end"":1046}]",r006,"[{""raw_id"":""pol"",""label"":""Low polarization""},{""raw_id"":""cap"",""label"":""High charge capacity""},{""raw_id"":""temp"",""label"":""Moderate temperature coefficients""},{""raw_id"":""heat"",""label"":""Low specific heat""}]","[""pol"",""cap"",""temp"",""heat""]","[""Low polarization"",""High charge capacity"",""Moderate temperature coefficients"",""Low specific heat""]",unspecified,[],[],,Heat-to-electricity conversion efficiency of 5.7%,P0184:eff,performance_function,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,achieves through combined electrode properties,Here we report an electrochemical system using a copper hexacyanoferrate cathode and a Cu/Cu2+ anode to convert heat into electricity. ,P0184:r006,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C45f71ca1119f11,accepted,Electrochemical system with copper hexacyanoferrate cathode and Cu/Cu2+ anode,P0184:sys,material_entity,TG:Cb216d85c5872ec,2014
research,author_claim,TG:P0184:complete_v1_cr001,background,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""add""}",10.1038/ncomms4942,TG,"[{""start"":118,""end"":264}]",cr001,,,"[""Relatively low figure-of-merit"",""Low temperature differential""]",unspecified,[],[],,Thermoelectric-device efficiency,P0184:complete_v1_cr001_object,performance_function,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,jointly limit,"Although thermoelectric devices are attractive, its efficiency is limited by the relatively low figure-of-merit and low-temperature differential. ",P0184:complete_v1_cr001,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C88ab32fe665ee9,accepted,Relatively low figure-of-merit and low temperature differential,P0184:complete_v1_cr001_subject,condition,TG:Ca424e99c271da7,2014
research,association,TG:P0184:complete_v1_cr002,background,Thermogalvanic effect,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""add""}",10.1038/ncomms4942,TG,"[{""start"":324,""end"":428}]",cr002,,,[],unspecified,[],[],,Temperature,P0184:complete_v1_cr002_object,condition,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,depends on,"Thermogalvanic effect, the dependence of electrode potential on temperature, can construct such cycles. ",P0184:complete_v1_cr002,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:C047ee8b4d75943,accepted,Electrode potential,P0184:complete_v1_cr002_subject,quantity,TG:C4c3edb3c1ad619,2014
research,author_claim,TG:P0184:complete_v1_cr003,background,,"[""Thermogalvanic effect, the dependence of electrode potential on temperature, can construct such cycles. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""add""}",10.1038/ncomms4942,TG,"[{""start"":264,""end"":324},{""start"":324,""end"":428}]",cr003,,,[],unspecified,[],[],,Thermodynamic cycles for heat harvesting,P0184:complete_v1_cr003_object,mechanism_process,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,can enable construction of,An alternative approach is to explore thermodynamic cycles. ,P0184:complete_v1_cr003,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:C6a160a3e4c4c73,accepted,Thermogalvanic effect,P0184:complete_v1_cr003_subject,mechanism_process,TG:C6cc016c7f3660d,2014
research,author_claim,TG:P0184:complete_v1_cr004,background,Discharge occurs at a higher cell voltage than charging,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_042"",""action"":""add""}",10.1038/ncomms4942,TG,"[{""start"":428,""end"":607}]",cr004,,,[],unspecified,[],[],,Heat into electricity,P0184:complete_v1_cr004_object,performance_function,P0184,673d4876171d0c24c417a6ddf0b55ff45d6e851067050556c08b0210fdaddc28,An electrochemical system for efficiently harvesting low-grade heat energy,converts,"In one cycle, an electrochemical cell is charged at a temperature and then discharged at a different temperature with higher cell voltage, thereby converting heat to electricity. ",P0184:complete_v1_cr004,,complete_abstract_revision_v1_not_independent_acceptance,thermodynamics,TG:C938e2c47bdbd52,accepted,Electrochemical cycle with charging at one temperature and discharging at another,P0184:complete_v1_cr004_subject,mechanism_process,TG:C55c34c084e4a97,2014
research,author_claim,TG:P0185:r001,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""patch""}",10.1002/adfm.202201021,TG,"[{""start"":615,""end"":771}]",r001,,,[],experimental,"[""Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. ""]","[{""start"":615,""end"":771}]",,Mechanically trained thermocells,P0185:cell,material_entity,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,produces,"Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. ",P0185:r001,,complete_abstract_revision_v1_not_independent_acceptance,measurement_method_model,TG:C91d99ff6d539d8,accepted,Bionic mechanical training,P0185:training,design_strategy,TG:C53ee2c36e44af2,2022
research,author_claim,TG:P0185:r002,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":615,""end"":771}]",r002,,,[],unspecified,[],[],,Hierarchical fibrils,P0185:fibrils,state_structure,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,has,"Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. ",P0185:r002,,complete_abstract_revision_v1_not_independent_acceptance,intrinsic_material_mechanism,TG:C53ee2c36e44af2,accepted,Mechanically trained thermocells,P0185:cell,material_entity,TG:Cdf353729d8dbcc,2022
research,author_claim,TG:P0185:r003,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":615,""end"":771}]",r003,,,[],unspecified,[],[],,Aligned nanochannels,P0185:channels,state_structure,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,has,"Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. ",P0185:r003,,complete_abstract_revision_v1_not_independent_acceptance,intrinsic_material_mechanism,TG:C53ee2c36e44af2,accepted,Mechanically trained thermocells,P0185:cell,material_entity,TG:C8c36c431a4ed09,2022
research,author_claim,TG:P0185:r004,own_work,Simultaneously with output power density,"[""It achieves simultaneous enhancements in mechanical performance and output power density. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":615,""end"":771},{""start"":771,""end"":861}]",r004,,,[],unspecified,[],[],,Mechanical performance,P0185:mech,performance_function,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,enhances,"Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. ",P0185:r004,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C91d99ff6d539d8,accepted,Bionic mechanical training,P0185:training,design_strategy,TG:C254432c3710ca7,2022
research,author_claim,TG:P0185:r005,own_work,Simultaneously with mechanical performance,"[""It achieves simultaneous enhancements in mechanical performance and output power density. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":615,""end"":771},{""start"":771,""end"":861}]",r005,,,[],unspecified,[],[],,Output power density,P0185:power,performance_function,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,enhances,"Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. ",P0185:r005,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C91d99ff6d539d8,accepted,Bionic mechanical training,P0185:training,design_strategy,TG:Cd0cee6cfe83627,2022
research,author_claim,TG:P0185:r006,own_work,Compared with existing quasi-solid thermocells with disordered nano-networks,"[""Compared with existing quasi-solid thermocells with disordered nano-networks, there are approximate to 1790-fold and 5-fold increases in the mechanical toughness and ionic conductivity, respectively. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":615,""end"":771},{""start"":861,""end"":1061}]",r006,,,[],unspecified,[],[],,Approximately 1790-fold greater mechanical toughness,P0185:tough,performance_function,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,exhibits,"Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. ",P0185:r006,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C53ee2c36e44af2,accepted,Mechanically trained thermocells,P0185:cell,material_entity,TG:C21691670b3652c,2022
research,author_claim,TG:P0185:r007,own_work,Compared with existing quasi-solid thermocells with disordered nano-networks,"[""Compared with existing quasi-solid thermocells with disordered nano-networks, there are approximate to 1790-fold and 5-fold increases in the mechanical toughness and ionic conductivity, respectively. ""]","{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":615,""end"":771},{""start"":861,""end"":1061}]",r007,,,[],unspecified,[],[],,Approximately 5-fold greater ionic conductivity,P0185:ion,quantity,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,exhibits,"Herein, bionic mechanical training is applied to develop anti-fatigue and highly conductive thermocells with hierarchical fibrils and aligned nanochannels. ",P0185:r007,,complete_abstract_revision_v1_not_independent_acceptance,ion_mass_transport,TG:C53ee2c36e44af2,accepted,Mechanically trained thermocells,P0185:cell,material_entity,TG:C635a2b5c2b99cf,2022
research,author_claim,TG:P0185:r008,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":1061,""end"":1215}]",r008,,,[],unspecified,[],[],,Thermocell stretchability,P0185:stretch,performance_function,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,has,"The stretchability can accommodate the human body's deformation, and the power density is comparable to that of state-of-the-art quasi-solid thermocells. ",P0185:r008,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C53ee2c36e44af2,accepted,Mechanically trained thermocells,P0185:cell,material_entity,TG:Cf8e12b5a805ba3,2022
research,author_claim,TG:P0185:r009,own_work,,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":1061,""end"":1215}]",r009,,,[],unspecified,[],[],,Accommodation of human body deformation,P0185:body,application,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,enables,"The stretchability can accommodate the human body's deformation, and the power density is comparable to that of state-of-the-art quasi-solid thermocells. ",P0185:r009,,complete_abstract_revision_v1_not_independent_acceptance,application_sensing,TG:Cf8e12b5a805ba3,accepted,Thermocell stretchability,P0185:stretch,performance_function,TG:Cbd3068c44bb379,2022
research,author_claim,TG:P0185:r010,own_work,Comparable to state-of-the-art quasi-solid thermocells,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":1061,""end"":1215}]",r010,,,[],unspecified,[],[],,Output power density,P0185:power,performance_function,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,exhibits,"The stretchability can accommodate the human body's deformation, and the power density is comparable to that of state-of-the-art quasi-solid thermocells. ",P0185:r010,,complete_abstract_revision_v1_not_independent_acceptance,device_thermal_management,TG:C53ee2c36e44af2,accepted,Mechanically trained thermocells,P0185:cell,material_entity,TG:Cd0cee6cfe83627,2022
research,author_claim,TG:P0185:r011,own_work,Comparable to natural muscles,[],"{""run"":""complete_revision_full_v1"",""job"":""revision_043"",""action"":""keep""}",10.1002/adfm.202201021,TG,"[{""start"":1215,""end"":1447}]",r011,,,[],unspecified,[],[],,Anti-fatigue threshold of 2500 J m−2,P0185:fatigue,performance_function,P0185,187b19d262fae95580e187ffdf6952cca629191046fb44b0e6b221f545ec3377,Anti-Fatigue and Highly Conductive Thermocells for Continuous Electricity Generation,exhibits,"Moreover, this is the first demonstration of an anti-fatigue thermocell with a threshold of 2500 J m(-2), which is comparable to that of natural muscles and enables it to take full advantage of the continuous energy conversion mode.",P0185:r011,,complete_abstract_revision_v1_not_independent_acceptance,mechanical_environmental_stability,TG:C53ee2c36e44af2,accepted,Mechanically trained thermocells,P0185:cell,material_entity,TG:Cd892519222545c,2022
