mention_id,paper_id,domain,raw_phrase,proposed_semantic_role,quote,evidence_scope,decision_source,annotation_status,human_decision,human_role,human_reason,review_flags,review_note
TG:P0226:n1,P0226,TG,asymmetric cells,,"The evaluation of batteries under thermal gradients is essential for safety and longevity reasons, and to investigate power generation via the thermogalvanic effect. The thermogalvanic Seebeck coefficient of lithium metal (+ 1.0 mV.K-1) and solid lithium ferri/ferrocyanide intercalation electrodes (-0.6 mV.K-1) were determined. The measured Seebeck coefficients of identical asymmetric cells containing both electrodes deviated from the expected values, having Seebeck coefficients which also varied as a function of thermal conditions (+ 0.7 to + 4.3 mV.K-1). This work demonstrates that the thermal responses of asymmetric battery assemblies are more complex than predicted based upon their individual half-cell performances in symmetric cells.",node_containing_sentences_from_original_quote,decisions_02b.json,unresolved_role_pending_review,,,,ontology_gap,asymmetric cells 为完整器件名称，未给出足够独立结构描述。
TG:P0228:n1,P0228,TG,asymmetry of the spin-mixing,state_structure,"Spin-dependent heat and charge transport perpendicular to the plane of magnetic Co/Cu multilayers was studied experimentally and interpreted in the framework of the thermodynamics of irreversible processes. The thermogalvanic voltage(TGV) is introduced. It measures the ac voltage response to a small temperature oscillation while a dc current is driven through the sample. TGV presents a magnetic response (MTGV) of 50%, much larger than magnetoresistance (GMR) and the magneto-thermoelectrical power (MTEP). The linear equations for transport of heat, charge, and spin-polarized currents in magnetic and nonmagnetic mediums are applied to a multilayer structure. The role of spin mixing in GMR, MTEP, and MTGV is shown. In particular, the asymmetry of the spin-mixing gives rise to spin-dependent effective Peltier coefficients. The three measurements can be accounted for with two parameters expressing the spin dependence of the transport coefficients.",node_containing_sentences_from_original_quote,decisions_02b.json,model_proposed_pending_human,,,,asymmetry_definition_review,
TG:P0231:n2,P0231,TG,sheet conductance,quantity,"In this work, we report a thermobattery that can efficiently harvest low-grade waste heat. The thermobattery utilizes temperature dependence of ferri/ferrocyanide (Fe(CN)(6)(3-)/Fe(CN)(6)(4-)) redox potential and employs the porous carbon textile electrode that is coated with single-walled carbon nanotube (SWNT). Simple and scalable dipping and drying process was applied to prepare the SWNT coated textile electrodes (SWNT-CT). The SWNT coating not only decreases the sheet conductance of the textile remarkably but also provides the number of available reaction sites for thermogalvanic conversion, resulting in improving electrical outputs. The capability for power generation in the thermobattery was quantitatively investigated by measuring potential versus current curves. Discharge behavior of the thermobattery was also discussed to provide an understanding of the internal resistances that limit output electrical power.",node_containing_sentences_from_original_quote,decisions_02b.json,model_proposed_pending_human,,,,source_direction_requires_review,原文写 decreases sheet conductance，照存这一量名与表述；不凭预期把 conductance 改成 resistance。
iTE:P0379:n1,P0379,iTE,interactions between the ions and the hydrogel matrix,interaction,"The interactions between the ions and the hydrogel matrix promote the selective transport of conducting ionic ions, producing a high Seebeck coefficient of 11.53 mV K-1.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,离子与水凝胶基体之间作用，不补具体作用类别。
iTE:P0384:n2,P0384,iTE,nucleating agent for polymer crystallization,material_entity,"This work reports on the development of ionic TE materials based on the poly(vinylidene fluoride-trifluoroethylene), Poly(VDF-co-TrFE), as host polymer blended with different contents of the ionic liquid, IL, 1-ethyl-3-methylimidazolium bis(trifluoromethylsulfonyl)imide, [EMIM][TFSI]. The morphology, physico-chemical, thermal, mechanical, and electrical properties of the samples are evaluated together with the TE response. It is demonstrated that the IL acts as a nucleating agent for polymer crystallization.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,coreference_review,IL acts as a nucleating agent 是同一材料的功能称谓，不是已完成的结晶事件。
iTE:P0387:n1,P0387,iTE,mobile anion-generating species,material_entity,"The lamellar membrane of beta-Ni(OH)(2) (Ni-M) itself does not display significant thermovoltages, but when doped with mobile anion-generating species (like aminopropyl functionalized magnesium phyllosilicate or organic halide salts), it exhibits significant negative Seebeck coefficient (up to -13.7 +/- 0.2 mV K-1). Similarly, upon doping with cation-generating species like poly(4-styrene sulfonic acid) (PSS), it displays positive Seebeck coefficient values (up to +12 +/- 1.9 mV K-1).",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,能够产生移动阴离子的物种类别，具体例子仅在摘要中，原节点不改写。
iTE:P0387:n3,P0387,iTE,cation-generating species,material_entity,"The lamellar membrane of beta-Ni(OH)(2) (Ni-M) itself does not display significant thermovoltages, but when doped with mobile anion-generating species (like aminopropyl functionalized magnesium phyllosilicate or organic halide salts), it exhibits significant negative Seebeck coefficient (up to -13.7 +/- 0.2 mV K-1). Similarly, upon doping with cation-generating species like poly(4-styrene sulfonic acid) (PSS), it displays positive Seebeck coefficient values (up to +12 +/- 1.9 mV K-1).",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,产生阳离子的物种类别，区别于离子生成过程。
iTE:P0390:n2,P0390,iTE,ionic thermoelectric properties,performance_function,"The thermoelectric electrolyte is composed of polyacrylamide hydrogel and sodium carboxymethyl cellulose (PMSC), possessing cross-linked network with excellent cation selectivity, while the ionic thermoelectric properties are further improved in the presence of NaCl.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,总体热电性质，不静默拆成单一 Seebeck 或电导率节点。
iTE:P0391:n1,P0391,iTE,BF4--based MADQUAT and PF6--based PDADMAC,material_entity,"In particular, BF4--based MADQUAT and PF6--based PDADMAC showed good ionic conductivity, reliable, reproducible Seebeck coefficients and outstanding power factors at 40% relative humidity with significant improvement in air stability.",node_containing_sentences_from_original_quote,decisions_03a.json,model_proposed_pending_human,,,,alternative_materials,
iTE:P0392:n2,P0392,iTE,proton transport,mechanism_process,"It is found that the thermo-diffusion of water boosts proton transport, playing a key role in obtaining large ionic thermopower by promoting unidirectional migration of protons from a hotter to colder side.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,coreference_or_granularity_review,质子输运过程，与同句更具体的单向质子迁移可能重叠，不能把二者自动串成独立步骤。
iTE:P0392:n3,P0392,iTE,unidirectional migration of protons from a hotter to colder side,mechanism_process,"It is found that the thermo-diffusion of water boosts proton transport, playing a key role in obtaining large ionic thermopower by promoting unidirectional migration of protons from a hotter to colder side.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,coreference_or_granularity_review,从热端到冷端的单向质子迁移是更具体过程，原始独立节点暂保留。
iTE:P0393:n1,P0393,iTE,ions in the pore solution,material_entity,"The mechanism of the ionic thermoelectric effect is discovered and evaluated. The temperature sensing properties of the pure cement paste under the gradient heating and the temperature cycles are measured. In addition, a cement-based temperature sensor is further developed, and its temperature sensing performance is tested. It is found that the pure cement paste exhibits an ionic thermoelectric effect due to the existence of ions in the pore solution, with the advantages of high Seebeck coefficient, high electrical conductivity, and low cost.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,underspecified,孔溶液中离子实体，原句未限定某一种离子。
iTE:P0393:n2,P0393,iTE,ionic thermoelectric effect,mechanism_process,"The mechanism of the ionic thermoelectric effect is discovered and evaluated. The temperature sensing properties of the pure cement paste under the gradient heating and the temperature cycles are measured. In addition, a cement-based temperature sensor is further developed, and its temperature sensing performance is tested. It is found that the pure cement paste exhibits an ionic thermoelectric effect due to the existence of ions in the pore solution, with the advantages of high Seebeck coefficient, high electrical conductivity, and low cost.",full_abstract_and_quote,batch02_v1,model_proposed_pending_human,,,,performance_alternative;definition_unresolved,原文指存在离子热电效应，未将该节点定义为特定数值响应；保留效应/机制含义并标歧义。
iTE:P0396:n1,P0396,iTE,PB-G electrode,material_entity,"In order to increase energy output of thermoelectric devices, electrodes with higher specific capacitance are required to increase the energy density and power density of thermoelectric devices. In this work, Prussian blue graphite (PB-G) electrode sheets are prepared by electrodepositing Prussian blue onto graphite electrodes to obtain highly efficient flexible electrode materials for thermoelectric devices. The PB-G electrode was assembled with ion-conductive hydrogel to form a thermoelectric device.",node_containing_sentences_from_original_quote,decisions_03a.json,model_proposed_pending_human,,,,abbreviation_unresolved_in_quote,
iTE:P0405:n1,P0405,iTE,"secondary doping, dedoping engineering, and ionic energy filtering",design_strategy,"Here, a poly(3,4-ethylenedioxythiophene):polystyrene sulfonate (PEDOT:PSS) film is reported with a very high Seebeck coefficient and figure of merit (zT) at room temperature through secondary doping, dedoping engineering, and ionic energy filtering.",node_containing_sentences_from_original_quote,decisions_03a.json,model_proposed_pending_human,,,,strategy_and_filtering_process_mixture,
iTE:P0408:n2,P0408,iTE,electrode-dependent effect,mechanism_process,"Based on thermal diffusion, owing to the ion size difference, the covalent cross-linked polymer network and the electrode-dependent effect promote rapid transport of the cations and boost ion concentration difference, resulting in a huge ionic Seebeck coefficient of 19.02 mV K- 1.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified_electrode_effect,
iTE:P0414:n1,P0414,iTE,selective solvation effects between ionic liquids and solvents,interaction,"A two-wire 3 omega method was employed to measure thermal conductivity, along with a temperature gradient system for Seebeck coefficient measurements. The thermal conductivity, electrical conductivity, and Seebeck coefficient of the hybrid systems were investigated across various mass fractions and temperatures. The results indicate that selective solvation effects between ionic liquids and solvents can significantly enhance both electrical conductivity and Seebeck coefficient.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,process_alternative,
iTE:P0415:n2,P0415,iTE,low-voltage organic transistor,,"Here we take advantage of the large ionic thermoelectric Seebeck coefficient found in polymer electrolytes (similar to 10,000 mu V K-1) to introduce the concept of ionic thermoelectric gating a low-voltage organic transistor. The temperature sensing amplification of such ionic thermoelectric-gated devices is thousands of times superior to that of a single thermoelectric leg in traditional thermopiles.",node_containing_sentences_from_original_quote,decisions_03b.json,unresolved_role_pending_review,,,,ontology_gap,低压有机晶体管是器件实体，十类材料本体未覆盖。
iTE:P0416:n2,P0416,iTE,nonlinear feature,performance_function,"By doping a series of cations with different properties such as charge quantity and ionic radius, the ion-ion interactions are analyzed to explore the influencing mechanism on the nonlinear feature arising from the dynamic reconstruction of ion concentration.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,response_definition_unresolved,nonlinear feature 指器件的非线性响应特征，此句未给量化指标，不标为机器学习 descriptor。
iTE:P0420:n3,P0420,iTE,thermoelectric performance,performance_function,"Here, we report an ionic thermoelectric hydrogel designed through precise supramolecular chemistry, utilizing dual molecular interactions, host-guest complexation of alpha-cyclodextrin (alpha-CD) with I-3(-) ions and hydrogen bonding between polyvinyl alcohol (PVA) polymer chains and I-3(-). This molecularly tailored approach markedly amplifies thermoelectric performance, achieving a high thermopower of 2.21 mV/K and a tenfold enhancement in peak power output at an exceptionally low iodine concentration (10 mmol/L I- + 2.5 mmol/L I-3(-)).",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified,
iTE:P0426:n1,P0426,iTE,ionic gating,design_strategy,"Precise modulation of carrier transport is central to optimizing semiconductor performance and functionality. Among various approaches, ionic gating offers a powerful and reversible route to control carrier transport by dynamically adjusting carrier concentration, thereby enabling systematic investigation of doping-leveldependent changes in charge-transport characteristics.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,process_alternative,
iTE:P0431:n1,P0431,iTE,ionic-thermoelectric module with a narrow-bandpass optical filter,,"This monolithic platform integrates multiple sub-100 mu m sensing units, each combining an ionic-thermoelectric module with a narrow-bandpass optical filter, to selectively resolve the contributions of individual gas species in mixed-gas environments.",node_containing_sentences_from_original_quote,decisions_03b.json,unresolved_role_pending_review,,,,ontology_gap,传感模块含窄带滤光片，是器件模块而非单独材料实体。
iTE:P0436:n1,P0436,iTE,dynamic supramolecular hydrogen bonding system,state_structure,"This study is based on a dynamic supramolecular hydrogen bonding system composed of polyvinyl alcohol (PVA), inositol hexakisphosphate (IP6), and choline chloride (ChCl), and the synergistic regulation of carrier (proton) ionization equilibrium according to Le Chatelier's principle. This system endows the i-TE gel elastomer with excellent stretchability, self-healing ability, recyclability, and a large ionic thermopower.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,entity_alternative,
iTE:P0440:n2,P0440,iTE,thermoelectric performance,performance_function,Our work proposes an interfacial adhesion strategy for improving the thermoelectric performance and demonstrates the prospect of low-grade heat harvesting using hydrogels.,node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified,
iTE:P0448:n1,P0448,iTE,interfacial capacitive effect between ionogel and CPNF,mechanism_process,"The resulting NCTEC exhibits a record-high output power density normalized by squared temperature gradient (Pave/Delta T2) of 1.72 mW m-2 K-2 and realizes continuous power output (over 12 h) at a constant temperature gradient, which is among the highest reported power output for TE converters and can be attributed to the combination of substantial increase in interfacial capacitive effect between ionogel and CPNF and an optimized electrical property of the CPNF.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,capacitive_effect_definition_review,
iTE:P0448:n2,P0448,iTE,electrical property of the CPNF,quantity,"The resulting NCTEC exhibits a record-high output power density normalized by squared temperature gradient (Pave/Delta T2) of 1.72 mW m-2 K-2 and realizes continuous power output (over 12 h) at a constant temperature gradient, which is among the highest reported power output for TE converters and can be attributed to the combination of substantial increase in interfacial capacitive effect between ionogel and CPNF and an optimized electrical property of the CPNF.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified_property,
iTE:P0449:n1,P0449,iTE,doping levels and morphology,,"However, the TE performance of PEDOT still needs further improvement. In this work, vapor phase polymerization (VPP) and ionic liquid (IL) post-treatment are combined to obtain high-performance PEDOT film. It is demonstrated that by varying the polymerization conditions, the optimal conductivity and Seebeck coefficient of PEDOT-Tos are 947 S cm-1 and 18.3 mu V K-1, respectively. Furthermore, after treatment with 1-ethyl-3-methylimidazolium tetrafluoroborate (EMIM BF4), its power factor can be further enhanced to a maximum value of 154.58 mu W m-1 K-2, which is 4.9 times higher than that without treatment (31.67 mu W m-1 K-2). The enhanced TE performance of PEDOT is largely due to changes in doping levels and morphology, which have been confirmed through different characterization methods.",node_containing_sentences_from_original_quote,decisions_03b.json,unresolved_role_pending_review,,,,compound_mixed_roles;split_review,doping levels 是量，morphology 是结构；复合节点不强制选唯一角色。
iTE:P0450:n2,P0450,iTE,chain entanglement,state_structure,"Moreover, the reversible hydrogen bonding interaction and chain entanglement render the ionic hydrogels with excellent mechanical resilience, adhesion properties, and self-healing properties.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,process_alternative,
iTE:P0452:n1,P0452,iTE,energetic disorder for PDPP-EDOT,state_structure,"Based on the theoretical calculation, it is assumed that the enhancement of TE performance for the doped PDPP-EDOT by DPPNMe3Br is mainly attributed to the increase of energetic disorder for PDPP-EDOT.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,quantity_alternative,
iTE:P0460:n1,P0460,iTE,cooperative work between the metal cations and the holes carriers,interaction,"It is found that after the leaching process, the cement-based composite incorporated with rGO (rGO/C) becomes a mixed ionic-electronic thermoelectric cement-based composite (M-TECC) due to the cooperative work between the metal cations and the holes carriers provided by pore solution and rGO, respectively.",node_containing_sentences_from_original_quote,decisions_03b.json,model_proposed_pending_human,,,,underspecified_ionic_electronic_cooperation,
iTE:P0463:n2,P0463,iTE,ionic blocking layers,state_structure,"By infiltrating a poly(acrylic acid)/sodium acetate (PAA/NaOAc) electrolyte into a directionally freeze-cast polyvinyl alcohol (PVA) scaffold, we construct an anisotropic architecture where dense crystalline PVA domains act as ionic blocking layers perpendicular to the thermal gradient. Under an applied temperature difference, ions undergo short-range thermodiffusion within the confined micro-domains, generating local thermovoltage that accumulates in series.",node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,coreference_review,
iTE:P0466:n2,P0466,iTE,pi-pi* stacking,state_structure,"The pi-pi* stacking of the PEDOT polymer chains was fine-tuned by the hydrophobic anions of nFSI(-), providing a technical route for constructing a bipolaron network and inducing the transition from hopping transport to band-like transport.",node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,interaction_alternative,
iTE:P0469:n1,P0469,iTE,suitable ionic liquid,material_entity,The enhanced performances of both materials are attributed to the incorporation of suitable ionic liquid.,node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,underspecified_entity,
iTE:P0469:n2,P0469,iTE,enhanced performances of both materials,performance_function,The enhanced performances of both materials are attributed to the incorporation of suitable ionic liquid.,node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,underspecified_performance,
iTE:P0470:n2,P0470,iTE,electric double layer (EDL) strength,quantity,"Molecular dynamics (MD) simulations further revealed that variations in ionic liquid molecular structure influenced the electric double layer (EDL) strength, thereby affecting carrier transport characteristics.",node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,definition_unresolved,
iTE:P0470:n3,P0470,iTE,carrier transport characteristics,quantity,"Molecular dynamics (MD) simulations further revealed that variations in ionic liquid molecular structure influenced the electric double layer (EDL) strength, thereby affecting carrier transport characteristics.",node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,underspecified_transport_characteristics,
iTE:P0472:n2,P0472,iTE,thermoelectric properties of the IL-doped PEDOT:PSS films,performance_function,The thermoelectric properties of the IL-doped PEDOT:PSS films depended on the amount of IL incorporated.,node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,underspecified_properties,
iTE:P0475:n2,P0475,iTE,gelatin-based iTEG,,"In this paper, the gelatin-based iTEG is regulated and optimized by silica nanoparticles (SiO2 NPs).",node_containing_sentences_from_original_quote,decisions_03c.json,unresolved_role_pending_review,,,,ontology_gap,gelatin-based iTEG 命名的是离子热电发电器，不能从胶基修饰推定为单独材料。
iTE:P0476:n1,P0476,iTE,unidirectional orientation of ionic conductivity,quantity,The power conversion efficiency of the proton-conductive thermoelectric cell is improved by the unidirectional orientation of ionic conductivity in the electrospun Nafion cell.,node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,structure_alternative,离子电导率的单向取向表示方向性输运性质，暂归量并标结构解释待审。
iTE:P0485:n2,P0485,iTE,thermoelectric paper chips,,"This work proposes a particular kind of self-powered, low-cost, and green thermoelectric paper chips based on the principle of self-assembly and disassembly of ionic liquids on the surface of gold electrodes.",node_containing_sentences_from_original_quote,decisions_03c.json,unresolved_role_pending_review,,,,ontology_gap,thermoelectric paper chips 是所提出的器件实体。
iTE:P0488:n2,P0488,iTE,sharp feature of the density of states at the Fermi level,quantity,"The increase in S was not due to dedoping of PEDOT chains, but rather the sharp feature of the density of states at the Fermi level induced by ion-exchange with unconventional anions.",node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,electronic_structure_alternative,
iTE:P0499:n1,P0499,iTE,small polaron hopping (SPH) model,,Thermoelectric power of high-temperature region was successfully analysed using small polaron hopping (SPH) model.,node_containing_sentences_from_original_quote,decisions_03c.json,unresolved_role_pending_review,,,,ontology_gap,SPH model 是分析模型；不能把模型实体等同于被建模的小极化子跳跃过程。
iTE:P0499:n2,P0499,iTE,Thermoelectric power of high-temperature region,performance_function,Thermoelectric power of high-temperature region was successfully analysed using small polaron hopping (SPH) model.,node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,thermoelectric_power_definition_review,
iTE:P0503:n1,P0503,iTE,PE-induced internal electric field,quantity,"This study investigates an innovative PE-enhanced iTEs effect, wherein the ionic thermopower exhibits a 58% enhancement while the ionic conductivity arises more than 2x within a PE-induced internal electric field.",node_containing_sentences_from_original_quote,decisions_03c.json,model_proposed_pending_human,,,,source_abbreviation_pe_unresolved,
iTE:P0505:n1,P0505,iTE,K-means clustering algorithm,,"The combination of the K-means clustering algorithm of machine learning can filter out the noise of traditional thermoelectric sensors and improve the consistency of signals, thereby enabling the prediction of absolute temperature under the conditions of 10 or 20 K temperature difference.",node_containing_sentences_from_original_quote,decisions_03c.json,unresolved_role_pending_review,,,,ontology_gap,K-means 聚类是信号分析算法，不映射为材料机制。
iTE:P0515:n1,P0515,iTE,electronic and ionic conductivity of the pi-bond,quantity,"In this study, the samples GG exhibit higher TE power factors (PF), achieving values of 0.84 mu Wm-1K-2. This may be attributed mainly to the higher electronic and ionic conductivity of the pi-bond, along with improved Seebeck coefficients resulting from the tetrahedral geopolymeric framework.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,source_bond_conductivity_wording_requires_review,
iTE:P0517:n2,P0517,iTE,charge puddles effect,mechanism_process,"By keeping the Fermi level at charge neutral point during the cool-down, we found that the charge puddles effect can be greatly reduced and thus largely improve the transport properties at low T in graphene-based devices using ionic liquid gating.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,effect_definition_review,
iTE:P0517:n3,P0517,iTE,transport properties at low T,quantity,"By keeping the Fermi level at charge neutral point during the cool-down, we found that the charge puddles effect can be greatly reduced and thus largely improve the transport properties at low T in graphene-based devices using ionic liquid gating.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,underspecified_transport_properties,
iTE:P0520:n3,P0520,iTE,thermoelectric properties of ionogels,performance_function,The enhancement of thermoelectric properties of ionogels is mainly attributed to the increase of ion transport pathways and the mobility difference between anions and cations in ionic liquid.,node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,underspecified_properties,
iTE:P0522:n2,P0522,iTE,thermoelectric power of the SWCNTs,performance_function,"The X-ray diffraction pattern and impedance diagram showed a unique behavior with the concentration of IL, which implies that the interaction between the SWCNTs and IL enhances the thermoelectric power of the SWCNTs.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,thermoelectric_power_definition_review,
iTE:P0523:n1,P0523,iTE,SA-Ca2+ crosslinking,interaction,"Subsequent immersion in calcium chloride (CaCl2) solution enabled strong SA-Ca2+ crosslinking, enhancing the flame retardancy and mechanical strength to yield a high-performance ionic thermoelectric hydrogel (APSG).",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,process_alternative,
iTE:P0525:n1,P0525,iTE,coordination interactions,interaction,"In thermoelectric hydrogel fibers, the thermal migration of Li+ is suppressed by coordination interactions, while strong anion adsorption on conductive carbon paper electrodes synergistically enhances the concentration difference between anions and cations, leading to a remarkably negative Si of -55 mV K- 1.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,underspecified_coordination,
iTE:P0527:n3,P0527,iTE,leaf desiccation and electrode selection,,This pronounced thermoelectric response arises from anion thermodiffusion through the apoplast and is significantly amplified by leaf desiccation and electrode selection.,node_containing_sentences_from_original_quote,decisions_04a.json,unresolved_role_pending_review,,,,compound_mixed_roles;split_review,叶片脱水过程与电极选择策略混在同一节点，保留待拆分，不硬选唯一角色。
iTE:P0528:n2,P0528,iTE,ion selectivity,quantity,"These modifications significantly increased the fixed surface charge density, promoting ion selectivity and enabling efficient ion transport under a thermal gradient.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,selectivity_property_definition_review,
iTE:P0529:n1,P0529,iTE,chelation of redox ions,interaction,"This enhancement stems from the chelation of redox ions within the ionic liquid, which induces a transition of the ionic liquid from n-type to p-type.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,chelation_process_alternative,
iTE:P0530:n2,P0530,iTE,hydrodynamic friction,mechanism_process,"While the counterion saturation created by the steric effect attenuates the surface charge screening, an enhanced viscosity near the charged surface creates a larger hydrodynamic friction and reduced ionic flux.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,force_quantity_alternative,
iTE:P0534:n1,P0534,iTE,"structural complexity, variations in bond strengths, and high lattice anharmonicity",,"Through a comprehensive approach including various characterization techniques and computational analyses, it is demonstrated that the low thermal conductivity in Cu7PSe6 arises from structural complexity, variations in bond strengths, and high lattice anharmonicity, leading to pronounced diffuson transport of heat and fast ionic conduction.",node_containing_sentences_from_original_quote,decisions_04a.json,unresolved_role_pending_review,,,,compound_mixed_roles;split_review,结构复杂性、键强差异、晶格非谐性混合多个角色，不能仅凭一个主标签丢掉组成。
iTE:P0541:n3,P0541,iTE,Seebeck effect,mechanism_process,"Specifically, well-matched, high-activity electrodes stabilize Na+ at the cold side and OH-at the hot side, enhancing the Seebeck effect, while poorly matched, low-activity electrodes cause polarization instability and response degradation.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,effect_vs_response_ambiguity,
iTE:P0546:n2,P0546,iTE,continuous fabrication of the PEDOT: PSS fiber,design_strategy,"Here, we report the rapid preparation of flexible, high-performance OTEFs without post-treatment through introducing ionic liquid (IL) of 1-ethyl-3-methylimidazolium bis (trifluoromethylsulfonyl) imide (EMIM: TFSI) into the Poly (3,4-ethylene dioxythiophene): Poly (styrene sulfonate) (PEDOT: PSS) to enhance thermoelectric properties, and mechanical strength, with just 1 wt% of IL enabling continuous fabrication of the PEDOT: PSS fiber.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,capability_alternative,
iTE:P0559:n3,P0559,iTE,ionic conductivity,quantity,"Ionic thermoelectric (TE) materials such as ionic hydrogels and ionogels consisting of ionic liquids have emerged as next generation TE materials because of their quasi-solid states and high TE properties, particularly high ionic Seebeck coefficient. However, ionic hydrogels can have a severe stability problem owing to water evaporation, and the ionic liquids of ionogels are very expensive and are usually not biocompatible or even toxic. Here, we report the high TE and mechanical properties of eutectogels made of elastomeric water-borne polyurethane (WPU) and choline chloride (ChCl):ethylene glycol (EG). ChCl:EG is a deep eutectic solvent with high ionic conductivity and non-volatility like ionic liquids, and it has advantages of low cost and environment friendliness in comparison with ionic liquids.",node_containing_sentences_from_original_quote,decisions_04a.json,model_proposed_pending_human,,,,referent_review,
iTE:P0578:n1,P0578,iTE,ability to influence the hydrogen bond by the ion,interaction,"The relationship between the intrinsic physical parameters of the ion and the thermoelectric performance is established, indicating the ability to influence the hydrogen bond by the ion is a crucial factor.",node_containing_sentences_from_original_quote,decisions_04b.json,model_proposed_pending_human,,,,definition_unresolved,
iTE:P0584:n1,P0584,iTE,hydrophobic polymer network and hydrophobic ionic liquid (IL),,"Due to the hydrophobic polymer network and hydrophobic ionic liquid (IL), the TEIG exhibits high hydrophobicity and antiswelling capacity, which meets the requirement of environment stability for underwater thermoelectric application.",node_containing_sentences_from_original_quote,decisions_04b.json,unresolved_role_pending_review,,,,compound_mixed_roles;split_review,聚合物网络结构和离子液体实体并列，暂不强制一个主角色。
iTE:P0606:n2,P0606,iTE,less ionic than sulfides or selenides,quantity,"Traditional thermoelectric materials were based on the binary tellurides Bi2Te3 and PbTe, which have been utilized for decades. The focus on tellurium as the heaviest non-radioactive chalcogen stems from the observation that heavier elements are advantageous for a reduced thermal conductivity, which is essential for the thermoelectric energy conversion. Moreover, tellurides are less ionic than sulfides or selenides, which leads to an enhanced carrier mobility that is advantageous for the desired high electrical conductivity.",node_containing_sentences_from_original_quote,decisions_04b.json,model_proposed_pending_human,,,,bonding_alternative,
iTE:P0610:n1,P0610,iTE,bonding heterogeneity in CdTe2,interaction,"Based on Boltzmann transport theory, we found that the bonding heterogeneity in CdTe2 favors low lattice conductivity.",node_containing_sentences_from_original_quote,decisions_04b.json,model_proposed_pending_human,,,,structural_alternative,
iTE:P0613:n1,P0613,iTE,ITEG,,"Harvesting low-grade heat by an ionic hydrogel thermoelectric generator (ITEG) into useful electricity is promising to power flexible electronics. However, the poor environmental tolerance of the ionic hydrogel limits its application. Herein, we demonstrate an ITEG with high thermoelectric properties, as well as excellent capabilities of water retention, freezing resistance, and self-regeneration.",node_containing_sentences_from_original_quote,decisions_04b.json,unresolved_role_pending_review,,,,ontology_gap,ITEG 为完整发电器，保留待审。
