program_id,program_rule_code,program_title_cn,candidate_status,positive_control,source_paper_id,source_year,source_title,source_doi,source_insight_id,source_claim,source_evidence_tier,source_evidence_level,source_hypothesis_lane,source_scope_route,rule_match_support_class,scope_caveat,evidence_edge_status,rule_match_verified,evidence_path_weight,source_lever_code,source_lever_cn,target_redox_family,target_redox_system_cn,source_paper_node,source_insight_node,source_lever_node,program_node,target_system_node,graph_path,path_semantics
PRG_a4dbfa46d1fd,micellization_triiodide_positive_control,正对照：把 iTE 的阴离子胶束固定迁移为 TG 中 I3− 的温敏捕获/释放,known_TG_precedent_positive_control,True,P0383,2023,High Thermopower of Agarose-Based Ionic Thermoelectric Gel Through Micellization Effect Decoupling the Cation/Anion Thermodiffusion,10.1002/adfm.202305835,INSIGHT_BD3E153A86,"DBS- micellization in agarose immobilizes anions relative to Na+, decoupling cation/anion thermodiffusion and producing high p-type thermopower",B_direct_needs_evidence_repair,E1_partial_exact_evidence,H3_inspiration,core_iTE,claim_direct_support,,accepted_claim_direct,True,0.75,phase_or_species_transition,相变/物种转变,iodide_triiodide,I−/I3−,paper:P0383,insight:INSIGHT_BD3E153A86,lever:phase_or_species_transition,program:PRG_a4dbfa46d1fd,tg_system:iodide_triiodide,paper:P0383 --reports--> insight:INSIGHT_BD3E153A86 --supports_hypothesis--> program:PRG_a4dbfa46d1fd --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_be2befc69363,crown_ether_soret_positive_control,正对照：冠醚增强 K+ 热扩散，可与 ferri/ferrocyanide TG 电压叠加,known_TG_precedent_positive_control,True,P0342,2025,Advanced N-Type Ionic Thermoelectric Cells Featuring Bidirectional Cationic Anchoring Strategy and REDOX Electrode,10.1002/aenm.202500584,INSIGHT_2FB3E32CAA,crown ether complexation enhances thermal diffusion,P_coupled_precedent,E1_partial_exact_evidence,B_coupled_benchmark,coupled_TG_benchmark,claim_direct_support,,accepted_claim_direct,True,0.45,host_guest_complexation,主–客体络合,ferri_ferrocyanide,[Fe(CN)6]3−/[Fe(CN)6]4−,paper:P0342,insight:INSIGHT_2FB3E32CAA,lever:host_guest_complexation,program:PRG_be2befc69363,tg_system:ferri_ferrocyanide,paper:P0342 --reports--> insight:INSIGHT_2FB3E32CAA --supports_hypothesis--> program:PRG_be2befc69363 --targets--> tg_system:ferri_ferrocyanide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_bee069aa7a26,alpha_cd_triiodide_positive_control,正对照：α-CD/I3− 主–客体作用已能直接进入 I−/I3− TG,known_TG_precedent_positive_control,True,P0337,2025,Host-Guest Complexation of α-Cyclodextrin and Triiodide Ions for Enhanced Performance of Ionic Thermoelectric Capacitors,10.1002/aenm.202405502,INSIGHT_DB296045FD,host-guest complexation between alpha-CD and I3- confines I3- diffusion inside alpha-CD cavities and increases mobility difference between I3- and sodium ions,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,claim_direct_support,,accepted_claim_direct,True,1.0,host_guest_complexation,主–客体络合,iodide_triiodide,I−/I3−,paper:P0337,insight:INSIGHT_DB296045FD,lever:host_guest_complexation,program:PRG_bee069aa7a26,tg_system:iodide_triiodide,paper:P0337 --reports--> insight:INSIGHT_DB296045FD --supports_hypothesis--> program:PRG_bee069aa7a26 --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0346,2025,"Biodegradable, ionic thermoelectric composites via self-assembly of dipeptides and deep eutectic solvents",10.1007/s42114-025-01239-8,INSIGHT_F7A2D87EB1,deep eutectic solvent provides ionic conductivity while preserving biodegradable peptide network,B_direct_needs_evidence_repair,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,core_iTE,claim_direct_support,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,accepted_with_scope_caveat,True,0.44999999999999996,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0346,insight:INSIGHT_F7A2D87EB1,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0346 --reports--> insight:INSIGHT_F7A2D87EB1 --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0349,2024,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy,10.1038/s41467-024-45432-7,INSIGHT_32250B000A,hydrophilic and gold-coated electrode treatments improve cell output,B_direct_needs_evidence_repair,E1_partial_exact_evidence,H3_inspiration,core_iTE,role_sentence_support,,accepted_role_sentence_support,True,0.48750000000000004,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0349,insight:INSIGHT_32250B000A,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0349 --reports--> insight:INSIGHT_32250B000A --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0349,2024,High-performance cryo-temperature ionic thermoelectric liquid cell developed through a eutectic solvent strategy,10.1038/s41467-024-45432-7,INSIGHT_8045AED31C,"formamide disrupts the water hydrogen-bond network to form a deep eutectic solvent, enabling low-temperature operation",A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,claim_direct_support,,accepted_claim_direct,True,1.0,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0349,insight:INSIGHT_8045AED31C,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0349 --reports--> insight:INSIGHT_8045AED31C --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0365,2024,"Highly stretchable, low-hysteresis, and antifreeze hydrogel for low-grade thermal energy harvesting in ionic thermoelectric Supercapacitors",10.1016/j.mtphys.2024.101589,INSIGHT_05865BA276,"LiCl supplies conductive ions, hydration-based antifreezing, and moisture-assisted self-regeneration",A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,claim_direct_support,,accepted_claim_direct,True,1.0,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0365,insight:INSIGHT_05865BA276,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0365 --reports--> insight:INSIGHT_05865BA276 --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0408,2024,Electrode-dependent thermoelectric effect in ionic hydrogel fiber for self-powered sensing and low-grade heat harvesting,10.1016/j.cej.2024.154970,INSIGHT_64CDBBECD2,LiTFSI improves conductivity and antifreezing/self-healing,B_direct_needs_evidence_repair,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,core_iTE,claim_direct_support,,accepted_claim_direct,True,0.75,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0408,insight:INSIGHT_64CDBBECD2,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0408 --reports--> insight:INSIGHT_64CDBBECD2 --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0509,2024,Enlightening thermoelectric mastery: Bio-inspired cellulose gel containing eco-friendly deep eutectic solvents,10.1016/j.cej.2024.149344,INSIGHT_F52BCFE6C1,"CNF/DES integration provides flexible ionic thermoelectric material with high Seebeck coefficient, conductivity, and low thermal conductivity",A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,role_sentence_support,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,accepted_with_scope_caveat,True,0.39,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0509,insight:INSIGHT_F52BCFE6C1,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0509 --reports--> insight:INSIGHT_F52BCFE6C1 --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0512,2025,"Ultra-tough, self-healing, n-type liquid crystal elastomer thermoelectric lonogels via synergistic hydrogen-bonds and electrostatic interaction",10.1016/j.cej.2025.165588,INSIGHT_2CE5EA0256,"hydrogen bonds, electrostatic interactions, and phase separation between ions and LCE chains enable n-type thermopower, toughness, self-healing, and antifreezing",C_adjacent_enabling_evidence,E1_partial_exact_evidence,H3_inspiration,adjacent_enabling,claim_direct_support,,accepted_claim_direct,True,0.55,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0512,insight:INSIGHT_2CE5EA0256,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0512 --reports--> insight:INSIGHT_2CE5EA0256 --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0559,2022,Quasi-solid conductive gels with high thermoelectric properties and high mechanical stretchability consisting of a low cost and green deep eutectic solvent,10.1039/d1ta09707e,INSIGHT_AFEC7429C3,deep eutectic solvent provides nonvolatile ionic conductivity and high Seebeck coefficient within stretchable WPU gel,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,claim_direct_support,,accepted_claim_direct,True,0.55,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0559,insight:INSIGHT_AFEC7429C3,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0559 --reports--> insight:INSIGHT_AFEC7429C3 --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P0945,2024,High Fire-Safety and Multifunctional Eutectogel for Flexible Quasi-Solid-State Supercapacitors,10.1002/adfm.202411029,INSIGHT_CBBF39ABD7,"hydrogen-bonded eutectogel provides ionic conductivity, thermoelectric conversion, flame retardancy, and self-healing for supercapacitors",C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,role_sentence_support,,accepted_role_sentence_support,True,0.35750000000000004,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P0945,insight:INSIGHT_CBBF39ABD7,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P0945 --reports--> insight:INSIGHT_CBBF39ABD7 --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P1003,2023,Anti-freezing hydrogel thermocells with confined microcrystallization for enhanced low-grade heat harvest,10.1016/j.cej.2023.147380,INSIGHT_6CEAC46CAC,solvent-induced selective [Fe(CN)6]4- microcrystallization enhances ionic Seebeck effect and antifreezing flexible heat harvesting,P_coupled_precedent,E2_mechanism_and_outcome_exact_needs_repair,B_coupled_benchmark,coupled_TG_benchmark,claim_direct_support,,accepted_claim_direct,True,0.45,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P1003,insight:INSIGHT_6CEAC46CAC,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P1003 --reports--> insight:INSIGHT_6CEAC46CAC --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P1512,2024,"Robust, transparent, self-healable, recyclable all-starch-based gel with thermoelectric capability for wearable sensor",10.1016/j.ijbiomac.2024.135822,INSIGHT_0700C3556C,"UC solvent gives ionic conductivity, self-healing, antifreezing robustness, and ionic-concentration-gradient-enhanced thermoelectric response",C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,claim_direct_support,,accepted_claim_direct,True,0.55,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P1512,insight:INSIGHT_0700C3556C,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P1512 --reports--> insight:INSIGHT_0700C3556C --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_cf22ac785fee,antifreeze_cobalt_ionogel,把 iTE 低凝固混合溶剂迁移到 Co 配合物准固态 TG,direct_TG_precedent_upgrade_candidate,False,P1639,2016,Synthesis and Characterization of Polymer Electrolyte Using Deep Eutectic Solvents and Electrospun Poly(vinyl alcohol) Membrane,10.1021/acs.iecr.6b01754,INSIGHT_8C9EFDEDA1,DES uptake into thin PVA nonwoven membranes greatly increases ionic/electrical conductivity for polymer electrolyte use,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,role_sentence_support,DES_COMPOSITION_ONLY: A DES/eutectogel composition is reported without claim-level low-temperature or low-volatility evidence.,accepted_with_scope_caveat,True,0.21450000000000002,antifreeze_or_low_volatility_gel,抗冻/低挥发凝胶,cobalt_complex,Co 配合物氧化还原对,paper:P1639,insight:INSIGHT_8C9EFDEDA1,lever:antifreeze_or_low_volatility_gel,program:PRG_cf22ac785fee,tg_system:cobalt_complex,paper:P1639 --reports--> insight:INSIGHT_8C9EFDEDA1 --supports_hypothesis--> program:PRG_cf22ac785fee --targets--> tg_system:cobalt_complex,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,False,P0336,2025,Exceptional n-Type Ionic Thermoelectric Hydrogels by Synergistic Hydrophobic and Coordination Interactions,10.1002/adma.202510199,INSIGHT_DFDFCDB347,"PVA hydroxyl groups coordinate with Cu2+; PVA and PMNT form hydrophobic associations and pi-pi stacking, enhancing thermophoretic difference between chloride anions and cations",A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,claim_direct_support,,accepted_claim_direct,True,1.0,coordination_or_ion_pairing,配位/离子对,copper,Cu/Cu2+ 或 Cu 配合物,paper:P0336,insight:INSIGHT_DFDFCDB347,lever:coordination_or_ion_pairing,program:PRG_e34db5baa25d,tg_system:copper,paper:P0336 --reports--> insight:INSIGHT_DFDFCDB347 --supports_hypothesis--> program:PRG_e34db5baa25d --targets--> tg_system:copper,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,False,P0397,2022,Specific behavior of transition metal chloride complexes for achieving giant ionic thermoelectric properties,10.1038/s41528-022-00213-4,INSIGHT_0B65A54D49,"carboxylated cellulose coordinates Cu2+ and converts Cu2+/Cl- motion into higher-heat transport of [CuCl4]2- anions, producing giant n-type thermopower",A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,role_sentence_support,,accepted_role_sentence_support,True,0.65,coordination_or_ion_pairing,配位/离子对,copper,Cu/Cu2+ 或 Cu 配合物,paper:P0397,insight:INSIGHT_0B65A54D49,lever:coordination_or_ion_pairing,program:PRG_e34db5baa25d,tg_system:copper,paper:P0397 --reports--> insight:INSIGHT_0B65A54D49 --supports_hypothesis--> program:PRG_e34db5baa25d --targets--> tg_system:copper,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,False,P0413,2025,N-type thermoelectric composite hydrogels enabling dual-channel ionic/electronic transport,10.1007/s42114-025-01495-8,INSIGHT_11D583D44D,electronic holes partially neutralize ion migration and allow external charge extraction,C_adjacent_enabling_evidence,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,adjacent_enabling,role_sentence_support,,accepted_role_sentence_support,True,0.35750000000000004,coordination_or_ion_pairing,配位/离子对,copper,Cu/Cu2+ 或 Cu 配合物,paper:P0413,insight:INSIGHT_11D583D44D,lever:coordination_or_ion_pairing,program:PRG_e34db5baa25d,tg_system:copper,paper:P0413 --reports--> insight:INSIGHT_11D583D44D --supports_hypothesis--> program:PRG_e34db5baa25d --targets--> tg_system:copper,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,False,P0413,2025,N-type thermoelectric composite hydrogels enabling dual-channel ionic/electronic transport,10.1007/s42114-025-01495-8,INSIGHT_67E47B4F3F,"PEDOT:PSS strengthens coordination between PVA matrix and Cu2+, facilitating Cl- migration",C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,claim_direct_support,,accepted_claim_direct,True,0.55,coordination_or_ion_pairing,配位/离子对,copper,Cu/Cu2+ 或 Cu 配合物,paper:P0413,insight:INSIGHT_67E47B4F3F,lever:coordination_or_ion_pairing,program:PRG_e34db5baa25d,tg_system:copper,paper:P0413 --reports--> insight:INSIGHT_67E47B4F3F --supports_hypothesis--> program:PRG_e34db5baa25d --targets--> tg_system:copper,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e34db5baa25d,coordination_tuned_copper_tg,用聚合物配位强度调节 Cu/Cu2+ TG 的溶剂化熵与扩散,direct_TG_precedent_upgrade_candidate,False,P0696,2023,Giant Negative Thermopower Enabled by Bidirectionally Anchored Cations in Multifunctional Polymers,10.1021/acsami.3c03143,INSIGHT_760ADBBB23,"copper-coordinated chitosan confines cations, polycation electrolyte repels cations, and [CuCl4]2- configuration yields giant negative thermopower",C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,claim_direct_support,,accepted_claim_direct,True,0.55,coordination_or_ion_pairing,配位/离子对,copper,Cu/Cu2+ 或 Cu 配合物,paper:P0696,insight:INSIGHT_760ADBBB23,lever:coordination_or_ion_pairing,program:PRG_e34db5baa25d,tg_system:copper,paper:P0696 --reports--> insight:INSIGHT_760ADBBB23 --supports_hypothesis--> program:PRG_e34db5baa25d --targets--> tg_system:copper,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e948eab97497,fixed_charge_iodide_separator,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,False,P0342,2025,Advanced N-Type Ionic Thermoelectric Cells Featuring Bidirectional Cationic Anchoring Strategy and REDOX Electrode,10.1002/aenm.202500584,INSIGHT_2FB3E32CAA,crown ether complexation enhances thermal diffusion,P_coupled_precedent,E1_partial_exact_evidence,B_coupled_benchmark,coupled_TG_benchmark,role_sentence_support,,accepted_role_sentence_support,True,0.29250000000000004,fixed_charge_selectivity,固定电荷/离子选择性,iodide_triiodide,I−/I3−,paper:P0342,insight:INSIGHT_2FB3E32CAA,lever:fixed_charge_selectivity,program:PRG_e948eab97497,tg_system:iodide_triiodide,paper:P0342 --reports--> insight:INSIGHT_2FB3E32CAA --supports_hypothesis--> program:PRG_e948eab97497 --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e948eab97497,fixed_charge_iodide_separator,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,False,P0360,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,INSIGHT_8D39BEA40A,higher pH strengthens nanopore surface charge density and increases output power,A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,claim_direct_support,,accepted_claim_direct,True,1.0,fixed_charge_selectivity,固定电荷/离子选择性,iodide_triiodide,I−/I3−,paper:P0360,insight:INSIGHT_8D39BEA40A,lever:fixed_charge_selectivity,program:PRG_e948eab97497,tg_system:iodide_triiodide,paper:P0360 --reports--> insight:INSIGHT_8D39BEA40A --supports_hypothesis--> program:PRG_e948eab97497 --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e948eab97497,fixed_charge_iodide_separator,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,False,P0360,2025,Ionic thermoelectric osmotic energy conversion for harvesting low-grade waste heat from electronic heat sink,10.1016/j.energy.2025.138825,INSIGHT_D3547F60D9,ion-selective nanopore transport under a temperature gradient converts heat to osmotic power,B_direct_needs_evidence_repair,E2_mechanism_and_outcome_exact_needs_repair,H2_repair_then_test,core_iTE,claim_direct_support,,accepted_claim_direct,True,0.75,fixed_charge_selectivity,固定电荷/离子选择性,iodide_triiodide,I−/I3−,paper:P0360,insight:INSIGHT_D3547F60D9,lever:fixed_charge_selectivity,program:PRG_e948eab97497,tg_system:iodide_triiodide,paper:P0360 --reports--> insight:INSIGHT_D3547F60D9 --supports_hypothesis--> program:PRG_e948eab97497 --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e948eab97497,fixed_charge_iodide_separator,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,False,P0364,2025,P-N Series Integrated Ionic Thermoelectric Generator Based on Cation/Anion-Selective Hydrogels for Body Heat Harvesting,10.1002/smll.202502884,INSIGHT_43541829DD,"anion/cation-selective polymer networks attract counterions and regulate ion thermal mobility, enhancing or changing Seebeck coefficient for series-integrated p/n i-TEGs",A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,claim_direct_support,,accepted_claim_direct,True,1.0,fixed_charge_selectivity,固定电荷/离子选择性,iodide_triiodide,I−/I3−,paper:P0364,insight:INSIGHT_43541829DD,lever:fixed_charge_selectivity,program:PRG_e948eab97497,tg_system:iodide_triiodide,paper:P0364 --reports--> insight:INSIGHT_43541829DD --supports_hypothesis--> program:PRG_e948eab97497 --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e948eab97497,fixed_charge_iodide_separator,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,False,P0528,2025,Ion-selective transport in surface-modified cellulose membranes for aqueous ionic thermoelectrics,10.1039/d5ta05281e,INSIGHT_00403528BC,"surface charge engineering increases fixed charge density and ion selectivity, enhancing thermodiffusion-driven ion transport",A_direct_evidence_ready,E3_mechanism_and_outcome_exact,H1_evidence_ready,core_iTE,claim_direct_support,,accepted_claim_direct,True,1.0,fixed_charge_selectivity,固定电荷/离子选择性,iodide_triiodide,I−/I3−,paper:P0528,insight:INSIGHT_00403528BC,lever:fixed_charge_selectivity,program:PRG_e948eab97497,tg_system:iodide_triiodide,paper:P0528 --reports--> insight:INSIGHT_00403528BC --supports_hypothesis--> program:PRG_e948eab97497 --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e948eab97497,fixed_charge_iodide_separator,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,False,P0530,2025,Effects of thermoosmosis and thermophoresis of finite-sized ions along with a pressure-driven flow on the thermoelectric field in a conical hydrophobic nanopore,10.1016/j.ijheatmasstransfer.2025.126758,INSIGHT_7A64A7F71E,"thermophoresis, thermoosmosis, electrophoresis, pressure-driven flow, and geometric asymmetry jointly determine thermoelectric field and ion concentration polarization",B_direct_needs_evidence_repair,E1_partial_exact_evidence,H3_inspiration,core_iTE,role_sentence_support,,accepted_role_sentence_support,True,0.48750000000000004,fixed_charge_selectivity,固定电荷/离子选择性,iodide_triiodide,I−/I3−,paper:P0530,insight:INSIGHT_7A64A7F71E,lever:fixed_charge_selectivity,program:PRG_e948eab97497,tg_system:iodide_triiodide,paper:P0530 --reports--> insight:INSIGHT_7A64A7F71E --supports_hypothesis--> program:PRG_e948eab97497 --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
PRG_e948eab97497,fixed_charge_iodide_separator,把固定正电荷通道与分子识别结合，做 I−/I3− TG 选择性隔层,mechanism_extension_white_space,False,P0693,2024,Enhanced Ion-Selective Diffusion Achieved by Supramolecular Interaction for High Thermovoltage and Thermal Stability,10.1002/eem2.12562,INSIGHT_29AE6FC5D0,multiple noncovalent IL-gelatin interactions enhance ion-selective diffusion and thermal stability,C_adjacent_enabling_evidence,E3_mechanism_and_outcome_exact,H1_evidence_ready,adjacent_enabling,claim_direct_support,,accepted_claim_direct,True,0.55,fixed_charge_selectivity,固定电荷/离子选择性,iodide_triiodide,I−/I3−,paper:P0693,insight:INSIGHT_29AE6FC5D0,lever:fixed_charge_selectivity,program:PRG_e948eab97497,tg_system:iodide_triiodide,paper:P0693 --reports--> insight:INSIGHT_29AE6FC5D0 --supports_hypothesis--> program:PRG_e948eab97497 --targets--> tg_system:iodide_triiodide,source report verified; rule match verified; transfer hypothesis experimentally pending
