mention_id,initial_concept_id,assignment_kind,decision_source,reconstruction_run_id,draft_concept_id,rollback_action
iTE:P0715:n2,iTE:P0715:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:250497b09cab6cf9fae2,restore_exact_initial_assignment
iTE:P0715:n3,iTE:P0715:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:51aefdbd0c427070bdc7,restore_exact_initial_assignment
iTE:P0716:n1,iTE:P0716:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a3e97a14b881e211d5b0,restore_exact_initial_assignment
iTE:P0716:n2,iTE:P0716:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:267d83266c8efdab851b,restore_exact_initial_assignment
iTE:P0716:n3,iTE:P0716:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5e02b0d3dabfafadcc59,restore_exact_initial_assignment
iTE:P0717:n1,iTE:P0717:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0b3c921798a46f1051e5,restore_exact_initial_assignment
iTE:P0717:n2,iTE:P0717:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1f8b774e36881edb88fa,restore_exact_initial_assignment
iTE:P0718:n1,iTE:P0718:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:532f4b9bc19f6f3a5217,restore_exact_initial_assignment
iTE:P0718:n2,iTE:P0718:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
iTE:P0718:n3,iTE:P0718:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P0719:n1,iTE:P0719:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8900679dc42a88bf5194,restore_exact_initial_assignment
iTE:P0719:n2,iTE:P0719:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9cc5f26cd66f7e979761,restore_exact_initial_assignment
iTE:P0720:n1,iTE:P0720:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ac078f607c160f01ce89,restore_exact_initial_assignment
iTE:P0720:n2,iTE:P0720:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ab961ac81f2a5ecb000a,restore_exact_initial_assignment
iTE:P0721:n1,iTE:P0721:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9b89e7dfa5760a0858e0,restore_exact_initial_assignment
iTE:P0721:n2,iTE:P0721:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:69e7a2fd23f2245af560,restore_exact_initial_assignment
iTE:P0722:n1,iTE:P0722:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ac45b4231856f0839de5,restore_exact_initial_assignment
iTE:P0722:n2,iTE:P0722:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d6e55ed1363649679650,restore_exact_initial_assignment
iTE:P0722:n3,iTE:P0722:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:319d1e456be512432ceb,restore_exact_initial_assignment
iTE:P0723:n1,iTE:P0723:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:24cbc8c14d5709beb3c0,restore_exact_initial_assignment
iTE:P0723:n2,iTE:P0723:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:fdeb5370bedf4d46d9b0,restore_exact_initial_assignment
iTE:P0724:n1,iTE:P0724:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:2adee6e784b69aac3e79,restore_exact_initial_assignment
iTE:P0724:n2,iTE:P0724:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9d97c0c56f7979e0b8a0,restore_exact_initial_assignment
iTE:P0724:n3,iTE:P0724:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:80aa78742ce4cc05321d,restore_exact_initial_assignment
iTE:P0724:n4,iTE:P0724:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4aa0591c2b66be8d8f2b,restore_exact_initial_assignment
iTE:P0725:n1,iTE:P0725:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:51544969bc2c906d59e1,restore_exact_initial_assignment
iTE:P0725:n2,iTE:P0725:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:37c58210df51f7289192,restore_exact_initial_assignment
iTE:P0726:n1,iTE:P0726:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0f723e160f7c6eed6509,restore_exact_initial_assignment
iTE:P0726:n2,iTE:P0726:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5e02b0d3dabfafadcc59,restore_exact_initial_assignment
iTE:P0727:n1,iTE:P0727:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:71a02bb866529ec575a9,restore_exact_initial_assignment
iTE:P0727:n2,iTE:P0727:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:4a8f107e6b1e804ae98d,restore_exact_initial_assignment
iTE:P0728:n1,iTE:P0728:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c1733f4f501fa7b453fd,restore_exact_initial_assignment
iTE:P0728:n2,iTE:P0728:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e0e7636ac79cf2a6d3d5,restore_exact_initial_assignment
iTE:P0729:n1,iTE:P0729:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8c93042899cf47e612e4,restore_exact_initial_assignment
iTE:P0729:n2,iTE:P0729:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a5a8952bd5cf6d9878a4,restore_exact_initial_assignment
iTE:P0730:n1,iTE:P0730:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:7128cc1da0aeb299c3ef,restore_exact_initial_assignment
iTE:P0730:n2,iTE:P0730:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8801066ff8299bfae47c,restore_exact_initial_assignment
iTE:P0731:n1,iTE:P0731:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:532f4b9bc19f6f3a5217,restore_exact_initial_assignment
iTE:P0731:n2,iTE:P0731:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a34d72834393f9bc6faf,restore_exact_initial_assignment
iTE:P0732:n1,iTE:P0732:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:363f6b09e95ef12a988b,restore_exact_initial_assignment
iTE:P0732:n2,iTE:P0732:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:512e073126789cc62c3d,restore_exact_initial_assignment
iTE:P0735:n1,iTE:P0735:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3e153baaf5d36626ecd8,restore_exact_initial_assignment
iTE:P0735:n2,iTE:P0735:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a5a8952bd5cf6d9878a4,restore_exact_initial_assignment
iTE:P0736:n1,iTE:P0736:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f5c699e94407edff9a78,restore_exact_initial_assignment
iTE:P0736:n2,iTE:P0736:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0ea75fb02be0615507ee,restore_exact_initial_assignment
iTE:P0737:n1,iTE:P0737:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ba42468125dddffb4c21,restore_exact_initial_assignment
iTE:P0737:n2,iTE:P0737:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:b030ef2c65df647e4e4b,restore_exact_initial_assignment
iTE:P0738:n1,iTE:P0738:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:37a62600fe58bf943d61,restore_exact_initial_assignment
iTE:P0738:n2,iTE:P0738:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ec1d24919716edc242ea,restore_exact_initial_assignment
iTE:P0739:n1,iTE:P0739:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c0761cc693ffd086a026,restore_exact_initial_assignment
iTE:P0739:n2,iTE:P0739:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:bfedb3bbea239c47a425,restore_exact_initial_assignment
iTE:P0739:n3,iTE:P0739:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f1de66971f237828b647,restore_exact_initial_assignment
iTE:P0740:n1,iTE:P0740:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1f7a35c65cbf67dd7e6c,restore_exact_initial_assignment
iTE:P0740:n2,iTE:P0740:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:7da319681246355e8b38,restore_exact_initial_assignment
iTE:P0741:n1,iTE:P0741:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c0eca436d4e7e8479f32,restore_exact_initial_assignment
iTE:P0741:n2,iTE:P0741:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:99f4c5ff27aa03a1020d,restore_exact_initial_assignment
iTE:P0742:n1,iTE:P0742:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3980c6a3268ebb760f68,restore_exact_initial_assignment
iTE:P0742:n2,iTE:P0742:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:2efeb844c22b5b4f9b5e,restore_exact_initial_assignment
iTE:P0743:n1,iTE:P0743:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:aed51bab3989b5a7c8b0,restore_exact_initial_assignment
iTE:P0743:n2,iTE:P0743:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:af89048b279ef87a6c83,restore_exact_initial_assignment
iTE:P0744:n1,iTE:P0744:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:734e950246f218658ea2,restore_exact_initial_assignment
iTE:P0744:n2,iTE:P0744:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:18bfa0806cfbb3b94527,restore_exact_initial_assignment
iTE:P0745:n1,iTE:P0745:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ec77569953b78352b648,restore_exact_initial_assignment
iTE:P0745:n2,iTE:P0745:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:51aefdbd0c427070bdc7,restore_exact_initial_assignment
iTE:P0746:n1,iTE:P0746:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e0d92632bbaa8a944c03,restore_exact_initial_assignment
iTE:P0746:n2,iTE:P0746:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:adcd919824aef07fd5b7,restore_exact_initial_assignment
iTE:P0747:n1,iTE:P0747:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:8c9df2b10817005a27d6,restore_exact_initial_assignment
iTE:P0747:n2,iTE:P0747:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ad6c45844b076270a214,restore_exact_initial_assignment
iTE:P0750:n1,iTE:P0750:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:688c352bef401d12af0e,restore_exact_initial_assignment
iTE:P0750:n2,iTE:P0750:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a69c84be18be5b3ec71e,restore_exact_initial_assignment
iTE:P0750:n3,iTE:P0750:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5e02b0d3dabfafadcc59,restore_exact_initial_assignment
iTE:P0751:n1,iTE:P0751:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a3ef9c00c3ceef9fc1f2,restore_exact_initial_assignment
iTE:P0751:n2,iTE:P0751:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c5fa95a65f5ff026a1bf,restore_exact_initial_assignment
iTE:P0752:n1,iTE:P0752:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3276000e6370d65df688,restore_exact_initial_assignment
iTE:P0752:n2,iTE:P0752:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:129403f636de9b3d0a10,restore_exact_initial_assignment
iTE:P0752:n3,iTE:P0752:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f56b46ee491c8b844234,restore_exact_initial_assignment
iTE:P0752:n4,iTE:P0752:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:327a8a95c8e32b0b648f,restore_exact_initial_assignment
iTE:P0753:n1,iTE:P0753:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:188997d61d4344421050,restore_exact_initial_assignment
iTE:P0753:n2,iTE:P0753:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:e8edbbb98c25ea6a4149,restore_exact_initial_assignment
iTE:P0753:n3,iTE:P0753:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dc45733a6ee9bda13b42,restore_exact_initial_assignment
iTE:P0753:n4,iTE:P0753:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P0755:n1,iTE:P0755:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9fcd60a2cb3dabb5cefc,restore_exact_initial_assignment
iTE:P0755:n2,iTE:P0755:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:56c31d5f55f968a8ba72,restore_exact_initial_assignment
iTE:P0756:n1,iTE:P0756:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:bb2a4d506bb0f97aecbc,restore_exact_initial_assignment
iTE:P0756:n2,iTE:P0756:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c5ab5632a3413673e9b5,restore_exact_initial_assignment
iTE:P0757:n1,iTE:P0757:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0af1382c74588ebb3972,restore_exact_initial_assignment
iTE:P0757:n2,iTE:P0757:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a5a8952bd5cf6d9878a4,restore_exact_initial_assignment
iTE:P0758:n1,iTE:P0758:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3553daa6c2d27f98ca04,restore_exact_initial_assignment
iTE:P0758:n2,iTE:P0758:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:aa5a9047c49bba1ffb7b,restore_exact_initial_assignment
iTE:P0758:n3,iTE:P0758:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:2b583cfabe6e58d2c9e2,restore_exact_initial_assignment
iTE:P0759:n1,iTE:P0759:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:33c6609b3bb87bbfd155,restore_exact_initial_assignment
iTE:P0759:n2,iTE:P0759:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:38b20d783023e1926e01,restore_exact_initial_assignment
iTE:P0761:n1,iTE:P0761:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:3df3064ba8fe2ea9c424,restore_exact_initial_assignment
iTE:P0761:n2,iTE:P0761:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d8c43bd90a2d1879149f,restore_exact_initial_assignment
iTE:P0762:n1,iTE:P0762:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:1bff323b6c70b89ee12f,restore_exact_initial_assignment
iTE:P0762:n2,iTE:P0762:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:a7411c4e6daff5d1901b,restore_exact_initial_assignment
iTE:P0763:n1,iTE:P0763:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:7f5081b4fce2c230719c,restore_exact_initial_assignment
iTE:P0763:n2,iTE:P0763:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:b5abe4c0e353fdb60a6a,restore_exact_initial_assignment
iTE:P0764:n1,iTE:P0764:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:7bb9cc30e265c8540149,restore_exact_initial_assignment
iTE:P0764:n2,iTE:P0764:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:2440c710835fa84d1afe,restore_exact_initial_assignment
iTE:P0764:n3,iTE:P0764:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9cc5f26cd66f7e979761,restore_exact_initial_assignment
iTE:P0764:n4,iTE:P0764:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c515809361efa5256a30,restore_exact_initial_assignment
iTE:P0766:n1,iTE:P0766:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:9ef8e86b585e74e5e016,restore_exact_initial_assignment
iTE:P0766:n2,iTE:P0766:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0ab43d73302ff10deb0f,restore_exact_initial_assignment
iTE:P0767:n1,iTE:P0767:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:27db67e55bb6a7d8c9da,restore_exact_initial_assignment
iTE:P0767:n2,iTE:P0767:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:359adef51b97bdf94cf2,restore_exact_initial_assignment
iTE:P0767:n3,iTE:P0767:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f84b3589830e97918180,restore_exact_initial_assignment
iTE:P0768:n1,iTE:P0768:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:43ba531a78f4838a5543,restore_exact_initial_assignment
iTE:P0768:n2,iTE:P0768:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:01377a49011eef8d6e66,restore_exact_initial_assignment
iTE:P0768:n3,iTE:P0768:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:abab1f0bfafa1959a1f2,restore_exact_initial_assignment
iTE:P0769:n1,iTE:P0769:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d0f92fb3af1feed24c08,restore_exact_initial_assignment
iTE:P0769:n2,iTE:P0769:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:929aca66440cf5eb6d81,restore_exact_initial_assignment
iTE:P0770:n1,iTE:P0770:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:192c110edd1ecf242257,restore_exact_initial_assignment
iTE:P0770:n2,iTE:P0770:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f4480331a43b355c4319,restore_exact_initial_assignment
iTE:P0771:n1,iTE:P0771:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:c3fb7c56402177cc1243,restore_exact_initial_assignment
iTE:P0771:n2,iTE:P0771:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:24b25ba60ecb94898731,restore_exact_initial_assignment
iTE:P0771:n3,iTE:P0771:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:59ad3b9375d341dad7c3,restore_exact_initial_assignment
iTE:P0772:n1,iTE:P0772:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0c1d286722e89d4c5ee5,restore_exact_initial_assignment
iTE:P0772:n2,iTE:P0772:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:0041e126abc02b8e7f81,restore_exact_initial_assignment
iTE:P0772:n3,iTE:P0772:initial_n3,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:31ada61297e67bed8ca8,restore_exact_initial_assignment
iTE:P0772:n4,iTE:P0772:initial_n4,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:b20ad15f3e98c2cab91b,restore_exact_initial_assignment
iTE:P0773:n1,iTE:P0773:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:d1d2ae639908659bdc93,restore_exact_initial_assignment
iTE:P0773:n2,iTE:P0773:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:bc5d2c9ab24938bf2fbc,restore_exact_initial_assignment
iTE:P0774:n1,iTE:P0774:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:ac908ac9655004260c7d,restore_exact_initial_assignment
iTE:P0774:n2,iTE:P0774:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:5e02b0d3dabfafadcc59,restore_exact_initial_assignment
iTE:P0775:n1,iTE:P0775:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:dbdfc0fc9831fff85ec0,restore_exact_initial_assignment
iTE:P0775:n2,iTE:P0775:initial_n2,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:f87ec89833146416f82c,restore_exact_initial_assignment
iTE:P0776:n1,iTE:P0776:initial_n1,identity_only_no_semantic_decision,deterministic_reconstruction,txt_reconstruction_v1_19f1c2edac18,draft:v2:iTE:6783503bd9aed0fd3590,restore_exact_initial_assignment
