mention_id,paper_id,domain,raw_phrase,proposed_semantic_role,quote,evidence_scope,decision_source,annotation_status,human_decision,human_role,human_reason,review_flags,review_note
iTE:P0762:n2,P0762,iTE,electricity generator,,"We find that under temperature bias, a three-terminal conductor-insulator-conductor interface can function as an electricity generator caused by phonon-mediated electron scatterings with heat-charge current separation.",node_containing_sentences_from_original_quote,decisions_05b.json,unresolved_role_pending_review,,,,ontology_gap,electricity generator 为完整器件/功能器件称谓，现有材料角色不能可靠覆盖。
iTE:P0769:n2,P0769,iTE,isobaric and non-isobaric,condition,"In the present article, it is shown that there exist two types of thermoelectric effects in membranes, isobaric and non-isobaric, that differ by experimental constraints of the thermoosmotic volume flux.",node_containing_sentences_from_original_quote,decisions_05b.json,model_proposed_pending_human,,,,coreference_review,isobaric/non-isobaric 是两种效应的压力约束限定，省略被修饰的效应。
iTE:P0770:n2,P0770,iTE,efficient thermoelectric generator,,Materials with dissimilar compatibility factors cannot be combined by segmentation into an efficient thermoelectric generator because of constraints imposed on u.,node_containing_sentences_from_original_quote,decisions_05b.json,unresolved_role_pending_review,,,,ontology_gap,高效热电发电机是完整器件称谓。
iTE:P0775:n2,P0775,iTE,efficiently performs two useful tasks,performance_function,"Including the phonon-assisted inelastic process in thermoelectric devices makes it possible to enhance the per-formance of nonequilibrium work extraction. In this work, we demonstrate that inelastic phonon-thermoelectric devices have a fertile functionality diagram, where particle current and phononic heat currents are coupled and fueled by the chemical potential difference. Such devices can simultaneously perform multiple tasks, e.g., heat engines, refrigerators, and heat pumps. Guided by the entropy production, we mainly study the efficiencies and coefficients of performance of multitask quantum thermal machines, where the roles of the inelastic scattering process and multiple biases in multiterminal setups are emphasized. Specifically, in a three-terminal double-quantum-dot setup with a tunable gate, we show that it efficiently performs two useful tasks due to the phonon-assisted inelastic process.",node_containing_sentences_from_original_quote,decisions_05b.json,model_proposed_pending_human,,,,underspecified_function,two useful tasks 的具体功能未在所引句中展开。
iTE:P0776:n2,P0776,iTE,relationship between the heat of transport and the activation energy of ion conduction,,"According to the model, the relationship between the heat of transport and the activation energy of ion conduction is determined by the participation degree of different phonon modes.",node_containing_sentences_from_original_quote,decisions_05b.json,unresolved_role_pending_review,,,,ontology_gap,两个物理量之间的关系本身既非单一物理量也非动态机制，保留待核。
iTE:P0787:n2,P0787,iTE,apparent critical phenomena,mechanism_process,The apparent critical phenomena is shown to be a result of compositional degree-of-freedom.,node_containing_sentences_from_original_quote,decisions_05b.json,model_proposed_pending_human,,,,underspecified_mechanism,临界现象为概括名称，没有展开具体过程。
iTE:P0788:n2,P0788,iTE,two thresholds approach each other,quantity,"As the disorder increases, the two thresholds approach each other, and then the Seebeck coefficient and the figure of merit increase significantly, as expected from the general arguments of Mahan and Sofo [J.",node_containing_sentences_from_original_quote,decisions_05b.json,model_proposed_pending_human,,,,definition_unresolved,两个阈值在该证据句中未具体命名。
iTE:P0797:n2,P0797,iTE,reliable estimation of kappa(el),,"Traditionally, when deriving the phonon mediated thermal conductivity kappa(ph) = kappa - kappa(el) from the measured total thermal conductivity kappa the constant Lorenz number L-0 of the Wiedemann-Franz law kappa(el) = TL0 sigma is chosen. The present study demonstrates that this procedure is not reliable when the Seebeck coefficient vertical bar S vertical bar becomes large which is exactly the case for a thermoelectric material of interest. Another approximation using L-0 - S-2, which seems to work better for medium values of S-2 also fails when S-2 becomes large, as is the case when the system becomes semiconducting/insulating. For a reliable estimation of kappa(el), it is proposed that a full first-principles calculation by combining density functional theory with Boltzmann's transport theory has to be made.",node_containing_sentences_from_original_quote,decisions_05b.json,unresolved_role_pending_review,,,,ontology_gap,可靠估计热导率是分析任务，不是材料本身的性能或机制。
iTE:P0829:n1,P0829,iTE,small average grain size and the nano-sized phases,,"The small average grain size and the nano-sized phases are observed in Gd and Dy doped samples, both of which contribute to scattering phonons, resulting in low thermal conductivities.",node_containing_sentences_from_original_quote,decisions_05c.json,unresolved_role_pending_review,,,,compound_mixed_roles,同一节点并列晶粒尺寸这一物理量与纳米相这一结构，未拆分，主角色留空。
iTE:P0838:n2,P0838,iTE,selectivity of charge-transfer doping,quantity,The selectivity of charge-transfer doping is found to be dictated by the polarities of CPE pendant ionic functionalities.,node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,,definition_unresolved,掺杂选择性未给出具体度量，暂按性质数量类建议保留。
iTE:P0842:n2,P0842,iTE,activation energy (E sigma),quantity,The heat of transport (q*) of Ag+ ion i.e. 0.19 eV is nearly equal to the activation energy (E sigma) i.e.,node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,,source_sentence_incomplete,句子在 i.e. 处截断，未补入缺失数值。
iTE:P0844:n2,P0844,iTE,transport mechanism,mechanism_process,The paddle wheel mechanism is applicable to explain the transport mechanism.,node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,,underspecified_mechanism,输运机制未在该句具体展开。
iTE:P0849:n1,P0849,iTE,iTEG,,"This study presents the seamless integration of the ionic thermoelectric generator (iTEG) layer with traditional PV modules, facilitating the exploitation of waste heat and augmenting the overall power output. Experimental results validate the effectiveness of the iTEG, demonstrating substantial power generation and a consistent energy output. Specifically, a power output of 515 mW/m(2) is achieved at a temperature difference of 20 K, while an energy density of 229.7 J/m(2) is recorded at a temperature difference of 10 K with an external resistance of 1 k Omega. Notably, this system maintains continuous electricity generation over 100 cycles. Furthermore, the iTEG effectively reduces the operating temperature of the solar panel by 2 degrees C, which is beneficial in minimizing PCE losses attributed to the temperature coefficient.",node_containing_sentences_from_original_quote,decisions_06a.json,unresolved_role_pending_review,,,,ontology_gap,iTEG 指完整离子热电发电器件，未强行归为材料。
iTE:P0850:n2,P0850,iTE,transport mechanism,mechanism_process,"In the superionic phase, Na+ ions are the main entity of charge carriers and Paddle wheel mechanism suitably explains the transport mechanism. In the normal phase, the conduction is mainly due to the Frenkel defect.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,,underspecified_mechanism,输运机制是概括词，具体说明仍保留在原句。
iTE:P0855:n2,P0855,iTE,TEP measurements,,"A composite electrolyte made of alpha-alumina and sodium beta-alumina which was used for monitoring very low oxygen potentials in the range of up to Al(l)/Al2O3, neither the electrical conductivity nor the TEP has hitherto been reliably reported. Hence; TEP measurements were carried out on the composite which yielded an average value of 430 mu V/K over the temperature range 620 to 1250 K.",node_containing_sentences_from_original_quote,decisions_06a.json,unresolved_role_pending_review,,,,ontology_gap,TEP measurements 是测量活动，虽报告数值，原短语不是单独的性能指标。
iTE:P0857:n1,P0857,iTE,"filling fraction, ionic state, and atomic radius of the filler",,"These are mainly determined by Sb positional parameters, yielding Oftedal plots that depend on the filling fraction, ionic state, and atomic radius of the filler.",node_containing_sentences_from_original_quote,decisions_06a.json,unresolved_role_pending_review,,,,compound_mixed_roles,填充分数、离子态及原子半径合并了物理量与状态，主角色留空。
iTE:P0857:n2,P0857,iTE,Oftedal plots,,"These are mainly determined by Sb positional parameters, yielding Oftedal plots that depend on the filling fraction, ionic state, and atomic radius of the filler.",node_containing_sentences_from_original_quote,decisions_06a.json,unresolved_role_pending_review,,,,ontology_gap,Oftedal plots 为分析图示，不是材料科学实体或过程。
iTE:P0860:n2,P0860,iTE,effect of disorder on charge transport,mechanism_process,"The effect of disorder on charge transport is suppressed in the metallic state, resulting in the conventional S-sigma relation described by the Mott equation.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,,underspecified_mechanism,无序对输运的影响是概括过程，未指定单一散射机制。
iTE:P0875:n2,P0875,iTE,nearly isotropic structural and thermal properties,quantity,"Based on the quantitative chemical bonding analysis, we unravel instead that Mg3Sb2 exhibits a nearly isotropic three-dimensional bonding network with the interlayer and intralayer bonds being mostly ionic and surprisingly similar, which results in the nearly isotropic structural and thermal properties.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,,underspecified_properties,结构和热性质为概括并列，没有给出具体指标。
iTE:P0883:n2,P0883,iTE,scattering center for electric carrier and phonon,material_entity,These results indicate that the dispersed BMImTFSI in the composite acts as a scattering center for electric carrier and phonon.,node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,,coreference_review,散射中心回指分散的 BMImTFSI，是该实体的功能称谓。
iTE:P0887:n3,P0887,iTE,ionic scattering and carrier relaxation time,,"In this work, room-temperature thermoelectric power factor of carbon nanotube (CNT) yarn is improved by controlled doping, which is achieved by making composite with poly 3-hexylthiophene -2, 5-diyl (P3HT) followed by doping with 2, 3, 5, 6-tetrafluo-7, 7, 8, 8-tetracyanoquinodimethane (F4TCNQ). The temperature-dependent Seebeck coefficient based on power-law model suggests that P3HT shifts the Fermi energy of CNT yarn towards the valence band edge, and reduces the ionic scattering and carrier relaxation time.",node_containing_sentences_from_original_quote,decisions_06a.json,unresolved_role_pending_review,,,,compound_mixed_roles,离子散射是过程，弛豫时间是物理量，原节点并列两者。
iTE:P0889:n2,P0889,iTE,magnitude,performance_function,"While the sign of thermoelectric power of all the calcium substituted samples was found to be positive, its magnitude increases significantly with calcium content in YBCO.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,,coreference_review,magnitude 回指同句 thermoelectric power 的幅值。
iTE:P0890:n2,P0890,iTE,modules,,"Compared with the pristine PEDOT:PSS film, the P/D/ED film shows significantly reduced modules and enhanced strain and bending stability.",node_containing_sentences_from_original_quote,decisions_06a.json,unresolved_role_pending_review,,,,definition_unresolved,原文写 modules，可能有术语或拼写问题，未擅自改成模量。
iTE:P0896:n1,P0896,iTE,pristine,material_entity,"The carbon nanotube reinforced cement composite after drying shows n-type thermoelectric characteristic, however, the addition of pristine and annealed SrTiO3 nanoparticles can lead to p-type and n-type semiconducting characteristics respectively, which indicates that the carrier type of cement composites is primarily determined by the ceramic filler.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,,coreference_review,pristine 回指并列的 SrTiO3 纳米颗粒。
iTE:P0896:n3,P0896,iTE,p-type,state_structure,"The carbon nanotube reinforced cement composite after drying shows n-type thermoelectric characteristic, however, the addition of pristine and annealed SrTiO3 nanoparticles can lead to p-type and n-type semiconducting characteristics respectively, which indicates that the carrier type of cement composites is primarily determined by the ceramic filler.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,,coreference_review,p-type 回指并列的半导体特性。
iTE:P0906:n1,P0906,iTE,organic LTE,,The electrochemical Seebeck coefficients (alpha) of organic LTE range from 1.5 to 2.5 mV K-1 and are higher than alpha (=1.4 mV K-1) of the corresponding aqueous LTE. The dimensionless figure of merit (ZT) of organic LTE is approximate to 0.015 at maximum and is higher than the maximum ZT (=0.009) of the corresponding aqueous LTE.,full_abstract_and_quote,decisions_06b.json,unresolved_role_pending_review,,,,ontology_gap,全文摘要明确 LTE 为 liquid thermoelectric device，属于完整器件。
iTE:P0907:n2,P0907,iTE,electrical properties of non-crystalline ionic conductors,quantity,The introduction of cobalt ions in glass formers improves the electrical properties of non-crystalline ionic conductors.,node_containing_sentences_from_original_quote,decisions_06b.json,model_proposed_pending_human,,,,underspecified_properties,电学性质未指定具体指标。
iTE:P0946:n1,P0946,iTE,weakened interlayer interaction and phonon confinement effect,,The lattice vibration modes of the Bi2Se3 layers in this hybrid superlattice are found to be softened due to weakened interlayer interaction and phonon confinement effect.,node_containing_sentences_from_original_quote,decisions_06b.json,unresolved_role_pending_review,,,,compound_mixed_roles,一个节点并列层间相互作用和声子限域效应，无法可靠选单一主角色。
iTE:P0971:n2,P0971,iTE,Seebeck coefficient and electrical conductivity,,Transport coefficient calculations for both spin channels demonstrate the compounds' relative constancy in terms of Seebeck coefficient and electrical conductivity despite temperature fluctuations.,node_containing_sentences_from_original_quote,decisions_06c.json,unresolved_role_pending_review,,,,compound_mixed_roles,同一节点并列 Seebeck 性能指标与电导率物理量。
iTE:P0975:n1,P0975,iTE,contribution from both electrons and holes,mechanism_process,"CuAgSe is a narrow band gap semiconducting material with superior carrier mobility and low lattice thermal conductivity, which are important and useful for high thermoelectric performance. However, its electrical and thermal transport properties are greatly affected by ionic deficiencies or compositional nonstoichiometry, which lead to a low thermoelectric figure of merit near room temperature. In this work, we systematically studied the compound defects in CuAgSe by tuning its starting chemical composition. We found that its phase purity is very sensitive to nominal chemical compositions. Only a small amount of Ag deficiency is allowed in CuAgSe to maintain phase purity, while the other non-stoichiometric compositions lead to impurity phases. Thermoelectric properties are weakly affected by these compound defects or impurity phases at 300 K, but greatly change at high temperatures. A single type carrier conduction is observed in CuAgSe, but a noticeable two-type carrier conduction is observed in the non-stoichiometric samples. This leads to an evident n to p conduction transition. Consequently, zT values in CuAgSe continuously increase to 0.6 at 450 K while the non-stoichiometric samples display considerably low values due to the contribution from both electrons and holes. The high zT value in n-type CuAgSe suggests that it is a promising thermoelectric material near room temperature.",node_containing_sentences_from_original_quote,decisions_06c.json,model_proposed_pending_human,,,,underspecified_mechanism,电子与空穴的贡献未具体展开输运机制。
iTE:P0989:n2,P0989,iTE,silver ion-conducting,state_structure,"In the present report, an intensive evaluation of transport properties of superionic materials in a pseudoternary system (Cu1-xAgxI)-(Ag2O)-(CrO3), where 0.05 less than or equal to x less than or equal to 0.25, has been described. Room temperature conductivity studies have shown the formation of solid electrolytes with electrical conductivities of the order of 10 - 4 to 10 - 3 S cm - 1 at 295 K. The observed temperature-dependent electrical conductivity behavior is similar to. that of conventional solid electrolytes. Impedance and modulus analyses have indicated the temperature-independent distribution of relaxation times and the non-Debye behavior of these materials. The values of silver ionic transport number (t(Ag+)) obtained by EMF technique are nearly equal to the corresponding ionic transport number (t(i)) values estimated from the Wagner's polarization method, thus suggesting the formation of silver ion-conducting solid electrolytes in the chosen system. The present thermoelectric power (TEP) data are found to confirm the formation of silver ion-conducting glassy electrolytes in this system. (C) 2002 Elsevier Science B.V. All rights reserved.",node_containing_sentences_from_original_quote,decisions_06c.json,model_proposed_pending_human,,,,role_boundary_review,原词是材料的导电类型修饰语，按状态/特征暂标，未将省略的电解质名补成新节点。
iTE:P0990:n1,P0990,iTE,coordination effect of polymer to cations and the Hofmeister effect of anions to polymer,,"Ionic thermoelectric (i-TE) gels have attracted widespread attention in flexible electronics due to their flexibility, leakage-free, low toxicity, and converting low-grade waste heat into electricity. For practical application, it is strongly desirable to fabricate negative-thermopower (n-type) i-TE gels with excellent mechanical performances, which is still a big challenge. Herein, a multi-hierarchical network structure is proposed to simultaneously improve the TE and mechanical performance. Such structure including hierarchical hydrogen bonds, coordination bonds, and dense polymer chains is realized via the synergy of the coordination effect of polymer to cations and the Hofmeister effect of anions to polymer. As a result, the optimized gel exhibits not only negative thermopower up to -3.69 mV K-1 with a conductivity of 0.15 S m(-1) at room temperature, but also outstanding tensile strength (>6.7 MPa), elongation at break (>1100%), and toughness (>43 MJ m(-3)), which is the toughest n-type i-TE gel reported to date. In addition, these n-type i-TE gels present good freeze tolerance (-58.53 degrees C) and dry resistance. Furthermore, the application potentials of the i-TE device are proven in converting human thermal power into electricity. These findings provide a new way to obtain high-performance n-type i-TE materials by synergistic anion and cation action on polymers.",node_containing_sentences_from_original_quote,decisions_06c.json,unresolved_role_pending_review,,,,compound_mixed_roles,并列配位作用与未具体定义的 Hofmeister 效应，无法可靠统一为单一主角色。
iTE:P1028:n1,P1028,iTE,PCMs (synthesized ILs) container cell and a commercial thermoelectric generator (TEG),,"A promising solution for challenges in thermal energy storage (TES) and its management is the use of phase change materials (PCMs). The ionic liquids (ILs) offer a unique properties that make them proper candidates for a number of energy related applications. The IL based PCMs are an important category of novel materials that significantly contribute to the efficient use and conservation of solar energy and wasted heat. This work presents a new family of ionic liquids (ILs) 2-hydroxyethylammonium, bis (2-hydroxyethyl) ammonium, and tris (2-hydroxyethyl) ammonium laurate as PCMs for the first time operating in the temperature range of 50-150 degrees C, and offer a safe and inexpensive capacity. The latent heat of fusion values were 147.13, 131.95 and 113.54 kJkg-1 for the [HEA]Lau, [DHEA]Lau and [THEA]Lau, respectively. Also, the thermal stability was obtained to be 99% for the [HEA]Lau. Finally, the thermal-to-electric energy conversion is performed using a homemade electronic data gathering and processing instrument with a PCMs (synthesized ILs) container cell and a commercial thermoelectric generator (TEG) device to record the real-time generated electric energy. The recorded output voltage (open circuit case) of TEG device versus time was measured that demonstrated that after turning off the thermal energy source, the proposed system provides the electric energy for a while (more than 2 h).",node_containing_sentences_from_original_quote,decisions_07a.json,unresolved_role_pending_review,,,,ontology_gap,并列蓄热容器和完整热电发电器件，不是材料或单一结构。
iTE:P1031:n2,P1031,iTE,charge carrier,mechanism_process,"Electron-doped SrTiO3 is a well-known n-type thermoelectric material, although the figure of merit of SrTiO3 is still inferior compared with p-type metal oxide-based thermoelectric materials due to its high lattice thermal conductivity. In this study, we have used a different amount of the non-ionic surfactant F127 during sample preparation to introduce nanoscale porosities into bulk samples of La-doped SrTiO3. It has been observed that the porosities introduced into the bulk sample significantly improve the Seebeck coefficient and reduce the thermal conductivity by the charge carrier and phonon scattering respectively. Therefore, there is an overall enhancement in the power factor (PF) followed by a dimensionless figure of merit (zT) over a wide scale of temperature. The sample 20 at% La-doped SrTiO3 with 600 mg of F127 surfactant (SLTO 600F127) shows the maximum PF of 1.14 mW m(-1) K-2 at 647 K which is 35% higher than the sample without porosity (SLTO 0F127), and the same sample (SLTO 600F127) shows the maximum value of zT is 0.32 at 968 K with an average enhancement of 62% in zT in comparison with the sample without porosity (SLTO 0F127).",node_containing_sentences_from_original_quote,decisions_07a.json,model_proposed_pending_human,,,,coreference_review,charge carrier 是并列省略的 charge carrier scattering，按上下文过程暂标，原词不改。
iTE:P1043:n2,P1043,iTE,variation of Seebeck coefficient and resistivity,,"We present the results of low- and high-temperature measurements, from 5 to 800K, of the electrical resistivity and thermoelectric power of polycrystalline and c-axis-oriented textured samples of Ca3-zNdzCo4O9 (0 <= z <= 0.9). Crystallographic structure, microstructure and texture analyses of the samples have also been carried out. The substitution of the lighter rare-earth large ionic Nd for Ca results in an increase in the Seebeck coefficient. However, the resistivity of the samples also increases accordingly. In addition, the Hall effect of the polycrystalline Ca3-zNdzCo4O9 sample was studied in the 50-300 K interval. This measurement showed that the variation of Seebeck coefficient and resistivity are caused by a decrease in carrier concentration with Nd content. The decomposition temperatures of the samples with Nd content were observed to increase to values beyond the melting point of Ag, the technically important contact material for the fabrication of thermoelectric modules. The studies on the thermoforged samples indicate that the electrical resistivity of the textured samples decreased by 2.5-fold as compared with that of the conventional sintered samples. The increase in the decomposition temperature and the high Seebeck coefficient with low resistivity in thermoforged samples make the Nd-doped Ca3Co4O9 oxide as one of the candidate materials for high-temperature thermoelectric modules.",node_containing_sentences_from_original_quote,decisions_07a.json,unresolved_role_pending_review,,,,compound_mixed_roles,Seebeck 系数与电阻率的联合变化分别涉及性能指标和物理量。
iTE:P1056:n1,P1056,iTE,ionic wind generator,,"High power light-emitting diodes (LEDs) consume most of the applied power as heat, which leads to a high junction temperature; thus, an efficient cooling device is needed. Most of the developed cooling systems face constraints such as cost, consumption, and noise, leading to low work efficiency. In this study, a needle-to-net type ionic wind generator based on corona discharge is suggested for high power LED cooling. The LEDs' junction temperature was calculated by measuring the case temperature, which is called the pin-temperature measurement method. The characteristics of ionic wind in various electrode arrangements or electrical parameters were analyzed, and the case temperature changes induced by ionic wind were measured under various conditions for analysis. The experimental results indicate that the designed ionic wind generator had good cooling performance close to cooling fan, coupled with lower energy consumption and less mechanically induced noise. The maximum ionic wind velocity was measured to be 2.97 m/s at a 15 mm discharge distance and 17 kV applied voltage. (C) 2015 Elsevier Ltd. All rights reserved.",node_containing_sentences_from_original_quote,decisions_07a.json,unresolved_role_pending_review,,,,ontology_gap,离子风发生器是完整器件。
iTE:P1061:n1,P1061,iTE,strong acoustic mismatch between Cu2Se and carbon phonon states,quantity,"Liquid-like ionic conductors in the copper selenide family represent a promising class of thermoelectric materials capable of recycling waste heat into electrical energy with an exemplary figure-of-merit (zT > 1.4) above 800 K. Ion diffusion, however, is enhanced at such high temperatures and drives a non-reversible phase segregation that inhibits practical applications. In tandem, the thermoelectric performance at moderate temperatures (500-750 K) where ion diffusion is less problematic, is not optimal for real-world applications (zT < 1). In this work, we demonstrate that incorporating a small weight fraction of carbon using various carbon sources can significantly enhance the zT of Cu2Se at both middle and high temperatures. All the carbon-doped Cu2Se samples exhibit weak temperature dependent zT higher than 1.0 over a broad temperature range from 600 to 900 K, with the 0.6 wt% Super P doped Cu2Se sample achieving a zT of 1.85 at 900 K. Furthermore, the 0.3 wt% carbon fiber doped Cu2Se shows zT > 1 for T > 520 K and reaches a record level of zT of similar to 2.4 at 850 K. These values for the carbon doped Cu2Se are comparable or superior to those for the current state-of-the-art thermoelectric materials. Microstructure studies on graphite incorporated Cu2Se revealed that graphite nanostructures interspace between Cu2Se nanoscale grains being responsible for the significantly enhanced zT. The low thermal conductivity in the nanostructured composite is attributed to the high density of interfaces caused by the small grain diameters (30-60 nm), along with the strong acoustic mismatch between Cu2Se and carbon phonon states which enhances the thermal boundary resistance. This discovery indicates strong prospects for engineering carbon thermoelectric nanocomposites for a range of energy applications.",node_containing_sentences_from_original_quote,decisions_07a.json,model_proposed_pending_human,,,,definition_unresolved,声学失配未给出具体度量，暂保留性质量含义。
iTE:P1094:n1,P1094,iTE,low acoustic mode group velocity and strong three-phonon scattering,,"State-of-the-art first-principles calculations are performed to investigate the thermoelectric transport properties in thallium-based fluoride perovskites TlXF3 (X = Hg, Sn, Pb) by considering anharmonic renormalization of the phonon energy and capturing reasonable electron relaxation times. The lattice thermal conductivity, kappa(L), of the three compounds is very low, among which TlPbF3 is only 0.42 W m(-1) K-1 at 300 K, which is less than half of that of quartz glass. The low acoustic mode group velocity and strong three-phonon scattering caused by the strong anharmonicity of the Tl atom are the origin of the ultralow kappa(L). Meanwhile, the strong ionic bonds between X (X = Hg, Sn, Pb) and F atoms provide good electrical transport properties. The results show that the ZT value of TlHgF3 at 900 K is 1.58, which is higher than the 1.5 value of FeNbSb at 1200 K. TlSnF3 and TlPbF3 also exceed 1, which is close to the classical thermoelectric material PbTe:Na. Furthermore, we present the methods and expected effects of improving the ZT value through nanostructures.",node_containing_sentences_from_original_quote,decisions_07a.json,unresolved_role_pending_review,,,,compound_mixed_roles,群速度是物理量，三声子散射是过程；两者合在同一节点。
iTE:P1118:n1,P1118,iTE,extreme phonon anharmonicity and weak bonding,,"Ultralow thermal conductivity and fast ionic diffusion endow superionic materials with excellent performance both as thermoelectric converters and as solid-state electrolytes. Yet the correlation and interdependence between these two features remain unclear owing to a limited understanding of their complex atomic dynamics. Here we investigate ionic diffusion and lattice dynamics in argyrodite Ag8SnSe6 using synchrotron X-ray and neutron scattering techniques along with machine-learned molecular dynamics. We identify a critical interplay of the vibrational dynamics of mobile Ag and a host framework that controls the overdamping of low-energy Ag-dominated phonons into a quasi-elastic response, enabling superionicity. Concomitantly, the persistence of long-wavelength transverse acoustic phonons across the superionic transition challenges a proposed 'liquid-like thermal conduction' picture. Rather, a striking thermal broadening of low-energy phonons, starting even below 50 K, reveals extreme phonon anharmonicity and weak bonding as underlying features of the potential energy surface responsible for the ultralow thermal conductivity (<0.5 W m(-1) K-1) and fast diffusion. Our results provide fundamental insights into the complex atomic dynamics in superionic materials for energy conversion and storage. Superionic materials are of interest for solid-state batteries or thermoelectrics, yet a clear understanding of the atomistic mechanisms is lacking. Here it is shown that transverse acoustic phonons persist above the superionic transition in argyrodite Ag8SnSe6, and that the free-Se sublattice controls fast Ag cation diffusion.",node_containing_sentences_from_original_quote,decisions_07b.json,unresolved_role_pending_review,,,,compound_mixed_roles,声子非谐性与弱键合作用分别涉及物理性质与相互作用。
iTE:P1133:n1,P1133,iTE,wire growth direction and surface reconstruction,state_structure,"We present predictions of the thermoelectric figure of merit (ZT) of Si nanowires with diameter up to 3 nrn, based upon the Boltzman transport equation and ab initio electronic structure calculations. We find that ZT depends significantly on the wire growth direction and surface reconstruction, and we discuss how these properties can be tuned to select silicon based nanostruCtUres with combined n-type and p-type optimal ZT. Our calculations show that only by reducing the ionic thermal conductivity by about 2 or 3 orders of magnitudes with respect to bulk values, one may attain ZT larger than 1, for 1 or 3 nm wires, respectively. We also find that ZT of p-doped wires is considerably smaller than that of their n-doped counterparts with the same size and geometry.",node_containing_sentences_from_original_quote,decisions_07b.json,model_proposed_pending_human,,,,process_alternative,表面重构在此与生长取向一起作结构特征，仍可能含重构过程含义。
iTE:P1137:n1,P1137,iTE,strong lattice anharmonicity and dynamic disorder,,"Argyrodite-type Ag- and Cu-based chalcogenides have garnered considerable attention due to their combination of both low lattice thermal conductivity and high ionic conductivity. While low lattice thermal conductivity is advantageous for thermoelectric applications, high ionic conductivity can lead to device instability. The independent tunability of these two transport properties would open further strategies for designing high-performance functional materials. This dual behavior emphasizes the importance of understanding the underlying structure-property relationships in these systems. In this study, we investigate the mixed-cation argyrodite solid solution series Ag8- x Cu x GeS6 (0 <= x <= 8), focusing on how substitution of Ag+ with Cu+ influences their structure and transport properties. To elucidate the microscopic origins of thermal and ionic transport, a combined experimental and theoretical approach is applied. A two-channel analytical model reveals that both propagating phonons and diffuson-like modes contribute to heat transport. Our findings demonstrate that the low lattice thermal conductivity and high ionic conductivity arise from shared structural features, such as strong lattice anharmonicity and dynamic disorder, rather than from direct interdependency between the two transport mechanisms. This decoupling enables independent optimization of thermal and ionic transport, offering valuable insights for the design of materials in next-generation thermoelectrics, ionic thermoelectrics, and solid-state batteries.",node_containing_sentences_from_original_quote,decisions_07b.json,unresolved_role_pending_review,,,,compound_mixed_roles,非谐性物理性质与动态无序状态并列，未拆分原节点。
iTE:P1173:n2,P1173,iTE,observed dip structures,performance_function,"The electrochemical Seebeck coefficient (alpha) of Fe2+/Fe3+ in acetone-methanol (MeOH) mixed solution was systematically investigated against the acetone molar ratio (n) and molar ratio of Fe3+ to Fe (n (Fe3+)). At n (Fe3+) = 0.75, alpha monotonously increases with increase in n from 0.3 mV K-1 at n = 0.00 to 3.4 mV K-1 at n = 1.00. At n (Fe3+) = 0.50 and 0.25, we found anomalous dip structures in the n-alpha plot at n approximate to 0.9 and 0.4, respectively. Based on a spectroscopic investigation, we interpreted the observed dip structures in terms of the transition state between the FeCl4-active and FeL (6)-active regions.",full_abstract_and_quote,decisions_07b.json,model_proposed_pending_human,,,,coreference_review,摘要显示 dip structures 是摩尔比-Seebeck 系数曲线的凹谷，并非材料空间结构。
iTE:P1189:n1,P1189,iTE,polymer chain breathing model,,"Through external doping, novel conductive polymer nanofibers were successfully fabricated using ionic liquids. In this study, a polymer blend of polyvinyl alcohol (PVA) and chitosan (CS) in a 4 : 1 weight ratio was fabricated in the form of nanofibers through electrospinning and used as a scaffold membrane to capture room-temperature ionic liquids (RTILs), such as 1-ethyl-3-methylimidazolium chloride (EMIMCl) and 1-butyl-3-methylimidazolium bromide (BMIMBr). Morphological analysis using scanning electron microscopy (SEM) showed that the scaffold structure of the electrospun membrane facilitated sufficient trapping of RTILs. This membrane demonstrated significantly increased conductivity from 6 x 10(-6) S cm(-1) to 0.10 S cm(-1), interestingly surpassing the value of pure ionic liquids, where the polymer chain breathing model has been suggested as a hypothesis to explain this phenomena. The dominance of ions as charge carriers was explained using an ionic transference number measurement. The interaction between the polymer nanofiber matrix and an ionic liquid has been explained using Fourier-transform infrared spectroscopy (FTIR), where the ionic liquid was found to be physically dispersed in the polymer nanofiber matrix. These materials have also shown some thermoelectric (TE) activity, by demonstrating Seebeck coefficients up to 17.92 mu V K-1. The existence of freely movable ions in this type of membrane shows their applications as energy storage/conversion devices such as organic thermoelectrics (TEs), sensors, and dye-sensitised solar cells.",node_containing_sentences_from_original_quote,decisions_07c.json,unresolved_role_pending_review,,,,ontology_gap,原节点是解释模型，不将模型名称直接等同于已确认微观机制。
