mention_id,paper_id,domain,raw_phrase,legacy_role,proposed_semantic_role,role_detail,role_flags,model_reason,calibration_reason,quote,claim_id,full_abstract,evidence_scope,rule_version,decision_source,annotation_status,annotation_author,human_decision,human_role,human_reason
TG:P0046:n2,P0046,TG,O vacancy defects,physical_consequence,state_structure,oxygen_vacancy_defects,,氧空位缺陷是局部结构状态。,,"The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte.",TG:P0046:claim_block,"Thermogalvanic cells (TGCs) convert heat into electricity through thermoelectrochemical reactions of redox couples, generating a millivolt-scale Seebeck coefficient. However, TGCs based on liquid electrolytes are prone to leakage, whereas quasi-solid-state TGCs (QTCs) using gel-based electrolytes typically have low power outputs due to slow ion diffusion and limited reaction rates. Herein, we present novel strategies for developing high-performance all-flexible QTCs using both metallized fibril-based textile electrodes with extremely large surface area, (specifically Ni textiles), and structure-breaking salts for hydrogel electrolytes. The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte. These advancements significantly enhance the performance of the QTCs without the need for precious-metal electrodes, achieving a remarkable maximum power density of 4.05 mW m-2 K-2 and a record-high effective cell conductivity of 17.3 S m-1, compared to previously reported QTCs. Finally, the proposed QTCs can generate a stable open-circuit voltage and output power for wearable applications owing to the flexibility of the electrodes and electrolyte, achieving successful electronic device operation using body heat from the forearm (Delta T approximate to 2 K).",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0046:n3,P0046,TG,redox reactions,mechanism,mechanism_process,redox_reactions,underspecified,氧化还原反应过程，原节点未指定单一反应方程。,,"The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte.",TG:P0046:claim_block,"Thermogalvanic cells (TGCs) convert heat into electricity through thermoelectrochemical reactions of redox couples, generating a millivolt-scale Seebeck coefficient. However, TGCs based on liquid electrolytes are prone to leakage, whereas quasi-solid-state TGCs (QTCs) using gel-based electrolytes typically have low power outputs due to slow ion diffusion and limited reaction rates. Herein, we present novel strategies for developing high-performance all-flexible QTCs using both metallized fibril-based textile electrodes with extremely large surface area, (specifically Ni textiles), and structure-breaking salts for hydrogel electrolytes. The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte. These advancements significantly enhance the performance of the QTCs without the need for precious-metal electrodes, achieving a remarkable maximum power density of 4.05 mW m-2 K-2 and a record-high effective cell conductivity of 17.3 S m-1, compared to previously reported QTCs. Finally, the proposed QTCs can generate a stable open-circuit voltage and output power for wearable applications owing to the flexibility of the electrodes and electrolyte, achieving successful electronic device operation using body heat from the forearm (Delta T approximate to 2 K).",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0046:n4,P0046,TG,structure-breaking salts,material_strategy,material_entity,structure_breaking_salts,functional_entity_label;underspecified,具有破结构作用的盐类实体，不能仅凭名称补出具体盐或作用机制。,,"The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte.",TG:P0046:claim_block,"Thermogalvanic cells (TGCs) convert heat into electricity through thermoelectrochemical reactions of redox couples, generating a millivolt-scale Seebeck coefficient. However, TGCs based on liquid electrolytes are prone to leakage, whereas quasi-solid-state TGCs (QTCs) using gel-based electrolytes typically have low power outputs due to slow ion diffusion and limited reaction rates. Herein, we present novel strategies for developing high-performance all-flexible QTCs using both metallized fibril-based textile electrodes with extremely large surface area, (specifically Ni textiles), and structure-breaking salts for hydrogel electrolytes. The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte. These advancements significantly enhance the performance of the QTCs without the need for precious-metal electrodes, achieving a remarkable maximum power density of 4.05 mW m-2 K-2 and a record-high effective cell conductivity of 17.3 S m-1, compared to previously reported QTCs. Finally, the proposed QTCs can generate a stable open-circuit voltage and output power for wearable applications owing to the flexibility of the electrodes and electrolyte, achieving successful electronic device operation using body heat from the forearm (Delta T approximate to 2 K).",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0046:n5,P0046,TG,disrupting water structures,mechanism,mechanism_process,water_structure_disruption,predicate_in_label,水结构被破坏的动态过程。,,"The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte.",TG:P0046:claim_block,"Thermogalvanic cells (TGCs) convert heat into electricity through thermoelectrochemical reactions of redox couples, generating a millivolt-scale Seebeck coefficient. However, TGCs based on liquid electrolytes are prone to leakage, whereas quasi-solid-state TGCs (QTCs) using gel-based electrolytes typically have low power outputs due to slow ion diffusion and limited reaction rates. Herein, we present novel strategies for developing high-performance all-flexible QTCs using both metallized fibril-based textile electrodes with extremely large surface area, (specifically Ni textiles), and structure-breaking salts for hydrogel electrolytes. The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte. These advancements significantly enhance the performance of the QTCs without the need for precious-metal electrodes, achieving a remarkable maximum power density of 4.05 mW m-2 K-2 and a record-high effective cell conductivity of 17.3 S m-1, compared to previously reported QTCs. Finally, the proposed QTCs can generate a stable open-circuit voltage and output power for wearable applications owing to the flexibility of the electrodes and electrolyte, achieving successful electronic device operation using body heat from the forearm (Delta T approximate to 2 K).",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0046:n6,P0046,TG,ion diffusion,mechanism,mechanism_process,ion_diffusion,,离子扩散过程。,,"The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte.",TG:P0046:claim_block,"Thermogalvanic cells (TGCs) convert heat into electricity through thermoelectrochemical reactions of redox couples, generating a millivolt-scale Seebeck coefficient. However, TGCs based on liquid electrolytes are prone to leakage, whereas quasi-solid-state TGCs (QTCs) using gel-based electrolytes typically have low power outputs due to slow ion diffusion and limited reaction rates. Herein, we present novel strategies for developing high-performance all-flexible QTCs using both metallized fibril-based textile electrodes with extremely large surface area, (specifically Ni textiles), and structure-breaking salts for hydrogel electrolytes. The electrodes are oxidized to create Ni and Ni oxide heterostructures, forming numerous O vacancy defects that enhance redox reactions. Meanwhile, the structure-breaking salts facilitate redox reactions and improve ion diffusion by disrupting water structures in the hydrogel electrolyte. These advancements significantly enhance the performance of the QTCs without the need for precious-metal electrodes, achieving a remarkable maximum power density of 4.05 mW m-2 K-2 and a record-high effective cell conductivity of 17.3 S m-1, compared to previously reported QTCs. Finally, the proposed QTCs can generate a stable open-circuit voltage and output power for wearable applications owing to the flexibility of the electrodes and electrolyte, achieving successful electronic device operation using body heat from the forearm (Delta T approximate to 2 K).",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0048:n1,P0048,TG,hy-groscopic salts (LiBr),material_strategy,material_entity,lithium_bromide_hygroscopic_salt,encoding_artifact,LiBr 吸湿盐实体，原文断词保留。,,The introduction of hy-groscopic salts (LiBr) endows the BC-TGC with excellent anti-drying and anti-freezing properties.,TG:P0048:claim_block,"Harvesting the ubiquitous low-grade heat based on thermoelectric materials is an effective approach to ensure sustainable development. Quasi-solid thermogalvanic cell based on hydrogel has attracted considerable atten-tion. However, challenge arise from the limited working temperature range and poor mechanical properties, thus severely restrict their long-term stability and application scenarios, especially under harsh environment. Herein, a robust, flexible and eco-friendly quasi-solid thermogalvanic cell is reported based on natural polymer bacterial cellulose confined with Fe(CN)63- /4-redox couple and hygroscopic salts. The as-fabricated bacterial cellulose -based thermogalvanic cell (BC-TGC) possesses excellent mechanical properties, exhibiting a tension strength of 3.4 MPa, a Young's modulus of 2.58 MPa and a high toughness of 644.6 KJ m- 3. The introduction of hy-groscopic salts (LiBr) endows the BC-TGC with excellent anti-drying and anti-freezing properties. The thermo-electric performance of BC-TGCs was investigated thoroughly, which could generate steady electricity under a small temperature gradient in a wide working range of-50 to 50 degrees C. The multifunctional applications of the BC-TGC were demonstrated, indicating that they could adapt to different temperatures and harsh environments, which greatly expanded the application scenarios of TGC. We expect that this study will provide an effective solution for portable, flexible and robust power supplies fabrication for low-grade heat harvesting.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0048:n2,P0048,TG,anti-drying,performance,performance_function,drying_resistance,,耐干燥性能。,,The introduction of hy-groscopic salts (LiBr) endows the BC-TGC with excellent anti-drying and anti-freezing properties.,TG:P0048:claim_block,"Harvesting the ubiquitous low-grade heat based on thermoelectric materials is an effective approach to ensure sustainable development. Quasi-solid thermogalvanic cell based on hydrogel has attracted considerable atten-tion. However, challenge arise from the limited working temperature range and poor mechanical properties, thus severely restrict their long-term stability and application scenarios, especially under harsh environment. Herein, a robust, flexible and eco-friendly quasi-solid thermogalvanic cell is reported based on natural polymer bacterial cellulose confined with Fe(CN)63- /4-redox couple and hygroscopic salts. The as-fabricated bacterial cellulose -based thermogalvanic cell (BC-TGC) possesses excellent mechanical properties, exhibiting a tension strength of 3.4 MPa, a Young's modulus of 2.58 MPa and a high toughness of 644.6 KJ m- 3. The introduction of hy-groscopic salts (LiBr) endows the BC-TGC with excellent anti-drying and anti-freezing properties. The thermo-electric performance of BC-TGCs was investigated thoroughly, which could generate steady electricity under a small temperature gradient in a wide working range of-50 to 50 degrees C. The multifunctional applications of the BC-TGC were demonstrated, indicating that they could adapt to different temperatures and harsh environments, which greatly expanded the application scenarios of TGC. We expect that this study will provide an effective solution for portable, flexible and robust power supplies fabrication for low-grade heat harvesting.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0048:n3,P0048,TG,anti-freezing properties,performance,performance_function,freezing_resistance,,抗冻结性能。,,The introduction of hy-groscopic salts (LiBr) endows the BC-TGC with excellent anti-drying and anti-freezing properties.,TG:P0048:claim_block,"Harvesting the ubiquitous low-grade heat based on thermoelectric materials is an effective approach to ensure sustainable development. Quasi-solid thermogalvanic cell based on hydrogel has attracted considerable atten-tion. However, challenge arise from the limited working temperature range and poor mechanical properties, thus severely restrict their long-term stability and application scenarios, especially under harsh environment. Herein, a robust, flexible and eco-friendly quasi-solid thermogalvanic cell is reported based on natural polymer bacterial cellulose confined with Fe(CN)63- /4-redox couple and hygroscopic salts. The as-fabricated bacterial cellulose -based thermogalvanic cell (BC-TGC) possesses excellent mechanical properties, exhibiting a tension strength of 3.4 MPa, a Young's modulus of 2.58 MPa and a high toughness of 644.6 KJ m- 3. The introduction of hy-groscopic salts (LiBr) endows the BC-TGC with excellent anti-drying and anti-freezing properties. The thermo-electric performance of BC-TGCs was investigated thoroughly, which could generate steady electricity under a small temperature gradient in a wide working range of-50 to 50 degrees C. The multifunctional applications of the BC-TGC were demonstrated, indicating that they could adapt to different temperatures and harsh environments, which greatly expanded the application scenarios of TGC. We expect that this study will provide an effective solution for portable, flexible and robust power supplies fabrication for low-grade heat harvesting.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0049:n1,P0049,TG,hydrochloric acid (HCl),material_strategy,material_entity,hydrochloric_acid,,盐酸为加入电解液的组分实体。,,"By adding hydrochloric acid (HCl) into electrolyte solution, HCl not only boosts intrinsic redox kinetic rate of Q/HQ, but also induces rapid thermogalvanic corrosion of the copper electrode. Notably, these two processes reinforce each other kinetically.",TG:P0049:claim_block,"Thermogalvanic cells with organic redox couple (OTGCs) have received significant attention for low-grade heat harvesting due to their high thermopower, versatile molecular design, and tailorable physiochemical properties. However, their thermogalvanic conversion power output is largely hindered by slow kinetic rate, which limits practical applications. In this work, we demonstrate a high-performance liquid quinone/hydroquinone (Q/HQ) based OTGC by synergistic coupling redox reaction and thermogalvanic corrosion. By adding hydrochloric acid (HCl) into electrolyte solution, HCl not only boosts intrinsic redox kinetic rate of Q/HQ, but also induces rapid thermogalvanic corrosion of the copper electrode. Notably, these two processes reinforce each other kinetically. Consequently, the Q/HQ-based OTGC exhibits a rapid kinetic rate alongside an increased thermopower, leading to a significantly enhanced power output density. As a result, the Q/HQ-based OTGC achieves an enhanced effective conductivity sigma eff of 4.22 S m-1 and a record high normalized power density Pmax (Delta T)-2 of 108.7 mu W m-2 K-2. This strategy provides a feasible and effective method for development of high-performance OTGCs.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0049:n2,P0049,TG,redox kinetic rate of Q/HQ,physical_consequence,quantity,quinone_hydroquinone_redox_rate,object_specific,Q/HQ 氧化还原反应的动力学速率量。,,"By adding hydrochloric acid (HCl) into electrolyte solution, HCl not only boosts intrinsic redox kinetic rate of Q/HQ, but also induces rapid thermogalvanic corrosion of the copper electrode. Notably, these two processes reinforce each other kinetically.",TG:P0049:claim_block,"Thermogalvanic cells with organic redox couple (OTGCs) have received significant attention for low-grade heat harvesting due to their high thermopower, versatile molecular design, and tailorable physiochemical properties. However, their thermogalvanic conversion power output is largely hindered by slow kinetic rate, which limits practical applications. In this work, we demonstrate a high-performance liquid quinone/hydroquinone (Q/HQ) based OTGC by synergistic coupling redox reaction and thermogalvanic corrosion. By adding hydrochloric acid (HCl) into electrolyte solution, HCl not only boosts intrinsic redox kinetic rate of Q/HQ, but also induces rapid thermogalvanic corrosion of the copper electrode. Notably, these two processes reinforce each other kinetically. Consequently, the Q/HQ-based OTGC exhibits a rapid kinetic rate alongside an increased thermopower, leading to a significantly enhanced power output density. As a result, the Q/HQ-based OTGC achieves an enhanced effective conductivity sigma eff of 4.22 S m-1 and a record high normalized power density Pmax (Delta T)-2 of 108.7 mu W m-2 K-2. This strategy provides a feasible and effective method for development of high-performance OTGCs.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0049:n3,P0049,TG,thermogalvanic corrosion of the copper electrode,mechanism,mechanism_process,copper_thermogalvanic_corrosion,object_specific,铜电极热电化学腐蚀过程，区别于该过程的速率。,,"By adding hydrochloric acid (HCl) into electrolyte solution, HCl not only boosts intrinsic redox kinetic rate of Q/HQ, but also induces rapid thermogalvanic corrosion of the copper electrode. Notably, these two processes reinforce each other kinetically.",TG:P0049:claim_block,"Thermogalvanic cells with organic redox couple (OTGCs) have received significant attention for low-grade heat harvesting due to their high thermopower, versatile molecular design, and tailorable physiochemical properties. However, their thermogalvanic conversion power output is largely hindered by slow kinetic rate, which limits practical applications. In this work, we demonstrate a high-performance liquid quinone/hydroquinone (Q/HQ) based OTGC by synergistic coupling redox reaction and thermogalvanic corrosion. By adding hydrochloric acid (HCl) into electrolyte solution, HCl not only boosts intrinsic redox kinetic rate of Q/HQ, but also induces rapid thermogalvanic corrosion of the copper electrode. Notably, these two processes reinforce each other kinetically. Consequently, the Q/HQ-based OTGC exhibits a rapid kinetic rate alongside an increased thermopower, leading to a significantly enhanced power output density. As a result, the Q/HQ-based OTGC achieves an enhanced effective conductivity sigma eff of 4.22 S m-1 and a record high normalized power density Pmax (Delta T)-2 of 108.7 mu W m-2 K-2. This strategy provides a feasible and effective method for development of high-performance OTGCs.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0050:n1,P0050,TG,electrodes' heat storage and release capability,mechanism,performance_function,electrode_heat_storage_and_release,compound_phrase;process_alternative,短语中心是电极储放热能力；保留功能而不把能力直接改成某种相变机制。,,"Thanks to the electrodes' heat storage and release capability, the heat released by the electrodes sustains the cell's power generation.",TG:P0050:claim_block,"Low-grade heat sources like solar thermal radiation offer a vast energy resource. However, their low utilization rate limits energy recovery and conversion efficiency. Solar thermogalvanic cells, utilizing solar thermal radiation as a heat source, are considered an effective way to harness solar energy. However, their widespread application is hindered by performance instability due to periodic solar radiation fluctuations. This study developed composite electrodes with high conductivity, excellent photothermal properties, and heat storage capabilities, and applied them in thermogalvanic cells. Compared to traditional thermal chemical cells, the new heat storage electrode materials significantly enhance the stability and energy output efficiency. The results show that under temperature fluctuations, the new thermal chemical cells (EG/SA/LA-TGCs) significantly improve power output stability. The temperature difference increased from 6 degrees C to 17 degrees C, with the open-circuit voltage rising to 32 mV. Thanks to the electrodes' heat storage and release capability, the heat released by the electrodes sustains the cell's power generation. The discharge duration per unit volume of the electrode reached 12.74 min/cm(3), 15 times longer than traditional thermal chemical cells.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
TG:P0050:n2,P0050,TG,cell's power generation,performance,performance_function,sustained_power_generation,temporal_qualifier,由释放热量维持的电池发电功能。,,"Thanks to the electrodes' heat storage and release capability, the heat released by the electrodes sustains the cell's power generation.",TG:P0050:claim_block,"Low-grade heat sources like solar thermal radiation offer a vast energy resource. However, their low utilization rate limits energy recovery and conversion efficiency. Solar thermogalvanic cells, utilizing solar thermal radiation as a heat source, are considered an effective way to harness solar energy. However, their widespread application is hindered by performance instability due to periodic solar radiation fluctuations. This study developed composite electrodes with high conductivity, excellent photothermal properties, and heat storage capabilities, and applied them in thermogalvanic cells. Compared to traditional thermal chemical cells, the new heat storage electrode materials significantly enhance the stability and energy output efficiency. The results show that under temperature fluctuations, the new thermal chemical cells (EG/SA/LA-TGCs) significantly improve power output stability. The temperature difference increased from 6 degrees C to 17 degrees C, with the open-circuit voltage rising to 32 mV. Thanks to the electrodes' heat storage and release capability, the heat released by the electrodes sustains the cell's power generation. The discharge duration per unit volume of the electrode reached 12.74 min/cm(3), 15 times longer than traditional thermal chemical cells.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0354:n1,P0354,iTE,low crystalline structure,physical_consequence,state_structure,low_crystallinity_structure,,低结晶结构为材料状态。,,"The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference.",iTE:P0354:claim_block,"Fiber-based thermoelectric (TE) device that can collect waste heat of human body and convert it into electricity is growing fast and is of great significance for sustainable development. Although ionic thermoelectric (i-TE) ionogels are considered to be the next generation of TE materials, to construct ionogel fiber with synergistically enhanced mechanical and i-TE performances remains big challenge. Herein, the poly(vinylidene fluoride-co-hexafluoropropylene)/1-ethyl-3-methylimidazolium dicyanamide/ethanol/NaTFSI/SiO2 (PH/ED-E-Na-SiO2) ionogel with ultrahigh ionic Seebeck coefficient of 47.5 mV K-1 and ionic conductivity of 43.7 mS cm(-1) is constructed by a proposed antisolvent-doping-hybrid synergistic strategy. The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference. The corresponding power factor of the PH/ED-E-Na-SiO2 ionogel film is as high as 9845.8 mu W m(-1) K-2, which is almost the highest value ever reported. Based on this, the ionogel fiber with comparable i-TE performances and significantly enhanced tensile strength and strain (from 327 KPa and 47% of film to 17.7 MPa and 70% of fiber) is prepared by a simple coating process. It can be weaved into wearable i-TE device that generates high thermovoltage and lights the light-emitting diode (LED) bulb, demonstrating its great application potential as wearable energy supply device.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0354:n2,P0354,iTE,ions dissociation,mechanism,mechanism_process,ion_dissociation,joint_factor,离子解离过程，与其他因素共同解释性能。,,"The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference.",iTE:P0354:claim_block,"Fiber-based thermoelectric (TE) device that can collect waste heat of human body and convert it into electricity is growing fast and is of great significance for sustainable development. Although ionic thermoelectric (i-TE) ionogels are considered to be the next generation of TE materials, to construct ionogel fiber with synergistically enhanced mechanical and i-TE performances remains big challenge. Herein, the poly(vinylidene fluoride-co-hexafluoropropylene)/1-ethyl-3-methylimidazolium dicyanamide/ethanol/NaTFSI/SiO2 (PH/ED-E-Na-SiO2) ionogel with ultrahigh ionic Seebeck coefficient of 47.5 mV K-1 and ionic conductivity of 43.7 mS cm(-1) is constructed by a proposed antisolvent-doping-hybrid synergistic strategy. The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference. The corresponding power factor of the PH/ED-E-Na-SiO2 ionogel film is as high as 9845.8 mu W m(-1) K-2, which is almost the highest value ever reported. Based on this, the ionogel fiber with comparable i-TE performances and significantly enhanced tensile strength and strain (from 327 KPa and 47% of film to 17.7 MPa and 70% of fiber) is prepared by a simple coating process. It can be weaved into wearable i-TE device that generates high thermovoltage and lights the light-emitting diode (LED) bulb, demonstrating its great application potential as wearable energy supply device.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0354:n3,P0354,iTE,migration,mechanism,mechanism_process,ion_migration,coreference_from_abstract;joint_factor,并列语法中 migration 回指离子迁移，保留联合归因。,,"The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference.",iTE:P0354:claim_block,"Fiber-based thermoelectric (TE) device that can collect waste heat of human body and convert it into electricity is growing fast and is of great significance for sustainable development. Although ionic thermoelectric (i-TE) ionogels are considered to be the next generation of TE materials, to construct ionogel fiber with synergistically enhanced mechanical and i-TE performances remains big challenge. Herein, the poly(vinylidene fluoride-co-hexafluoropropylene)/1-ethyl-3-methylimidazolium dicyanamide/ethanol/NaTFSI/SiO2 (PH/ED-E-Na-SiO2) ionogel with ultrahigh ionic Seebeck coefficient of 47.5 mV K-1 and ionic conductivity of 43.7 mS cm(-1) is constructed by a proposed antisolvent-doping-hybrid synergistic strategy. The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference. The corresponding power factor of the PH/ED-E-Na-SiO2 ionogel film is as high as 9845.8 mu W m(-1) K-2, which is almost the highest value ever reported. Based on this, the ionogel fiber with comparable i-TE performances and significantly enhanced tensile strength and strain (from 327 KPa and 47% of film to 17.7 MPa and 70% of fiber) is prepared by a simple coating process. It can be weaved into wearable i-TE device that generates high thermovoltage and lights the light-emitting diode (LED) bulb, demonstrating its great application potential as wearable energy supply device.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0354:n4,P0354,iTE,diffusion difference,mechanism,quantity,ion_diffusion_contrast,ambiguous_quantity;joint_factor,扩散差异未定义成特定系数差，保留量的候选角色。,,"The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference.",iTE:P0354:claim_block,"Fiber-based thermoelectric (TE) device that can collect waste heat of human body and convert it into electricity is growing fast and is of great significance for sustainable development. Although ionic thermoelectric (i-TE) ionogels are considered to be the next generation of TE materials, to construct ionogel fiber with synergistically enhanced mechanical and i-TE performances remains big challenge. Herein, the poly(vinylidene fluoride-co-hexafluoropropylene)/1-ethyl-3-methylimidazolium dicyanamide/ethanol/NaTFSI/SiO2 (PH/ED-E-Na-SiO2) ionogel with ultrahigh ionic Seebeck coefficient of 47.5 mV K-1 and ionic conductivity of 43.7 mS cm(-1) is constructed by a proposed antisolvent-doping-hybrid synergistic strategy. The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference. The corresponding power factor of the PH/ED-E-Na-SiO2 ionogel film is as high as 9845.8 mu W m(-1) K-2, which is almost the highest value ever reported. Based on this, the ionogel fiber with comparable i-TE performances and significantly enhanced tensile strength and strain (from 327 KPa and 47% of film to 17.7 MPa and 70% of fiber) is prepared by a simple coating process. It can be weaved into wearable i-TE device that generates high thermovoltage and lights the light-emitting diode (LED) bulb, demonstrating its great application potential as wearable energy supply device.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0354:n5,P0354,iTE,i-TE performances,performance,performance_function,generic_ionic_thermoelectric_performance,underspecified,笼统 i-TE 性能，不拆成未明确抽出的单一指标。,,"The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference.",iTE:P0354:claim_block,"Fiber-based thermoelectric (TE) device that can collect waste heat of human body and convert it into electricity is growing fast and is of great significance for sustainable development. Although ionic thermoelectric (i-TE) ionogels are considered to be the next generation of TE materials, to construct ionogel fiber with synergistically enhanced mechanical and i-TE performances remains big challenge. Herein, the poly(vinylidene fluoride-co-hexafluoropropylene)/1-ethyl-3-methylimidazolium dicyanamide/ethanol/NaTFSI/SiO2 (PH/ED-E-Na-SiO2) ionogel with ultrahigh ionic Seebeck coefficient of 47.5 mV K-1 and ionic conductivity of 43.7 mS cm(-1) is constructed by a proposed antisolvent-doping-hybrid synergistic strategy. The enhanced i-TE performances are mainly attributed to the low crystalline structure and the improvement in ions dissociation, migration, and diffusion difference. The corresponding power factor of the PH/ED-E-Na-SiO2 ionogel film is as high as 9845.8 mu W m(-1) K-2, which is almost the highest value ever reported. Based on this, the ionogel fiber with comparable i-TE performances and significantly enhanced tensile strength and strain (from 327 KPa and 47% of film to 17.7 MPa and 70% of fiber) is prepared by a simple coating process. It can be weaved into wearable i-TE device that generates high thermovoltage and lights the light-emitting diode (LED) bulb, demonstrating its great application potential as wearable energy supply device.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
iTE:P0355:n1,P0355,iTE,subnanometer-scale confinement of ions,mechanism,state_structure,subnanometer_ion_confinement,scale_specific,亚纳米离子限域描述空间约束状态。,,Selective migration of conducting ions down thermal gradients is facilitated by subnanometer-scale confinement of ions in oriented aligned cellulose and polymer molecular chains.,iTE:P0355:claim_block,"To convert low-grade heat into valuable electricity, an efficient and cost-effective technology needs to be developed. In this context, the design of ultrasensitive ion thermopiles is particularly critical, as it plays an essential role in low-grade heat collection and temperature sensing. Modulation of the differential thermophoretic mobility of anions and cations in the electrolyte across temperature gradients is vital to achieving significant thermoelectric potentials. Here, we demonstrate an ionic hydrogel thermoelectric material obtained by synergistic coordination and hydration with a huge negative thermoelectric potential of -20.65 mV/K. Selective migration of conducting ions down thermal gradients is facilitated by subnanometer-scale confinement of ions in oriented aligned cellulose and polymer molecular chains. In addition, the oriented and ordered arrangement of the internal structure endows the hydrogel with excellent mechanical properties, and the tensile strength of the thermoelectric hydrogel reaches up to 2.89 MPa with a toughness of 22.5 MJ/m3. The combination of high ionic thermopotentials and excellent mechanical properties provides a new strategy for designing and applying highperformance ionic thermoelectric materials.",full_abstract_and_quote,ROLE_RULES_v2,batch02_v1,model_proposed_pending_human,Codex current session,,,
