mention_id,paper_id,domain,local_node_id,raw_phrase,legacy_role,semantic_role,claim_id,quote,phrase_location_status,phrase_start_char,phrase_end_char,phrase_span_candidates,semantic_review_status,reconstruction_run_id,title,abstract
TG:P0201:n4,P0201,TG,n4,Soret effect,mechanism,,TG:P0201:claim_block,"In this perspective article, we discuss similarities and differences of i-TE materials from electronic-based thermoelectric materials and also different i-TE thermoelectric effects including the thermodiffusion (Soret) effect and the thermogalvanic effect, in which the latter includes redox reaction entropy and the Soret effect.",exact_unique_in_quote,837,849,"[[837, 849]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Ionic thermoelectric materials for near ambient temperature energy harvesting,"Ionic thermoelectric (i-TE) materials, using ions as the energy carrier, can generate a voltage under a temperature difference, bearing similarities to the Seebeck effect of electrons and holes in solid-state materials. Recent experiments have demonstrated large thermopower of quasi-solid-state i-TE materials, which are attractive for harvesting ambient heat as large enough voltage can be generated under a small temperature difference to match the voltage input needs of sensors for internet-of-things applications. In this perspective article, we discuss similarities and differences of i-TE materials from electronic-based thermoelectric materials and also different i-TE thermoelectric effects including the thermodiffusion (Soret) effect and the thermogalvanic effect, in which the latter includes redox reaction entropy and the Soret effect. Strategies to improve performances of materials and devices are elaborated, together with needs for future research in understanding microscopic origins of different effects."
TG:P0142:n1,P0142,TG,n1,coordination between Fe2+/Fe3+ redox couples and carboxyl (& horbar;COOH) groups,interaction,,TG:P0142:claim_block,"By tailoring the synergistic coordination between Fe2+/Fe3+ redox couples and carboxyl (& horbar;COOH) groups in the polymer network, the gel functions as a thermogalvanic electrolyte, and its voltage generation is driven by temperature-dependent redox reactions of Fe2+/Fe3+.",exact_unique_in_quote,384,464,"[[384, 464]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,"The development of ionic liquid gels (IL gels) with both high thermoelectric performance and mechanical flexibility is essential for advancing low-grade heat energy harvesting in next-generation flexible electronics and self-powered systems. Herein, a poly(methacrylic acid) (PMAA)-based IL gel is reported, fabricated via a solvent replacement strategy. By tailoring the synergistic coordination between Fe2+/Fe3+ redox couples and carboxyl (& horbar;COOH) groups in the polymer network, the gel functions as a thermogalvanic electrolyte, and its voltage generation is driven by temperature-dependent redox reactions of Fe2+/Fe3+. The resulting gel demonstrates excellent thermoelectric stability over a broad temperature range, achieving a high ionic conductivity (sigma) of 13.45 Sm-1 and the Seebeck coefficient (Si) of -4.67 mVK-1. In situ Raman spectroscopy and low-field solid-state nuclear magnetic resonance (NMR) analysis reveal the directional migration behavior of Fe2+/Fe3+ ions under a thermal gradient and their dynamic coupling with polymer chain motion. Furthermore, a self-powered Morse-code communication system is developed using a machine learning (ML)-assisted framework. A logistic regression model achieved 100% accuracy on an independent test set, indicating a strict monotonic mapping between voltage signals and encoded characters. This work provides new insights into the molecular design and thermoelectric regulation mechanisms of flexible thermoelectric gel, paving the way for their practical application in wearable self-powered communication devices."
TG:P0142:n2,P0142,TG,n2,temperature-dependent redox reactions of Fe2+/Fe3+,mechanism,,TG:P0142:claim_block,"By tailoring the synergistic coordination between Fe2+/Fe3+ redox couples and carboxyl (& horbar;COOH) groups in the polymer network, the gel functions as a thermogalvanic electrolyte, and its voltage generation is driven by temperature-dependent redox reactions of Fe2+/Fe3+.",exact_unique_in_quote,580,630,"[[580, 630]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,"The development of ionic liquid gels (IL gels) with both high thermoelectric performance and mechanical flexibility is essential for advancing low-grade heat energy harvesting in next-generation flexible electronics and self-powered systems. Herein, a poly(methacrylic acid) (PMAA)-based IL gel is reported, fabricated via a solvent replacement strategy. By tailoring the synergistic coordination between Fe2+/Fe3+ redox couples and carboxyl (& horbar;COOH) groups in the polymer network, the gel functions as a thermogalvanic electrolyte, and its voltage generation is driven by temperature-dependent redox reactions of Fe2+/Fe3+. The resulting gel demonstrates excellent thermoelectric stability over a broad temperature range, achieving a high ionic conductivity (sigma) of 13.45 Sm-1 and the Seebeck coefficient (Si) of -4.67 mVK-1. In situ Raman spectroscopy and low-field solid-state nuclear magnetic resonance (NMR) analysis reveal the directional migration behavior of Fe2+/Fe3+ ions under a thermal gradient and their dynamic coupling with polymer chain motion. Furthermore, a self-powered Morse-code communication system is developed using a machine learning (ML)-assisted framework. A logistic regression model achieved 100% accuracy on an independent test set, indicating a strict monotonic mapping between voltage signals and encoded characters. This work provides new insights into the molecular design and thermoelectric regulation mechanisms of flexible thermoelectric gel, paving the way for their practical application in wearable self-powered communication devices."
TG:P0142:n3,P0142,TG,n3,voltage generation,performance,,TG:P0142:claim_block,"By tailoring the synergistic coordination between Fe2+/Fe3+ redox couples and carboxyl (& horbar;COOH) groups in the polymer network, the gel functions as a thermogalvanic electrolyte, and its voltage generation is driven by temperature-dependent redox reactions of Fe2+/Fe3+.",exact_unique_in_quote,548,566,"[[548, 566]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Solvent Replacement-Driven Ionic Liquid Thermoelectric Gel for Self-Powered Morse Code Communication Assisted by Machine Learning,"The development of ionic liquid gels (IL gels) with both high thermoelectric performance and mechanical flexibility is essential for advancing low-grade heat energy harvesting in next-generation flexible electronics and self-powered systems. Herein, a poly(methacrylic acid) (PMAA)-based IL gel is reported, fabricated via a solvent replacement strategy. By tailoring the synergistic coordination between Fe2+/Fe3+ redox couples and carboxyl (& horbar;COOH) groups in the polymer network, the gel functions as a thermogalvanic electrolyte, and its voltage generation is driven by temperature-dependent redox reactions of Fe2+/Fe3+. The resulting gel demonstrates excellent thermoelectric stability over a broad temperature range, achieving a high ionic conductivity (sigma) of 13.45 Sm-1 and the Seebeck coefficient (Si) of -4.67 mVK-1. In situ Raman spectroscopy and low-field solid-state nuclear magnetic resonance (NMR) analysis reveal the directional migration behavior of Fe2+/Fe3+ ions under a thermal gradient and their dynamic coupling with polymer chain motion. Furthermore, a self-powered Morse-code communication system is developed using a machine learning (ML)-assisted framework. A logistic regression model achieved 100% accuracy on an independent test set, indicating a strict monotonic mapping between voltage signals and encoded characters. This work provides new insights into the molecular design and thermoelectric regulation mechanisms of flexible thermoelectric gel, paving the way for their practical application in wearable self-powered communication devices."
TG:P0159:n1,P0159,TG,n1,ionic liquid,material_strategy,,TG:P0159:claim_block,"The ionic liquid undergoes a phase transition from solid to liquid in cold and hot regions, significantly improving performance without requiring additional components or complex processing.",exact_unique_in_quote,572,584,"[[572, 584]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Phase-Transitional Ionic Thermocells for the Enhanced Thermoelectric Efficiency,"With advancement in soft and wearable electronics, the demand for efficient and adaptable power sources has increased significantly. Ionic thermoelectrics, which converts wasted low-grade heat (<100 degrees C) into electrical energy, is a promising alternative due to its low cost, eco-friendliness, and conformability. To achieve practical implementation of ionic thermocells, innovative strategies that enhance voltage and power generation must be developed. Here, we present an ionic thermogalvanic cell using an ionic liquid, 1-allyl-3-methylimidazolium chloride. The ionic liquid undergoes a phase transition from solid to liquid in cold and hot regions, significantly improving performance without requiring additional components or complex processing. Compared to a homogeneous liquid-state cell, the phase-transitional system exhibits a 2.2-fold increase in the Seebeck coefficient (from 1.79 to 3.89 mV/K), a 3.66-fold enhancement in the power output (from 4.3 to 15.9 nW), and 3.47-fold improvement in the figure of merit (from 0.15 to 0.52) under the same temperature difference of 20 degrees C. Furthermore, the improvement was consistently observed across various electrolytes that undergo phase transitions, confirming the broad applicability of this strategy. This approach provides valuable direction into the advancement of ionic thermoelectric cells for efficient energy harvesting from low-grade heat, paving the way for practical and scalable applications in sustainable energy technologies."
TG:P0159:n2,P0159,TG,n2,phase transition from solid to liquid,mechanism,,TG:P0159:claim_block,"The ionic liquid undergoes a phase transition from solid to liquid in cold and hot regions, significantly improving performance without requiring additional components or complex processing.",exact_unique_in_quote,597,634,"[[597, 634]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Phase-Transitional Ionic Thermocells for the Enhanced Thermoelectric Efficiency,"With advancement in soft and wearable electronics, the demand for efficient and adaptable power sources has increased significantly. Ionic thermoelectrics, which converts wasted low-grade heat (<100 degrees C) into electrical energy, is a promising alternative due to its low cost, eco-friendliness, and conformability. To achieve practical implementation of ionic thermocells, innovative strategies that enhance voltage and power generation must be developed. Here, we present an ionic thermogalvanic cell using an ionic liquid, 1-allyl-3-methylimidazolium chloride. The ionic liquid undergoes a phase transition from solid to liquid in cold and hot regions, significantly improving performance without requiring additional components or complex processing. Compared to a homogeneous liquid-state cell, the phase-transitional system exhibits a 2.2-fold increase in the Seebeck coefficient (from 1.79 to 3.89 mV/K), a 3.66-fold enhancement in the power output (from 4.3 to 15.9 nW), and 3.47-fold improvement in the figure of merit (from 0.15 to 0.52) under the same temperature difference of 20 degrees C. Furthermore, the improvement was consistently observed across various electrolytes that undergo phase transitions, confirming the broad applicability of this strategy. This approach provides valuable direction into the advancement of ionic thermoelectric cells for efficient energy harvesting from low-grade heat, paving the way for practical and scalable applications in sustainable energy technologies."
TG:P0159:n3,P0159,TG,n3,performance,performance,,TG:P0159:claim_block,"The ionic liquid undergoes a phase transition from solid to liquid in cold and hot regions, significantly improving performance without requiring additional components or complex processing.",exact_unique_in_quote,684,695,"[[684, 695]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Phase-Transitional Ionic Thermocells for the Enhanced Thermoelectric Efficiency,"With advancement in soft and wearable electronics, the demand for efficient and adaptable power sources has increased significantly. Ionic thermoelectrics, which converts wasted low-grade heat (<100 degrees C) into electrical energy, is a promising alternative due to its low cost, eco-friendliness, and conformability. To achieve practical implementation of ionic thermocells, innovative strategies that enhance voltage and power generation must be developed. Here, we present an ionic thermogalvanic cell using an ionic liquid, 1-allyl-3-methylimidazolium chloride. The ionic liquid undergoes a phase transition from solid to liquid in cold and hot regions, significantly improving performance without requiring additional components or complex processing. Compared to a homogeneous liquid-state cell, the phase-transitional system exhibits a 2.2-fold increase in the Seebeck coefficient (from 1.79 to 3.89 mV/K), a 3.66-fold enhancement in the power output (from 4.3 to 15.9 nW), and 3.47-fold improvement in the figure of merit (from 0.15 to 0.52) under the same temperature difference of 20 degrees C. Furthermore, the improvement was consistently observed across various electrolytes that undergo phase transitions, confirming the broad applicability of this strategy. This approach provides valuable direction into the advancement of ionic thermoelectric cells for efficient energy harvesting from low-grade heat, paving the way for practical and scalable applications in sustainable energy technologies."
TG:P0176:n1,P0176,TG,n1,anion doping,material_strategy,,TG:P0176:claim_block,"This study, grounded in the Gutmann donor theory for anion doping, demonstrates four universal configurations of structural reconfiguration in anion/cation clusters within ternary ionogels to progressively enhance anionic transport heat.",exact_unique_in_quote,610,622,"[[610, 622]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,"Quasi-solid-state, ionic liquid-based thermogalvanic gels offer a significant solution for designing ultrasensitive ionic thermopiles due to their exceptional thermopower, superior thermal stability, and high flexibility. Constructing ternary ionogels through ionic doping-induced ionic aggregates and modulation of ionic transport heat have been proved to be an effective strategy for achieving further enhancement of ionic thermopower. However, the theoretical basis and systematic optimization of ion-selective doping have not been effectively verified. This study, grounded in the Gutmann donor theory for anion doping, demonstrates four universal configurations of structural reconfiguration in anion/cation clusters within ternary ionogels to progressively enhance anionic transport heat. At 80% relative humidity, this approach achieves a remarkably high negative thermopower of -25.85 mV K-1 and a high ionic conductivity of 3.21 mS cm-1. Furthermore, this work synergistically complements the Gutmann donor anion-doping strategy by tailoring the structure of the polyacrylate elastomer matrix and the type of cationic dopant. Ultimately, a wearable device prototype integrating 10 n-type ion thermoelectric capacitors is demonastrated. This device yields a thermally responsive voltage of 0.774 V (Delta T = 3K), demonstrating promise for designing high-thermopower ionic thermopiles and harvesting low-grade thermal energy."
TG:P0176:n2,P0176,TG,n2,structural reconfiguration in anion/cation clusters,mechanism,,TG:P0176:claim_block,"This study, grounded in the Gutmann donor theory for anion doping, demonstrates four universal configurations of structural reconfiguration in anion/cation clusters within ternary ionogels to progressively enhance anionic transport heat.",exact_unique_in_quote,670,721,"[[670, 721]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,"Quasi-solid-state, ionic liquid-based thermogalvanic gels offer a significant solution for designing ultrasensitive ionic thermopiles due to their exceptional thermopower, superior thermal stability, and high flexibility. Constructing ternary ionogels through ionic doping-induced ionic aggregates and modulation of ionic transport heat have been proved to be an effective strategy for achieving further enhancement of ionic thermopower. However, the theoretical basis and systematic optimization of ion-selective doping have not been effectively verified. This study, grounded in the Gutmann donor theory for anion doping, demonstrates four universal configurations of structural reconfiguration in anion/cation clusters within ternary ionogels to progressively enhance anionic transport heat. At 80% relative humidity, this approach achieves a remarkably high negative thermopower of -25.85 mV K-1 and a high ionic conductivity of 3.21 mS cm-1. Furthermore, this work synergistically complements the Gutmann donor anion-doping strategy by tailoring the structure of the polyacrylate elastomer matrix and the type of cationic dopant. Ultimately, a wearable device prototype integrating 10 n-type ion thermoelectric capacitors is demonastrated. This device yields a thermally responsive voltage of 0.774 V (Delta T = 3K), demonstrating promise for designing high-thermopower ionic thermopiles and harvesting low-grade thermal energy."
TG:P0176:n3,P0176,TG,n3,anionic transport heat,physical_consequence,,TG:P0176:claim_block,"This study, grounded in the Gutmann donor theory for anion doping, demonstrates four universal configurations of structural reconfiguration in anion/cation clusters within ternary ionogels to progressively enhance anionic transport heat.",exact_unique_in_quote,771,793,"[[771, 793]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Gutmann Donor Theory-Guided Design of Mononuclear Ionic Cluster for Exceptional N-Type Thermoelectric Ionogel,"Quasi-solid-state, ionic liquid-based thermogalvanic gels offer a significant solution for designing ultrasensitive ionic thermopiles due to their exceptional thermopower, superior thermal stability, and high flexibility. Constructing ternary ionogels through ionic doping-induced ionic aggregates and modulation of ionic transport heat have been proved to be an effective strategy for achieving further enhancement of ionic thermopower. However, the theoretical basis and systematic optimization of ion-selective doping have not been effectively verified. This study, grounded in the Gutmann donor theory for anion doping, demonstrates four universal configurations of structural reconfiguration in anion/cation clusters within ternary ionogels to progressively enhance anionic transport heat. At 80% relative humidity, this approach achieves a remarkably high negative thermopower of -25.85 mV K-1 and a high ionic conductivity of 3.21 mS cm-1. Furthermore, this work synergistically complements the Gutmann donor anion-doping strategy by tailoring the structure of the polyacrylate elastomer matrix and the type of cationic dopant. Ultimately, a wearable device prototype integrating 10 n-type ion thermoelectric capacitors is demonastrated. This device yields a thermally responsive voltage of 0.774 V (Delta T = 3K), demonstrating promise for designing high-thermopower ionic thermopiles and harvesting low-grade thermal energy."
TG:P0247:n1,P0247,TG,n1,ionic interactions,interaction,,TG:P0247:claim_block,Mechanistic studies reveal that optimized ionic interactions enhance thermal diffusion and elevate the Seebeck coefficient to 4.1 mV K-1.,exact_unique_in_quote,834,852,"[[834, 852]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Water-Thermal Self-Cycling Thermoelectric Hydrogel for Continuous Energy Harvesting from Body Heat,"The ability to continuously harvest energy from the human body has immense potential for powering wearable devices and biomedical systems, yet current thermoelectric hydrogels are constrained by rapid dehydration, limiting operational lifespans to less than 120 m and achieving temperature gradients of only approximate to 5 degrees C. Here, a self-cycling thermoelectric hydrogel is presented that addresses these challenges by autonomously regulating water-thermal cycling. This strategy achieves a maximum temperature gradient of 13 degrees C-more than 2.6 times the state-of-the-art-and maintains stable thermoelectric output for over 1500 min, the longest lifespan reported for such materials. Additionally, the hydrogel fully recovers hydration within 5 h, enabling robust reusability. Mechanistic studies reveal that optimized ionic interactions enhance thermal diffusion and elevate the Seebeck coefficient to 4.1 mV K-1. This study introduces a scalable design for wearable thermoelectric materials, paving the way for advancements in health monitoring, environmental sensing, and wearable electronics."
TG:P0247:n2,P0247,TG,n2,thermal diffusion,mechanism,,TG:P0247:claim_block,Mechanistic studies reveal that optimized ionic interactions enhance thermal diffusion and elevate the Seebeck coefficient to 4.1 mV K-1.,exact_unique_in_quote,861,878,"[[861, 878]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Water-Thermal Self-Cycling Thermoelectric Hydrogel for Continuous Energy Harvesting from Body Heat,"The ability to continuously harvest energy from the human body has immense potential for powering wearable devices and biomedical systems, yet current thermoelectric hydrogels are constrained by rapid dehydration, limiting operational lifespans to less than 120 m and achieving temperature gradients of only approximate to 5 degrees C. Here, a self-cycling thermoelectric hydrogel is presented that addresses these challenges by autonomously regulating water-thermal cycling. This strategy achieves a maximum temperature gradient of 13 degrees C-more than 2.6 times the state-of-the-art-and maintains stable thermoelectric output for over 1500 min, the longest lifespan reported for such materials. Additionally, the hydrogel fully recovers hydration within 5 h, enabling robust reusability. Mechanistic studies reveal that optimized ionic interactions enhance thermal diffusion and elevate the Seebeck coefficient to 4.1 mV K-1. This study introduces a scalable design for wearable thermoelectric materials, paving the way for advancements in health monitoring, environmental sensing, and wearable electronics."
TG:P0247:n3,P0247,TG,n3,Seebeck coefficient,performance,,TG:P0247:claim_block,Mechanistic studies reveal that optimized ionic interactions enhance thermal diffusion and elevate the Seebeck coefficient to 4.1 mV K-1.,exact_unique_in_quote,895,914,"[[895, 914]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Water-Thermal Self-Cycling Thermoelectric Hydrogel for Continuous Energy Harvesting from Body Heat,"The ability to continuously harvest energy from the human body has immense potential for powering wearable devices and biomedical systems, yet current thermoelectric hydrogels are constrained by rapid dehydration, limiting operational lifespans to less than 120 m and achieving temperature gradients of only approximate to 5 degrees C. Here, a self-cycling thermoelectric hydrogel is presented that addresses these challenges by autonomously regulating water-thermal cycling. This strategy achieves a maximum temperature gradient of 13 degrees C-more than 2.6 times the state-of-the-art-and maintains stable thermoelectric output for over 1500 min, the longest lifespan reported for such materials. Additionally, the hydrogel fully recovers hydration within 5 h, enabling robust reusability. Mechanistic studies reveal that optimized ionic interactions enhance thermal diffusion and elevate the Seebeck coefficient to 4.1 mV K-1. This study introduces a scalable design for wearable thermoelectric materials, paving the way for advancements in health monitoring, environmental sensing, and wearable electronics."
TG:P0163:n1,P0163,TG,n1,p/n-type redox electrolytes flowing in multi-channels,material_strategy,,TG:P0163:claim_block,"The ionic thermocell adhered directly to the photovoltaic panel consists the pi-type multi-channels, electrodes and p/n-type redox electrolytes flowing in multi-channels, which can simultaneously cool photovoltaic panel and output electric energy for waste heat harvesting.",exact_unique_in_quote,826,879,"[[826, 879]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,A novel concentrated photovoltaic and ionic thermocells hybrid system for full-spectrum solar cascade utilization,"Concentrated photovoltaic-thermoelectric generator (CPV-TEG) hybrid system can harvest the low-grade waste heat derived from photovoltaic cells to generate more electric energy. However, it is economically unfeasible due to the expensive cost of thermoelectric generators and higher photovoltaics temperature. Ionic thermocell based on thermogalvanic effect has a more inexpensive cost and ionic Seebeck coefficient of 1- 2 orders of magnitude higher than thermoelectric generators, which is promising for full-spectrum solar cascade utilization. In present work, a novel concentrated photovoltaic and ionic thermocells hybrid system (CPV-iTEC) is reported, aiming to comprehensively evaluate its feasibility. The ionic thermocell adhered directly to the photovoltaic panel consists the pi-type multi-channels, electrodes and p/n-type redox electrolytes flowing in multi-channels, which can simultaneously cool photovoltaic panel and output electric energy for waste heat harvesting. A threedimensional numerical model is proposed and validated by preliminary experiment to investigate the effects of structural and operating parameters on the performance of CPV-iTEC during energy, exergy and economic analyses. Results show that the optimal structural parameters of ionic thermocell are the 2 mm channel height and 1 mm width, showing a 7.18% higher energy efficiency than that of CPV-TEG at 10 concentration ratios. The presence of ionic thermocell can significantly decrease the photovoltaic panel temperature from 351.30 K to 325.14 K, and thus broaden the available concentration ratio from 1- 21 to 1- 39 compared with CPV-TEG, reaching a higher output power of 16.61 W. During the optimization of advanced redox electrolytes/electrodes, the energy efficiency can reach 49.63% at 21 concentration ratios, which is 5.06% higher than that of CPV-TEG, and show a 22.65% lower overall cost. The application of ionic thermocell in the full-spectrum solar cascade utilization of concentrated photovoltaic system is proved to be feasible with significant advantages of low cost, high performance, and flexible operation."
TG:P0163:n2,P0163,TG,n2,cool photovoltaic panel,physical_consequence,,TG:P0163:claim_block,"The ionic thermocell adhered directly to the photovoltaic panel consists the pi-type multi-channels, electrodes and p/n-type redox electrolytes flowing in multi-channels, which can simultaneously cool photovoltaic panel and output electric energy for waste heat harvesting.",exact_unique_in_quote,906,929,"[[906, 929]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,A novel concentrated photovoltaic and ionic thermocells hybrid system for full-spectrum solar cascade utilization,"Concentrated photovoltaic-thermoelectric generator (CPV-TEG) hybrid system can harvest the low-grade waste heat derived from photovoltaic cells to generate more electric energy. However, it is economically unfeasible due to the expensive cost of thermoelectric generators and higher photovoltaics temperature. Ionic thermocell based on thermogalvanic effect has a more inexpensive cost and ionic Seebeck coefficient of 1- 2 orders of magnitude higher than thermoelectric generators, which is promising for full-spectrum solar cascade utilization. In present work, a novel concentrated photovoltaic and ionic thermocells hybrid system (CPV-iTEC) is reported, aiming to comprehensively evaluate its feasibility. The ionic thermocell adhered directly to the photovoltaic panel consists the pi-type multi-channels, electrodes and p/n-type redox electrolytes flowing in multi-channels, which can simultaneously cool photovoltaic panel and output electric energy for waste heat harvesting. A threedimensional numerical model is proposed and validated by preliminary experiment to investigate the effects of structural and operating parameters on the performance of CPV-iTEC during energy, exergy and economic analyses. Results show that the optimal structural parameters of ionic thermocell are the 2 mm channel height and 1 mm width, showing a 7.18% higher energy efficiency than that of CPV-TEG at 10 concentration ratios. The presence of ionic thermocell can significantly decrease the photovoltaic panel temperature from 351.30 K to 325.14 K, and thus broaden the available concentration ratio from 1- 21 to 1- 39 compared with CPV-TEG, reaching a higher output power of 16.61 W. During the optimization of advanced redox electrolytes/electrodes, the energy efficiency can reach 49.63% at 21 concentration ratios, which is 5.06% higher than that of CPV-TEG, and show a 22.65% lower overall cost. The application of ionic thermocell in the full-spectrum solar cascade utilization of concentrated photovoltaic system is proved to be feasible with significant advantages of low cost, high performance, and flexible operation."
TG:P0163:n3,P0163,TG,n3,output electric energy,performance,,TG:P0163:claim_block,"The ionic thermocell adhered directly to the photovoltaic panel consists the pi-type multi-channels, electrodes and p/n-type redox electrolytes flowing in multi-channels, which can simultaneously cool photovoltaic panel and output electric energy for waste heat harvesting.",exact_unique_in_quote,934,956,"[[934, 956]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,A novel concentrated photovoltaic and ionic thermocells hybrid system for full-spectrum solar cascade utilization,"Concentrated photovoltaic-thermoelectric generator (CPV-TEG) hybrid system can harvest the low-grade waste heat derived from photovoltaic cells to generate more electric energy. However, it is economically unfeasible due to the expensive cost of thermoelectric generators and higher photovoltaics temperature. Ionic thermocell based on thermogalvanic effect has a more inexpensive cost and ionic Seebeck coefficient of 1- 2 orders of magnitude higher than thermoelectric generators, which is promising for full-spectrum solar cascade utilization. In present work, a novel concentrated photovoltaic and ionic thermocells hybrid system (CPV-iTEC) is reported, aiming to comprehensively evaluate its feasibility. The ionic thermocell adhered directly to the photovoltaic panel consists the pi-type multi-channels, electrodes and p/n-type redox electrolytes flowing in multi-channels, which can simultaneously cool photovoltaic panel and output electric energy for waste heat harvesting. A threedimensional numerical model is proposed and validated by preliminary experiment to investigate the effects of structural and operating parameters on the performance of CPV-iTEC during energy, exergy and economic analyses. Results show that the optimal structural parameters of ionic thermocell are the 2 mm channel height and 1 mm width, showing a 7.18% higher energy efficiency than that of CPV-TEG at 10 concentration ratios. The presence of ionic thermocell can significantly decrease the photovoltaic panel temperature from 351.30 K to 325.14 K, and thus broaden the available concentration ratio from 1- 21 to 1- 39 compared with CPV-TEG, reaching a higher output power of 16.61 W. During the optimization of advanced redox electrolytes/electrodes, the energy efficiency can reach 49.63% at 21 concentration ratios, which is 5.06% higher than that of CPV-TEG, and show a 22.65% lower overall cost. The application of ionic thermocell in the full-spectrum solar cascade utilization of concentrated photovoltaic system is proved to be feasible with significant advantages of low cost, high performance, and flexible operation."
TG:P0197:n1,P0197,TG,n1,functional groups on PACS,material_strategy,,TG:P0197:claim_block,"The abundant functional groups on PACS confine free H2O molecules to the polymer network, forming polar corona, reducing the volume of thermally diffused ions, and enabling rapid conduction of lithium ions (Li+) in unsaturated coordination.",exact_unique_in_quote,572,597,"[[572, 597]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,"Ionic thermoelectric (i-TE) supercapacitors are capable of converting low-grade heat directly into electricity, which has enormous potential for wearable power sources and the Internet of Things. However, the low thermoelectric conversion efficiency limits their applications. Here, we report a method for forming polar corona in a three-dimensional (3D) network based on chitosan-polyacrylamide-silicon dioxide (PACS) hydrogel, significantly increasing the maximum thermogalvanic power density of 187.2 mW m(-2) at a temperature difference (Delta T) of 5 K. The abundant functional groups on PACS confine free H2O molecules to the polymer network, forming polar corona, reducing the volume of thermally diffused ions, and enabling rapid conduction of lithium ions (Li+) in unsaturated coordination. In addition, demonstrating an impressive ionic conductivity of 50.2 mS cm(-1) as well as a maximum thermal charging voltage of 200 mV (Delta T of 8 K), this work provides a new strategy for broadening applications of ionic thermally chargeable supercapacitors in harvesting low-grade heat and wearable devices."
TG:P0197:n2,P0197,TG,n2,confine free H2O molecules to the polymer network,mechanism,,TG:P0197:claim_block,"The abundant functional groups on PACS confine free H2O molecules to the polymer network, forming polar corona, reducing the volume of thermally diffused ions, and enabling rapid conduction of lithium ions (Li+) in unsaturated coordination.",exact_unique_in_quote,598,647,"[[598, 647]]",not_reviewed,txt_reconstruction_v1_19f1c2edac18,Enhancing thermoelectric conversion efficiency of hydrogel-based supercapacitors by the three-dimensional ion channels hydration,"Ionic thermoelectric (i-TE) supercapacitors are capable of converting low-grade heat directly into electricity, which has enormous potential for wearable power sources and the Internet of Things. However, the low thermoelectric conversion efficiency limits their applications. Here, we report a method for forming polar corona in a three-dimensional (3D) network based on chitosan-polyacrylamide-silicon dioxide (PACS) hydrogel, significantly increasing the maximum thermogalvanic power density of 187.2 mW m(-2) at a temperature difference (Delta T) of 5 K. The abundant functional groups on PACS confine free H2O molecules to the polymer network, forming polar corona, reducing the volume of thermally diffused ions, and enabling rapid conduction of lithium ions (Li+) in unsaturated coordination. In addition, demonstrating an impressive ionic conductivity of 50.2 mS cm(-1) as well as a maximum thermal charging voltage of 200 mV (Delta T of 8 K), this work provides a new strategy for broadening applications of ionic thermally chargeable supercapacitors in harvesting low-grade heat and wearable devices."
