mention_id,paper_id,domain,raw_phrase,proposed_semantic_role,quote,evidence_scope,decision_source,annotation_status,human_decision,human_role,human_reason
iTE:P0831:n3,P0831,iTE,least thermally conductive dense solids,material_entity,"In addition to structural complexity, an overall low sound velocity is found to be helpful for realizing an extremely low-kappa(L). In this work, a new thermoelectric compound Ag5-delta Te3, having both a complex crystal structure and a low sound velocity (similar to 1300 m/s), is shown to be one of the least thermally conductive dense solids (kappa kappa(L) similar to 0.2 W/m.K).",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0832:n1,P0832,iTE,gate voltage,condition,The carrier concentration of the positive and negative SWCNT electrodes (channels) was controlled by changing the gate voltage applied between electrodes filled with an ionic liquid.,node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0832:n2,P0832,iTE,carrier concentration,quantity,The carrier concentration of the positive and negative SWCNT electrodes (channels) was controlled by changing the gate voltage applied between electrodes filled with an ionic liquid.,node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0833:n1,P0833,iTE,CuI/NC,material_entity,"Then by means of the low-temperature cheap and scalable method Successive Ionic Layer Adsorption and Reaction (SILAR) we deposited copper iodide (CuI) film of 0.72 mu m thickness on both sides of the 12 mu m thick NC substrate, and thus obtained light-weight and flexible biodegradable nontoxic thermoelectric material CuI/NC. Crystal structure, morphology, chemical composition, and optical, electrical and thermoelectric properties of the CuI/NC have been researched. Studies have shown that nanostructured p-type semiconductor CuI film in the CuI/NC TE material is quite dense and completely covers the NC surface. It has typical optical direct band gap approximate to 3.0 eV, is single-phase gamma-CuI with crystallite sizes in the 19-25 nm range, with moderate dislocation density of (1.6-2.8) x 10(15) lines/m(2), and tolerable microstrains e of (4-9) x 10(-3) a.u. The determined value of the Seebeck coefficient S is similar to 228 mu V K-1, at that, S is constant in the temperature range 290-335 K.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0833:n2,P0833,iTE,Seebeck coefficient S,performance_function,"Then by means of the low-temperature cheap and scalable method Successive Ionic Layer Adsorption and Reaction (SILAR) we deposited copper iodide (CuI) film of 0.72 mu m thickness on both sides of the 12 mu m thick NC substrate, and thus obtained light-weight and flexible biodegradable nontoxic thermoelectric material CuI/NC. Crystal structure, morphology, chemical composition, and optical, electrical and thermoelectric properties of the CuI/NC have been researched. Studies have shown that nanostructured p-type semiconductor CuI film in the CuI/NC TE material is quite dense and completely covers the NC surface. It has typical optical direct band gap approximate to 3.0 eV, is single-phase gamma-CuI with crystallite sizes in the 19-25 nm range, with moderate dislocation density of (1.6-2.8) x 10(15) lines/m(2), and tolerable microstrains e of (4-9) x 10(-3) a.u. The determined value of the Seebeck coefficient S is similar to 228 mu V K-1, at that, S is constant in the temperature range 290-335 K.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0834:n1,P0834,iTE,I-3(-) doped choline iodide,material_entity,"The ionic conductivity of I-3(-) doped choline iodide is higher than that of pure choline iodide by two to four orders of magnitude, reflecting high conductivity of I-3(1) in the solid electrolyte.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0834:n2,P0834,iTE,ionic conductivity,quantity,"The ionic conductivity of I-3(-) doped choline iodide is higher than that of pure choline iodide by two to four orders of magnitude, reflecting high conductivity of I-3(1) in the solid electrolyte.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0835:n1,P0835,iTE,MgPTe3,material_entity,"Comprehensive first-principles investigations have shown that MgPTe3 is a structurally strong and electrically flexible 2D monolayer material. With a well-defined equilibrium volume, a sufficient bulk modulus and no soft phonon modes, energy-volume analysis and phonon dispersion computations verify both structural and dynamical stability. Mg atoms are arranged inside a framework of P and Te atoms in the crystals' layered, complex honeycomb-like structure, creating moderate and isotropic carrier effective masses ideal for thermoelectric and optoelectronic applications. A direct band gap that is approximately 1.70eV supports semiconducting activity, whereas electron charge density and partial density of states investigations show mixed ionic-covalent bonding, with Te atoms largely ionic and Mg-P interactions covalent.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0835:n2,P0835,iTE,mixed ionic-covalent bonding,interaction,"Comprehensive first-principles investigations have shown that MgPTe3 is a structurally strong and electrically flexible 2D monolayer material. With a well-defined equilibrium volume, a sufficient bulk modulus and no soft phonon modes, energy-volume analysis and phonon dispersion computations verify both structural and dynamical stability. Mg atoms are arranged inside a framework of P and Te atoms in the crystals' layered, complex honeycomb-like structure, creating moderate and isotropic carrier effective masses ideal for thermoelectric and optoelectronic applications. A direct band gap that is approximately 1.70eV supports semiconducting activity, whereas electron charge density and partial density of states investigations show mixed ionic-covalent bonding, with Te atoms largely ionic and Mg-P interactions covalent.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0836:n1,P0836,iTE,shared counter-ion self-balancing,mechanism_process,"A temperature-adaptive self-regeneration (TASR) strategy is proposed to set the critical regeneration temperature (TCR) at the midpoint of temperature fluctuations, facilitating long-term device operation. The regeneration criteria are defined as neutralization of the electrochemical potential difference between separated cells, and a method based on shared counter-ion self-balancing is introduced.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0836:n2,P0836,iTE,regeneration,mechanism_process,"A temperature-adaptive self-regeneration (TASR) strategy is proposed to set the critical regeneration temperature (TCR) at the midpoint of temperature fluctuations, facilitating long-term device operation. The regeneration criteria are defined as neutralization of the electrochemical potential difference between separated cells, and a method based on shared counter-ion self-balancing is introduced.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0837:n1,P0837,iTE,lower critical solution temperature phase behavior,mechanism_process,"Here, we report an ionogel with bipolar switchable thermopowers from +7.71 to -3.77 mV K-1 induced by a lower critical solution temperature phase behavior.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0837:n2,P0837,iTE,bipolar switchable thermopowers,performance_function,"Here, we report an ionogel with bipolar switchable thermopowers from +7.71 to -3.77 mV K-1 induced by a lower critical solution temperature phase behavior.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0838:n1,P0838,iTE,polarities of CPE pendant ionic functionalities,quantity,The selectivity of charge-transfer doping is found to be dictated by the polarities of CPE pendant ionic functionalities.,node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0838:n2,P0838,iTE,selectivity of charge-transfer doping,performance_function,The selectivity of charge-transfer doping is found to be dictated by the polarities of CPE pendant ionic functionalities.,full_abstract_and_quote,role_review_v2.json,model_proposed_pending_human,,,
iTE:P0839:n1,P0839,iTE,temperature gradient,condition,"We show that the huge Seebeck coefficients observed recently for ionic conductors arise from a ratchet effect where activated jumps between neighbor sites are rectified by a temperature gradient, thus driving mobile ions toward the cold.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0839:n2,P0839,iTE,activated jumps between neighbor sites are rectified,mechanism_process,"We show that the huge Seebeck coefficients observed recently for ionic conductors arise from a ratchet effect where activated jumps between neighbor sites are rectified by a temperature gradient, thus driving mobile ions toward the cold.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0839:n3,P0839,iTE,driving mobile ions toward the cold,mechanism_process,"We show that the huge Seebeck coefficients observed recently for ionic conductors arise from a ratchet effect where activated jumps between neighbor sites are rectified by a temperature gradient, thus driving mobile ions toward the cold.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0840:n1,P0840,iTE,Cu-O and TlO,interaction,"The bonding nature was investigated using the calculated charge density contour plot, it shows mixed ionic-covalent nature of Cu-O and TlO while Ba-O shows dominant ionic nature with small covalency.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0840:n2,P0840,iTE,mixed ionic-covalent nature,interaction,"The bonding nature was investigated using the calculated charge density contour plot, it shows mixed ionic-covalent nature of Cu-O and TlO while Ba-O shows dominant ionic nature with small covalency.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0841:n1,P0841,iTE,PGTS,material_entity,"In this study, a thermosensitive ionic hydrogel (gelatin/polyacrylamide/ glycerol/tannic acid/sodium chloride, PGTS) synthesized via free radical polymerization is introduced. PGTS demonstrates strong mechanical properties, including a maximum tensile strength of 0.31 MPa and a maximum fracture strain of 1052.4 %, along with exceptional adhesion. Additionally, PGTS exhibits remarkable flame retardant and cooling properties, enabling effective flame suppression and temperature reduction.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0841:n2,P0841,iTE,flame retardant and cooling properties,performance_function,"In this study, a thermosensitive ionic hydrogel (gelatin/polyacrylamide/ glycerol/tannic acid/sodium chloride, PGTS) synthesized via free radical polymerization is introduced. PGTS demonstrates strong mechanical properties, including a maximum tensile strength of 0.31 MPa and a maximum fracture strain of 1052.4 %, along with exceptional adhesion. Additionally, PGTS exhibits remarkable flame retardant and cooling properties, enabling effective flame suppression and temperature reduction.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0842:n1,P0842,iTE,heat of transport (q*) of Ag+ ion,quantity,The heat of transport (q*) of Ag+ ion i.e. 0.19 eV is nearly equal to the activation energy (E sigma) i.e.,node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0842:n2,P0842,iTE,activation energy (E sigma),quantity,The heat of transport (q*) of Ag+ ion i.e. 0.19 eV is nearly equal to the activation energy (E sigma) i.e.,original_quote_rechecked,role_review_v2.json,model_proposed_pending_human,,,
iTE:P0843:n1,P0843,iTE,filled outer orbitals of the cation,state_structure,"A principled scheme has been identified that the filled outer orbitals of the cation lead to a significantly lower lattice thermal conductivity compared to that of the partly occupied case for MX2, due to the much weakened bonds manifested by the shallow potential well, smaller interatomic force constants, and higher atomic displacement parameters.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0843:n2,P0843,iTE,weakened bonds,interaction,"A principled scheme has been identified that the filled outer orbitals of the cation lead to a significantly lower lattice thermal conductivity compared to that of the partly occupied case for MX2, due to the much weakened bonds manifested by the shallow potential well, smaller interatomic force constants, and higher atomic displacement parameters.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0843:n3,P0843,iTE,lattice thermal conductivity,quantity,"A principled scheme has been identified that the filled outer orbitals of the cation lead to a significantly lower lattice thermal conductivity compared to that of the partly occupied case for MX2, due to the much weakened bonds manifested by the shallow potential well, smaller interatomic force constants, and higher atomic displacement parameters.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0844:n1,P0844,iTE,paddle wheel mechanism,mechanism_process,The paddle wheel mechanism is applicable to explain the transport mechanism.,node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0844:n2,P0844,iTE,transport mechanism,mechanism_process,The paddle wheel mechanism is applicable to explain the transport mechanism.,original_quote_rechecked,role_review_v2.json,model_proposed_pending_human,,,
iTE:P0845:n1,P0845,iTE,isoelectronic Zn doping,design_strategy,"Here, we show that isoelectronic Zn doping weakens the polar covalent bonding and ionized impurity scattering and leads to a 3 fold increase of carrier mobility.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0845:n2,P0845,iTE,polar covalent bonding,interaction,"Here, we show that isoelectronic Zn doping weakens the polar covalent bonding and ionized impurity scattering and leads to a 3 fold increase of carrier mobility.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0845:n3,P0845,iTE,ionized impurity scattering,mechanism_process,"Here, we show that isoelectronic Zn doping weakens the polar covalent bonding and ionized impurity scattering and leads to a 3 fold increase of carrier mobility.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0845:n4,P0845,iTE,carrier mobility,quantity,"Here, we show that isoelectronic Zn doping weakens the polar covalent bonding and ionized impurity scattering and leads to a 3 fold increase of carrier mobility.",node_containing_sentences_from_original_quote,decisions_05c.json,model_proposed_pending_human,,,
iTE:P0846:n1,P0846,iTE,Liquid gating,design_strategy,Liquid gating yields very efficient carrier modulation with a transconductance value 30 times larger than standard back gating with the SiO2/Si++ substrate.,node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0846:n2,P0846,iTE,carrier modulation,mechanism_process,Liquid gating yields very efficient carrier modulation with a transconductance value 30 times larger than standard back gating with the SiO2/Si++ substrate.,node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0847:n1,P0847,iTE,ionic gating,design_strategy,"In this study, an electrical mapping of the thermoelectric power factor is performed in a wide temperature-carrier density regime. An ionic gating technique is applied to an oxide semiconductor WO3, systematically controlling the carrier density to induce a transition from an insulating to a metallic state.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0847:n2,P0847,iTE,carrier density,quantity,"In this study, an electrical mapping of the thermoelectric power factor is performed in a wide temperature-carrier density regime. An ionic gating technique is applied to an oxide semiconductor WO3, systematically controlling the carrier density to induce a transition from an insulating to a metallic state.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0847:n3,P0847,iTE,transition from an insulating to a metallic state,mechanism_process,"In this study, an electrical mapping of the thermoelectric power factor is performed in a wide temperature-carrier density regime. An ionic gating technique is applied to an oxide semiconductor WO3, systematically controlling the carrier density to induce a transition from an insulating to a metallic state.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0848:n1,P0848,iTE,strong ionic Ta-N bonding,interaction,"Furthermore, the TaN barrier has strong ionic Ta-N bonding and a high total energy of -4.7 eV/atom that could effectively suppress the formation of SbTe-compounds interfacial layer.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0848:n2,P0848,iTE,high total energy of -4.7 eV/atom,quantity,"Furthermore, the TaN barrier has strong ionic Ta-N bonding and a high total energy of -4.7 eV/atom that could effectively suppress the formation of SbTe-compounds interfacial layer.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0848:n3,P0848,iTE,formation of SbTe-compounds interfacial layer,mechanism_process,"Furthermore, the TaN barrier has strong ionic Ta-N bonding and a high total energy of -4.7 eV/atom that could effectively suppress the formation of SbTe-compounds interfacial layer.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0849:n1,P0849,iTE,iTEG,,"This study presents the seamless integration of the ionic thermoelectric generator (iTEG) layer with traditional PV modules, facilitating the exploitation of waste heat and augmenting the overall power output. Experimental results validate the effectiveness of the iTEG, demonstrating substantial power generation and a consistent energy output. Specifically, a power output of 515 mW/m(2) is achieved at a temperature difference of 20 K, while an energy density of 229.7 J/m(2) is recorded at a temperature difference of 10 K with an external resistance of 1 k Omega. Notably, this system maintains continuous electricity generation over 100 cycles. Furthermore, the iTEG effectively reduces the operating temperature of the solar panel by 2 degrees C, which is beneficial in minimizing PCE losses attributed to the temperature coefficient.",original_quote_rechecked,role_review_v2.json,unresolved_role_pending_review,,,
iTE:P0849:n2,P0849,iTE,operating temperature of the solar panel,quantity,"This study presents the seamless integration of the ionic thermoelectric generator (iTEG) layer with traditional PV modules, facilitating the exploitation of waste heat and augmenting the overall power output. Experimental results validate the effectiveness of the iTEG, demonstrating substantial power generation and a consistent energy output. Specifically, a power output of 515 mW/m(2) is achieved at a temperature difference of 20 K, while an energy density of 229.7 J/m(2) is recorded at a temperature difference of 10 K with an external resistance of 1 k Omega. Notably, this system maintains continuous electricity generation over 100 cycles. Furthermore, the iTEG effectively reduces the operating temperature of the solar panel by 2 degrees C, which is beneficial in minimizing PCE losses attributed to the temperature coefficient.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0849:n3,P0849,iTE,PCE losses,performance_function,"This study presents the seamless integration of the ionic thermoelectric generator (iTEG) layer with traditional PV modules, facilitating the exploitation of waste heat and augmenting the overall power output. Experimental results validate the effectiveness of the iTEG, demonstrating substantial power generation and a consistent energy output. Specifically, a power output of 515 mW/m(2) is achieved at a temperature difference of 20 K, while an energy density of 229.7 J/m(2) is recorded at a temperature difference of 10 K with an external resistance of 1 k Omega. Notably, this system maintains continuous electricity generation over 100 cycles. Furthermore, the iTEG effectively reduces the operating temperature of the solar panel by 2 degrees C, which is beneficial in minimizing PCE losses attributed to the temperature coefficient.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0850:n1,P0850,iTE,Paddle wheel mechanism,mechanism_process,"In the superionic phase, Na+ ions are the main entity of charge carriers and Paddle wheel mechanism suitably explains the transport mechanism. In the normal phase, the conduction is mainly due to the Frenkel defect.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0850:n2,P0850,iTE,transport mechanism,mechanism_process,"In the superionic phase, Na+ ions are the main entity of charge carriers and Paddle wheel mechanism suitably explains the transport mechanism. In the normal phase, the conduction is mainly due to the Frenkel defect.",original_quote_rechecked,role_review_v2.json,model_proposed_pending_human,,,
iTE:P0850:n3,P0850,iTE,Frenkel defect,state_structure,"In the superionic phase, Na+ ions are the main entity of charge carriers and Paddle wheel mechanism suitably explains the transport mechanism. In the normal phase, the conduction is mainly due to the Frenkel defect.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0850:n4,P0850,iTE,conduction,mechanism_process,"In the superionic phase, Na+ ions are the main entity of charge carriers and Paddle wheel mechanism suitably explains the transport mechanism. In the normal phase, the conduction is mainly due to the Frenkel defect.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0851:n1,P0851,iTE,biocompatible bisulfate,material_entity,"The n-type TE hydrogel was made of electronic poly(3,4-ethylenedioxythiophene), ionic poly(2-acrylamido-2-methyl-1-propanesulfonic acid), and biocompatible bisulfate, which was used as a thermally diffusive anion carrier for the first time in TE devices, to realize a soft mixed ionic-electronic conductor.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0851:n2,P0851,iTE,thermally diffusive anion carrier,material_entity,"The n-type TE hydrogel was made of electronic poly(3,4-ethylenedioxythiophene), ionic poly(2-acrylamido-2-methyl-1-propanesulfonic acid), and biocompatible bisulfate, which was used as a thermally diffusive anion carrier for the first time in TE devices, to realize a soft mixed ionic-electronic conductor.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0852:n1,P0852,iTE,oxygen vacancies,state_structure,"The thermoelectric power versus log p(O-2) dependence for strongly reduced TiO2 at p(O-2) < 10(-5) Pa may be approximated by a slope of 1/ 6, which is consistent with the defect disorder governed by electronic charge compensation of oxygen vacancies.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0852:n2,P0852,iTE,defect disorder governed by electronic charge compensation,state_structure,"The thermoelectric power versus log p(O-2) dependence for strongly reduced TiO2 at p(O-2) < 10(-5) Pa may be approximated by a slope of 1/ 6, which is consistent with the defect disorder governed by electronic charge compensation of oxygen vacancies.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0853:n1,P0853,iTE,pinning effect of dislocations,mechanism_process,"Due to the presence of Bi interstitials, dynamic Cu-ion fluctuation zones on the nanometer scale have been stabilized through the pinning effect of dislocations and the action of interfacial/boundary phases steric hindrance, both preventing Cu ions from escaping from the lattice.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0853:n2,P0853,iTE,interfacial/boundary phases steric hindrance,interaction,"Due to the presence of Bi interstitials, dynamic Cu-ion fluctuation zones on the nanometer scale have been stabilized through the pinning effect of dislocations and the action of interfacial/boundary phases steric hindrance, both preventing Cu ions from escaping from the lattice.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0853:n3,P0853,iTE,Cu ions from escaping from the lattice,mechanism_process,"Due to the presence of Bi interstitials, dynamic Cu-ion fluctuation zones on the nanometer scale have been stabilized through the pinning effect of dislocations and the action of interfacial/boundary phases steric hindrance, both preventing Cu ions from escaping from the lattice.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0854:n1,P0854,iTE,Ct/NC/CuI textile,material_entity,"Experimental measurements of the thermoelectric parameters of Ct/NC/CuI textile revealed a Seebeck coefficient of 115 mu V/K, a conductivity of 4.96 S/cm, a thermoelectric power factor at near room temperatures of 6.56 mu W/(m K2), and a specific thermoelectric power 4.5 mu W/cm2.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0854:n2,P0854,iTE,Seebeck coefficient,performance_function,"Experimental measurements of the thermoelectric parameters of Ct/NC/CuI textile revealed a Seebeck coefficient of 115 mu V/K, a conductivity of 4.96 S/cm, a thermoelectric power factor at near room temperatures of 6.56 mu W/(m K2), and a specific thermoelectric power 4.5 mu W/cm2.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0855:n1,P0855,iTE,composite electrolyte made of alpha-alumina and sodium beta-alumina,material_entity,"A composite electrolyte made of alpha-alumina and sodium beta-alumina which was used for monitoring very low oxygen potentials in the range of up to Al(l)/Al2O3, neither the electrical conductivity nor the TEP has hitherto been reliably reported. Hence; TEP measurements were carried out on the composite which yielded an average value of 430 mu V/K over the temperature range 620 to 1250 K.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0855:n2,P0855,iTE,TEP measurements,,"A composite electrolyte made of alpha-alumina and sodium beta-alumina which was used for monitoring very low oxygen potentials in the range of up to Al(l)/Al2O3, neither the electrical conductivity nor the TEP has hitherto been reliably reported. Hence; TEP measurements were carried out on the composite which yielded an average value of 430 mu V/K over the temperature range 620 to 1250 K.",original_quote_rechecked,role_review_v2.json,unresolved_role_pending_review,,,
iTE:P0856:n1,P0856,iTE,strong alloy scattering at anion site,mechanism_process,"Silver chalcogenides Ag2X (X = S, Se, and Te) bear intrinsically low lattice thermal conductivity and decent electrical properties due to their ionic conduction feature. In this work, we report that even lower lattice thermal conductivities and enhanced thermoelectric performance can be realized in moderately porous Ag2-xSe1/3S1/3Te1/3 (0 <= x <= 0.15) samples synthesized via high-energy ball milling and spark plasma sintering (SPS) methods. Lattice thermal conductivity for sample Ag1.9Se1/3S1/3Te1/3 can get down to similar to 0.2 W.m(-1).K-1 at room temperature; maximum figure of merit ZT value appears at 423 K to be similar to 0.55, and the calculated average ZT is 0.46 from 300 to 423 K (similar to 10% higher than state-of-art Ag2Se). We attribute the enhanced figure of merit ZT largely to the significantly reduced lattice thermal conductivity, which results from the synergetic effect of strong alloy scattering at anion site due to Te/Se/S permutation and moderate sample porosity up to 14.42%.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0856:n2,P0856,iTE,moderate sample porosity,quantity,"Silver chalcogenides Ag2X (X = S, Se, and Te) bear intrinsically low lattice thermal conductivity and decent electrical properties due to their ionic conduction feature. In this work, we report that even lower lattice thermal conductivities and enhanced thermoelectric performance can be realized in moderately porous Ag2-xSe1/3S1/3Te1/3 (0 <= x <= 0.15) samples synthesized via high-energy ball milling and spark plasma sintering (SPS) methods. Lattice thermal conductivity for sample Ag1.9Se1/3S1/3Te1/3 can get down to similar to 0.2 W.m(-1).K-1 at room temperature; maximum figure of merit ZT value appears at 423 K to be similar to 0.55, and the calculated average ZT is 0.46 from 300 to 423 K (similar to 10% higher than state-of-art Ag2Se). We attribute the enhanced figure of merit ZT largely to the significantly reduced lattice thermal conductivity, which results from the synergetic effect of strong alloy scattering at anion site due to Te/Se/S permutation and moderate sample porosity up to 14.42%.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0856:n3,P0856,iTE,lattice thermal conductivity,quantity,"Silver chalcogenides Ag2X (X = S, Se, and Te) bear intrinsically low lattice thermal conductivity and decent electrical properties due to their ionic conduction feature. In this work, we report that even lower lattice thermal conductivities and enhanced thermoelectric performance can be realized in moderately porous Ag2-xSe1/3S1/3Te1/3 (0 <= x <= 0.15) samples synthesized via high-energy ball milling and spark plasma sintering (SPS) methods. Lattice thermal conductivity for sample Ag1.9Se1/3S1/3Te1/3 can get down to similar to 0.2 W.m(-1).K-1 at room temperature; maximum figure of merit ZT value appears at 423 K to be similar to 0.55, and the calculated average ZT is 0.46 from 300 to 423 K (similar to 10% higher than state-of-art Ag2Se). We attribute the enhanced figure of merit ZT largely to the significantly reduced lattice thermal conductivity, which results from the synergetic effect of strong alloy scattering at anion site due to Te/Se/S permutation and moderate sample porosity up to 14.42%.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0857:n1,P0857,iTE,"filling fraction, ionic state, and atomic radius of the filler",,"These are mainly determined by Sb positional parameters, yielding Oftedal plots that depend on the filling fraction, ionic state, and atomic radius of the filler.",original_quote_rechecked,role_review_v2.json,unresolved_role_pending_review,,,
iTE:P0857:n2,P0857,iTE,Oftedal plots,,"These are mainly determined by Sb positional parameters, yielding Oftedal plots that depend on the filling fraction, ionic state, and atomic radius of the filler.",original_quote_rechecked,role_review_v2.json,unresolved_role_pending_review,,,
iTE:P0858:n1,P0858,iTE,IL additive,material_entity,"The composites are prepared by physically mixing the SWCNT dispersion containing the IL with PEDOT:PSS solution and subsequent vacuum filtration. The IL additive has two major functions, that is, inducing the phase separation of PEDOT:PSS and a linear quinoid conformation of PEDOT and promoting the SWCNT dispersion.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0858:n2,P0858,iTE,phase separation of PEDOT:PSS,mechanism_process,"The composites are prepared by physically mixing the SWCNT dispersion containing the IL with PEDOT:PSS solution and subsequent vacuum filtration. The IL additive has two major functions, that is, inducing the phase separation of PEDOT:PSS and a linear quinoid conformation of PEDOT and promoting the SWCNT dispersion.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0858:n3,P0858,iTE,linear quinoid conformation of PEDOT,state_structure,"The composites are prepared by physically mixing the SWCNT dispersion containing the IL with PEDOT:PSS solution and subsequent vacuum filtration. The IL additive has two major functions, that is, inducing the phase separation of PEDOT:PSS and a linear quinoid conformation of PEDOT and promoting the SWCNT dispersion.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
iTE:P0858:n4,P0858,iTE,SWCNT dispersion,mechanism_process,"The composites are prepared by physically mixing the SWCNT dispersion containing the IL with PEDOT:PSS solution and subsequent vacuum filtration. The IL additive has two major functions, that is, inducing the phase separation of PEDOT:PSS and a linear quinoid conformation of PEDOT and promoting the SWCNT dispersion.",node_containing_sentences_from_original_quote,decisions_06a.json,model_proposed_pending_human,,,
