class_id,group_index,pair_id,left_mention_id,right_mention_id,dsh_relation,dsh_reason,judge_equivalence_decision,judge_risk_disposition,judge_reason,judge_hierarchy_direction,source_locator
TG:P0265:n1,3,pair:1e26bd396b2c4751f206,TG:P0080:n3,TG:P0215:n2,broader_than,left 指通用 Seebeck 系数这一性能量，right 是加了“initial”状态限定的 Seebeck 系数，right IS-A left。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为热扩散及红氧混合Seebeck系数 / 磁性纳米流体初始Seebeck系数（初始的时间定义待核）,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:1e26bd396b2c4751f206
TG:P0265:n1,3,pair:203501ee9792b6b74fd0,TG:P0085:n3,TG:P0104:n2,broader_than,左侧为一般Seebeck系数，右侧为带“apparent”限定且随温差变化的特定实测系数，右侧是左侧的受限子类。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 化学平衡导致温差依赖的表观电化学Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:203501ee9792b6b74fd0
TG:P0265:n1,3,pair:75c79398a7fa0a5b2ec6,TG:P0099:n2,TG:P0215:n2,broader_than,left 为通用 Seebeck 系数，right 是“initial”限定的 Seebeck 系数，right IS-A left。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 磁性纳米流体初始Seebeck系数（初始的时间定义待核）,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:75c79398a7fa0a5b2ec6
TG:P0265:n1,3,pair:d54203230af6072d040d,TG:P0104:n2,TG:P0206:n4,narrower_than,左侧是带 apparent 限定、随温差变化的表观 Seebeck 系数，右侧为一般 Seebeck 系数；前者可视为后者的受限子类。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为化学平衡导致温差依赖的表观电化学Seebeck系数 / 电化学Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:d54203230af6072d040d
TG:P0265:n1,3,pair:6e66e0a9e9046cd16503,TG:P0104:n2,TG:P0223:n2,narrower_than,左侧是受“apparent”限定、随温差变化（因化学平衡）的实测Seebeck系数，属于右侧一般Seebeck系数的一种受限具体表述，构成IS-A。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为化学平衡导致温差依赖的表观电化学Seebeck系数 / 电化学Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:6e66e0a9e9046cd16503
TG:P0265:n1,3,pair:c6427925a1937a18bf50,TG:P0104:n2,TG:P0247:n3,narrower_than,"left 带 ""apparent"" 限定并明确其随温差变化（化学平衡）的测量定义，是受限定、非理想的 Seebeck 系数变体，属 right 无限定 Seebeck coefficient 的下位概念。",reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为化学平衡导致温差依赖的表观电化学Seebeck系数 / 离子热扩散Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:c6427925a1937a18bf50
TG:P0265:n1,3,pair:6d689e196d361b91c0d1,TG:P0104:n2,TG:P0272:n2,narrower_than,left 用 apparent 限定，特指随温差变化的表观值（受化学平衡影响），是 right 所述 Seebeck 系数的一种受限子类。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为化学平衡导致温差依赖的表观电化学Seebeck系数 / Te纳米线电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:6d689e196d361b91c0d1
TG:P0265:n1,3,pair:3c5fc20e5cd64615ca24,TG:P0117:n3,TG:P0119:n3,broader_than,apparent Seebeck coefficient 是叠加了碘致腐蚀贡献后测得的受限定的有效值（原文强调“under optimal conditions”），属于 Seebeck 系数的一种具体/受限定形式，故 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / 碘氧化还原与不锈钢腐蚀共同贡献的表观Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:3c5fc20e5cd64615ca24
TG:P0265:n1,3,pair:809e5e342d051b556e6c,TG:P0119:n3,TG:P0272:n2,narrower_than,左侧为表观Seebeck系数，右侧泛指Seebeck系数，左侧是右侧的一种特定形式，故左侧窄于右侧。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为碘氧化还原与不锈钢腐蚀共同贡献的表观Seebeck系数 / Te纳米线电子Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:809e5e342d051b556e6c
TG:P0265:n1,3,pair:c73256b92ec7b3dcc7f8,TG:P0119:n3,TG:P0278:n4,narrower_than,右侧原文明确Se是Seebeck coefficient的缩写，左侧表观Seebeck系数是Seebeck系数的一种特定形式，故左侧窄于右侧。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为碘氧化还原与不锈钢腐蚀共同贡献的表观Seebeck系数 / 电化学Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:c73256b92ec7b3dcc7f8
TG:P0265:n1,3,pair:9ab0d473f739c91f6f54,TG:P0119:n3,TG:P0315:n2,narrower_than,左侧为表观Seebeck系数，右侧为一般Seebeck系数，左侧是右侧的一种特定形式，故左侧窄于右侧。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为碘氧化还原与不锈钢腐蚀共同贡献的表观Seebeck系数 / 电化学Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:9ab0d473f739c91f6f54
TG:P0265:n1,3,pair:8779417be14edcee3a20,TG:P0215:n2,TG:P0226:n3,narrower_than,left 是受“initial”状态限定的铁磁流体 Seebeck 系数，right 是热电化学电池的通用 Seebeck 系数，left 属 right 的受限特例，非同一概念。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为磁性纳米流体初始Seebeck系数（初始的时间定义待核） / 非对称电极复合系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:8779417be14edcee3a20
TG:P0265:n1,3,pair:ff3644a54804c8773695,TG:P0215:n2,TG:P0247:n3,narrower_than,left 是带 initial 限定的 Seebeck 系数，属于 right 一般 Seebeck 系数的一种具体情形。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为磁性纳米流体初始Seebeck系数（初始的时间定义待核） / 离子热扩散Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:ff3644a54804c8773695
TG:P0265:n1,3,pair:d4a7f4cad4f8de08d900,TG:P0215:n2,TG:P0248:n3,narrower_than,左侧指铁磁流体在初始状态下的 Seebeck 系数，是右侧泛称 Seebeck 系数的一个受限特例（IS-A），语义范围更窄。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为磁性纳米流体初始Seebeck系数（初始的时间定义待核） / 电化学Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:d4a7f4cad4f8de08d900
TG:P0265:n1,3,pair:e914ea34ad3e5725f7ac,TG:P0218:n2,TG:P0266:n2,broader_than,右侧限定为 P 型与 N 型 TEC 的 Seebeck 系数，是左侧一般 Seebeck 系数的受限具体实例，故 left 更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / p和n型电池系数组合,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:e914ea34ad3e5725f7ac
TG:P0265:n1,3,pair:8f5472cbcc7b61b9552b,TG:P0223:n2,TG:P0266:n2,broader_than,左侧泛指 Seebeck 系数这一物理量，右侧限定为 P 型与 N 型热电池的 Seebeck 系数，是被限定的具体情形，故左侧更宽泛。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为电化学Seebeck系数 / p和n型电池系数组合,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:8f5472cbcc7b61b9552b
TG:P0265:n1,3,pair:7b90f487e7735f0b796e,TG:P0247:n3,TG:P0266:n2,broader_than,左侧是泛指的 Seebeck coefficient；右侧限定为 P 型与 N 型 TEC 的 Seebeck coefficient，是左者更受限的具体情形（right IS-A left）。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为离子热扩散Seebeck系数 / p和n型电池系数组合,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:7b90f487e7735f0b796e
TG:P0265:n1,3,pair:4dee982c13540f1242ac,TG:P0266:n2,TG:P0315:n2,narrower_than,左侧把 Seebeck coefficient 限定于 P-type 与 N-type TECs 这一具体体系，右侧是 p-type 超分子热电池的一般 Seebeck coefficient，左侧是右侧的受限具体种类。,reject,keep_separate_hierarchy_direction_not_asserted,普通电化学系数、混合Soret/红氧系数、腐蚀复合响应、有限温差表观响应、初始条件和非对称电极响应分别保留。P0104的化学平衡温差依赖与P0119的腐蚀贡献不同；不能合并两个apparent节点。P0215保留initial限定，但摘要不支持进一步断言瞬态。；左右定义分别为p和n型电池系数组合 / 电化学Seebeck系数,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:4dee982c13540f1242ac
iTE:P1296:n2,4,pair:2d282f4af4b01ef50d20,iTE:P0468:n2,iTE:P1249:n2,broader_than,右侧明确限定为「总热导率」（total），是热导率的受限定表述，左侧为未限定的热导率，故左侧更宽泛。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:2d282f4af4b01ef50d20
iTE:P1296:n2,4,pair:06422c118500e2afd5b0,iTE:P0491:n2,iTE:P1658:n3,broader_than,左侧是笼统的热导率，右侧明确限定为总（各贡献之和）热导率，属更具体种类，方向为左侧更宽。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:06422c118500e2afd5b0
iTE:P1296:n2,4,pair:c5dd95d8b553a53b5598,iTE:P0674:n4,iTE:P0921:n4,broader_than,左侧为未区分的热导率，右侧被 total 限定为总热导率（区别于晶格/电子分量），限定条件构成概念定义，左宽右窄。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:c5dd95d8b553a53b5598
iTE:P1296:n2,4,pair:37e8c4e1df162402fa91,iTE:P0771:n2,iTE:P0902:n3,narrower_than,左侧是受“large”限定的高热导率，右侧为一般热导率；left 是 right 的限定/更具体概念。,reject,keep_separate_hierarchy_direction_not_asserted,除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。；左右定义分别为高热导率 / 材料总体热导率,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:37e8c4e1df162402fa91
iTE:P1296:n2,4,pair:b6e4b3a98d6f3e22c660,iTE:P0921:n4,iTE:P1062:n2,narrower_than,左侧带 total 限定，指总热导率（相对晶格/电子等分量），是右侧泛指热导率的更具体种类，非同一概念。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:b6e4b3a98d6f3e22c660
iTE:P1296:n2,4,pair:7b1af1c2e31f01d3cc5e,iTE:P1062:n2,iTE:P1249:n2,broader_than,left 是一般的 thermal conductivity，right 明确为 total thermal conductivity；后者是前者的更具体量，故 left 更宽泛。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:7b1af1c2e31f01d3cc5e
iTE:P1296:n2,4,pair:55cddfe385d96d6f303c,iTE:P1062:n2,iTE:P1658:n3,broader_than,左侧为未加限定的热导率，右侧特指“总热导率”这一受限定的具体量，右侧 IS-A 左侧，故左侧更宽泛。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:55cddfe385d96d6f303c
iTE:P1296:n2,4,pair:efcfe5c8bf853e7b2575,iTE:P1249:n2,iTE:P1573:n2,narrower_than,左侧限定为“总热导率”（相对晶格/电子分量而言），是右侧泛称“热导率”的一个受限变体，属更具体概念。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:efcfe5c8bf853e7b2575
iTE:P1296:n2,4,pair:635ca2fea0db9c4d3323,iTE:P1249:n2,iTE:P1934:n2,narrower_than,“总热导率”是加了“总（合计各贡献）”限定的热导率，属于一般热导率的更具体概念（IS-A）。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:635ca2fea0db9c4d3323
iTE:P1296:n2,4,pair:727641babb06b9acfbcf,iTE:P1418:n2,iTE:P1526:n3,narrower_than,左侧限定为总热导（含电子贡献），右侧为未限定的热导率，前者是后者的具体化类型。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:727641babb06b9acfbcf
iTE:P1296:n2,4,pair:d5128961843fd0afdfbb,iTE:P1418:n2,iTE:P1573:n2,narrower_than,“total thermal conductivity”是包含电子与晶格贡献的全部热导，属热导率这一更宽概念的受限具体表述。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:d5128961843fd0afdfbb
iTE:P1296:n2,4,pair:0752b497a09d36e7de5a,iTE:P1418:n2,iTE:P1934:n2,narrower_than,左侧明确为总热导率，右侧为一般热导率，前者是后者的受限具体概念。,accept,hierarchy_warning_rejected_by_shared_definition,共同定义：材料总体热导率。除6/16/28外29个节点均材料总体热导率κ，total/overall为同量展开；30说明声子主导但仍总κ。16明确phonon thermal conductivity是分量；6明确large高值；28为晶界局部热导属性，不能直接当均匀体相热导率。,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:0752b497a09d36e7de5a
iTE:P1135:n2,5,pair:ff84d54696b53f26a103,iTE:P0703:n2,iTE:P0716:n3,narrower_than,左侧被“High temperature”限定，是热电优值在高温区间的受限特例，语义范围窄于右侧未限定的热电优值。,reject,keep_separate_hierarchy_direction_not_asserted,一般电子材料ZT=热电优值同义缩写；0为离子电解质ZT，12为液体红氧转换ZT；2限定高温，10限定接近1，16/22限定高ZT，23原文为自旋分辨ZT。不能把性能同类当同定义。；左右定义分别为高温热电ZT / 电子热电无量纲ZT,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:ff84d54696b53f26a103
iTE:P1135:n2,5,pair:e3ee65364fc72931f2d9,iTE:P0703:n2,iTE:P0726:n2,narrower_than,两者同为热电优值 ZT，但左侧被明确限定为“高温”（并绑定 Ca 掺杂稀土钴氧化物），是右侧通用热电优值的受限情形。,reject,keep_separate_hierarchy_direction_not_asserted,一般电子材料ZT=热电优值同义缩写；0为离子电解质ZT，12为液体红氧转换ZT；2限定高温，10限定接近1，16/22限定高ZT，23原文为自旋分辨ZT。不能把性能同类当同定义。；左右定义分别为高温热电ZT / 电子热电无量纲ZT,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:e3ee65364fc72931f2d9
iTE:P1135:n2,5,pair:50f778902c30bc15816b,iTE:P0703:n2,iTE:P0798:n2,narrower_than,两侧同一物理量zT，但左侧附加“High temperature”温度区间限定，构成右侧通用热电优值的受限特例。,reject,keep_separate_hierarchy_direction_not_asserted,一般电子材料ZT=热电优值同义缩写；0为离子电解质ZT，12为液体红氧转换ZT；2限定高温，10限定接近1，16/22限定高ZT，23原文为自旋分辨ZT。不能把性能同类当同定义。；左右定义分别为高温热电ZT / 电子热电无量纲ZT,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:50f778902c30bc15816b
iTE:P1135:n2,5,pair:da3ec5ae9eda2bd90d43,iTE:P0703:n2,iTE:P0903:n2,narrower_than,左侧限定为高温下的热电品质因子，右侧为未加温度限定的热电品质因子 ZT，前者是后者的具体受限种类。,reject,keep_separate_hierarchy_direction_not_asserted,一般电子材料ZT=热电优值同义缩写；0为离子电解质ZT，12为液体红氧转换ZT；2限定高温，10限定接近1，16/22限定高ZT，23原文为自旋分辨ZT。不能把性能同类当同定义。；左右定义分别为高温热电ZT / 电子热电无量纲ZT,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:da3ec5ae9eda2bd90d43
iTE:P1135:n2,5,pair:a2bce07d38b635515f95,iTE:P0703:n2,iTE:P1206:n2,narrower_than,左侧被“High temperature”限定，是高温条件下的热电品质因子，属右侧一般“thermoelectric figure of merit”的受限特例。,reject,keep_separate_hierarchy_direction_not_asserted,一般电子材料ZT=热电优值同义缩写；0为离子电解质ZT，12为液体红氧转换ZT；2限定高温，10限定接近1，16/22限定高ZT，23原文为自旋分辨ZT。不能把性能同类当同定义。；左右定义分别为高温热电ZT / 自旋分辨ZT,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:a2bce07d38b635515f95
iTE:P1135:n2,5,pair:8e45f91254c5d5d14b81,iTE:P0726:n2,iTE:P0994:n3,broader_than,左侧是通用热电品质因子 ZT，右侧为“high figure of merit”这一带取值限定的窄化表达，限定语构成概念收窄。,reject,keep_separate_hierarchy_direction_not_asserted,一般电子材料ZT=热电优值同义缩写；0为离子电解质ZT，12为液体红氧转换ZT；2限定高温，10限定接近1，16/22限定高ZT，23原文为自旋分辨ZT。不能把性能同类当同定义。；左右定义分别为电子热电无量纲ZT / 高热电ZT,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:8e45f91254c5d5d14b81
iTE:P1135:n2,5,pair:6022d789894276dbed17,iTE:P0774:n2,iTE:P0897:n2,narrower_than,右侧在“热电优值”上附加了“接近1”的取值限定，语义范围比左侧的通用优值概念更窄。,reject,keep_separate_hierarchy_direction_not_asserted,一般电子材料ZT=热电优值同义缩写；0为离子电解质ZT，12为液体红氧转换ZT；2限定高温，10限定接近1，16/22限定高ZT，23原文为自旋分辨ZT。不能把性能同类当同定义。；左右定义分别为电子热电无量纲ZT / 接近1的ZT,not_adjudicated_as_formal_relation,/Users/chl/Desktop/my_project/knowledge_reflection/stage2_normalization/dsh_flash_review/review_results.csv::pair_id=pair:6022d789894276dbed17
