sample_index,relation_id,domain,paper_id,baseline_status,strict_correct,reason,evidence_modality,analysis_scope,joint_factor_requirement,repair_instruction,judge_model,judge_reasoning_effort,final_analysis_scope,post_repair_status,inclusion_probability,inverse_probability_weight,stratum,judge_evidence_valid,judge_direction_valid,judge_assertion_valid_before,judge_conditions_and_representation_valid_before,human_label,human_review_required,final_subject,final_predicate,final_object
142,TG:P0192:r001,TG,P0192,supported,True,溶解度参数合适的有机溶剂使溶剂化壳重排，必要修饰词保留。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17045454545454544,5.866666666666667,author_claim|2016_2021|complex_3plus_nodes,True,True,True,True,,False,organic solvent with an appropriate solubility parameter,causes,rearrangement of the solvation shell
143,TG:P0289:r002,TG,P0289,qualify,False,高可达面积与快电子转移共同提升电流及效率，需联合绑定。,as_reported,intrinsic_material_mechanism,high electrochemically accessible surface area + fast redox-mediated electron transfer,增加共同因素组。,gpt-6-astra,high,electrode_interface_kinetics,applied_and_rechecked,0.15789473684210525,6.333333333333334,author_claim|through_2015|complex_3plus_nodes,True,True,False,False,,False,high electrochemically accessible surface area + fast redox-mediated electron transfer,jointly enhances,current generation capacity and overall efficiency
144,TG:P0134:r001,TG,P0134,supported,True,实验显示两液温差诱导电极redox，引用虽含模拟但该结论有明确实验支持。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.15789473684210525,6.333333333333334,author_claim|through_2015|complex_3plus_nodes,True,True,True,True,,False,两流体温差,induces,氧化还原反应
145,TG:P0034:r004,TG,P0034,supported,True,选择输运使HQ积于冷电极，物种与空间方向准确。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,selective transport of the target redox material,leads to,accumulation of HQ near the cold electrode
146,TG:P0140:r003,TG,P0140,supported,True,离子对重排解释大温度系数，保留作者归因且不把负值变成正值。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,rearrangement of the ion pair of ferricyanide and cations,explains enhancement,电化学Seebeck系数
147,TG:P0183:r001,TG,P0183,qualify,False,高丙酮比第一壳插入提高热电势来自MD，需显式计算限定并展开a定义。,computational_prediction,intrinsic_material_mechanism,,加入MD预测标记；宾语为thermogalvanic temperature coefficient alpha of Fe3+/Fe2+。,gpt-6-astra,high,intrinsic_material_mechanism,applied_and_rechecked,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,False,False,,False,intercalation of acetone molecules into the first solvation shell of the Fe2+,increases at high acetone fraction,thermogalvanic temperature coefficient alpha of Fe3+/Fe2+
148,TG:P0079:r001,TG,P0079,qualify,False,源文是high Seebeck coefficient支持灵敏转导，裸量名遗漏高值限定。,as_reported,application_sensing,,主语改为high Seebeck coefficient。,gpt-6-astra,high,application_sensing,applied_and_rechecked,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,False,False,,False,high Seebeck coefficient,enables sensitive,heat-flux transduction
149,TG:P0206:r001,TG,P0206,supported,True,四组分相互作用联合主语完整，相对纯PAAm改善力学表现。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,mechanical_environmental_stability,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,"strong interactions between CMC, the polyacrylamide network, water molecules and thermogalvanic ions",improves relative to pure PAAm,mechanical performance
150,TG:P0033:r001,TG,P0033,supported,True,DMSO水氢键支持低温连续实验运行，>-20°C条件在证据明确。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,mechanical_environmental_stability,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,DMSO与水之间的氢键,supports,operate continuously in experiments at low temperatures
151,TG:P0209:r001,TG,P0209,supported,True,引入浓度梯度增强输出是实测陈述，不宣称全部输出源于热转换。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17045454545454544,5.866666666666667,author_claim|2016_2021|complex_3plus_nodes,True,True,True,True,,False,热电池内浓度梯度,enhances,面积输出功率密度
152,TG:P0116:r001,TG,P0116,qualify,False,蒸馏和温度依赖溶解度两个因素共同维持浓度差，hypothesis正确但缺共同因素。,theoretical_proposal,thermodynamics,temperature-gradient distillation + temperature-dependent NaOH solubility,增加联合因素组。,gpt-6-astra,high,thermodynamics,applied_and_rechecked,0.5,2.0,hypothesis|2016_2021|complex_3plus_nodes,True,True,False,False,,False,temperature-gradient distillation + temperature-dependent NaOH solubility,maintains in proposed hybrid,Concentration difference
153,TG:P0258:r002,TG,P0258,supported,True,配合物解离提高离子动力学的方向直接支持；混流条件保留。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,degrade the complexes of Fe(H2O)5Cl(2)(+),increases,ionic kinetics
154,TG:P0094:r001,TG,P0094,supported,True,CsCl通过改变溶剂化提高Seebeck，未把电流增强机制混进此边。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17045454545454544,5.866666666666667,author_claim|2016_2021|complex_3plus_nodes,True,True,True,True,,False,Addition of CsCl,increases through altered solvation,电化学Seebeck系数
155,TG:P0285:r001,TG,P0285,supported,True,高氯酸根不配位抑制离子对形成，极性方向正确。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.17045454545454544,5.866666666666667,author_claim|2016_2021|complex_3plus_nodes,True,True,True,True,,False,non-coordinating nature of its perchlorate anion,suppresses,formation of the ion pairs
156,TG:P0177:r002,TG,P0177,supported,True,盐水浓差渗透发电成立，但属于渗透发电外围，不是TG固有机制。,as_reported,other_adjacent_domain,,,gpt-6-astra,high,other_adjacent_domain,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,high-concentration brine,drives osmotic generator,盐水驱动发电
157,TG:P0177:r001,TG,P0177,supported,True,太阳蒸发产生浓盐水，过程关系准确，属于外围领域。,as_reported,other_adjacent_domain,,,gpt-6-astra,high,other_adjacent_domain,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,solar-driven watersteam and brine production,produces,high-concentration brine
158,TG:P0072:r002,TG,P0072,supported,True,redox构象熵变化导致作者定义n型热电势，保留负号约定。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,conformational entropy changes,leads to,n-type thermopower
159,TG:P0021:r002,TG,P0021,supported,True,分层隔开redox物种使浓度梯度可控，未推断方向。,as_reported,device_engineering,,,gpt-6-astra,high,device_thermal_management,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,spatially segregates redox pairs into two distinct gel layers,enables control,ion concentration gradients
160,TG:P0031:r003,TG,P0031,supported,True,GO诱导四价阴离子结晶增强TG效应，具体物种准确。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,Gdm+诱导亚铁氰根结晶,enhances,温差驱动红氧热电化学效应
161,TG:P0069:r001,TG,P0069,supported,True,上层吸光功能明确。,as_reported,device_engineering,,,gpt-6-astra,high,device_thermal_management,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,upper photothermal layer,enables,absorb light
162,TG:P0086:r002,TG,P0086,supported,True,对流增强传质与同时降低温差不矛盾；此边未称净功率提高。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,自然对流,enhances,物质输运
163,TG:P0059:r001,TG,P0059,supported,True,DMSO/EG氢键抑制结晶，与原句一致。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,mechanical_environmental_stability,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,hydrogen bonds between DMSO and EG molecules,prevents,crystallization
164,TG:P0032:r003,TG,P0032,supported,True,乙二醇换溶剂促进热电势保持，结果与条件明确。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,mechanical_environmental_stability,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,ethylene glycol solvent exchange,facilitates,thermopower retention
165,TG:P0093:r001,TG,P0093,supported,True,纳米胶热捕冷放I3顺序完整。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.17045454545454544,5.866666666666667,author_claim|2016_2021|complex_3plus_nodes,True,True,True,True,,False,nanogels,enables,selective capture of I-3(-) at the hot side followed by the release of I-3(-) at the cold side
166,TG:P0015:r001,TG,P0015,qualify,False,原文组合设计产出高强度，不能将拉伸结晶单独立为已分离验证的原因。,as_reported,device_engineering,stretching-induced crystallization + thermoelectric-effect integrated design,改为组合设计与高强度的属性关系，保留19MPa。,gpt-6-astra,high,device_thermal_management,applied_and_rechecked,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,False,False,,False,stretching-induced crystallization + thermoelectric-effect integrated design,combined design is reported with high tensile strength,抗拉强度
167,TG:P0224:r006,TG,P0224,supported,True,粒子浓度、场强和方向对模型参数的依赖完整保留。,analytical_model,thermodynamics,,,gpt-6-astra,high,thermodynamics,unchanged_supported,0.17045454545454544,5.866666666666667,author_claim|2016_2021|complex_3plus_nodes,True,True,True,True,,False,particle concentration and the applied magnetic field strength and direction,affects model parameter,electrophoretic charge number of colloidal particles
168,TG:P0251:r004,TG,P0251,supported,True,would与特定乙醇含量限定正确，假说未变成确定结论。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.09090909090909091,11.0,hypothesis|2022_onward|complex_3plus_nodes,True,True,True,True,,False,intercalation of an ethanol molecule into the first solvation shell of Fe(CN)(6)(4-),would enhance at certain ethanol content,solvation entropy increase of redox ions
169,TG:P0272:r001,TG,P0272,supported,True,压缩循环后纳米线接触连接改善归因准确；属于电子TE外围，不当TG机制。,as_reported,other_adjacent_domain,,,gpt-6-astra,high,other_adjacent_domain,unchanged_supported,0.15625,6.4,author_claim|2022_onward|simple_1or2_nodes,True,True,True,True,,False,improved contact and connection between tellurium thermoelectric nanowires,increases after compression cycling,Te纳米线电子Seebeck系数
170,TG:P0246:r001,TG,P0246,qualify,False,intentionally utilized to明确设计目的，摘要未直接验证壳重排，需目的性表述。,as_reported,intrinsic_material_mechanism,,谓词改为intentionally used to modulate，模态design_purpose。,gpt-6-astra,high,intrinsic_material_mechanism,applied_and_rechecked,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,False,False,,False,water containing DES,intentionally used to modulate,氧化还原电对的溶剂化壳结构
171,TG:P0056:r001,TG,P0056,supported,True,非对称电极对两端反应的特异催化是明确作者陈述。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,electrode_interface_kinetics,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,self-assembled asymmetric electrodes,exhibits,specific catalysis toward electrode reactions
172,TG:P0264:r003,TG,P0264,supported,True,熵差增加提升thermopower，DES背景可溯源。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,红氧离子溶剂化熵差,boosts,热电化学热电势系数
173,TG:P0315:r001,TG,P0315,supported,True,以负值绝对量增大表达而非代数值增加，物理符号正确。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.13793103448275862,7.25,author_claim|2016_2021|simple_1or2_nodes,True,True,True,True,,False,host-guest interaction,authors report increase in magnitude from -0.86 to -1.20 mV K-1 with beta-cyclodextrin,电化学Seebeck系数
174,TG:P0224:r003,TG,P0224,supported,True,电泳电荷数只是分析模型参数，未外推因果促进方向。,analytical_model,thermodynamics,,,gpt-6-astra,high,thermodynamics,unchanged_supported,0.09090909090909091,11.0,association|2016_2021|complex_3plus_nodes,True,True,True,True,,False,electrophoretic charge number of colloidal particles,parameterizes analytical model,thermodiffusion term
175,TG:P0065:r002,TG,P0065,supported,True,仅合适低介电大体积溶剂条件下电荷可加性提升熵驱动过程，only限定保留。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,charge-additivity with the metal core,boosts under specified solvent conditions,entropically-driven processes
176,TG:P0305:r001,TG,P0305,supported,True,could/suggested前景以hypothesis保留，100–150°C范围在证据。,as_reported,device_engineering,,,gpt-6-astra,high,device_thermal_management,unchanged_supported,0.3333333333333333,3.0,hypothesis|through_2015|simple_1or2_nodes,True,True,True,True,,False,离子液体,suggested to enable,generate electrical energy from low-grade heat
177,TG:P0013:r002,TG,P0013,supported,True,三组分多氢键支持10天电性能保持，作者归因明确。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,mechanical_environmental_stability,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,"hydrogen bonds among phytic acid, glycerol, and water",supports,environmental stability
178,TG:P0329:r001,TG,P0329,supported,True,纯冰结相时浓缩增E，未与水合盐结相时减E混淆。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.11764705882352941,8.5,author_claim|through_2015|simple_1or2_nodes,True,True,True,True,,False,increase in the concentration of the solution,increases E when frozen phase is pure ice,热电动势
179,TG:P0069:r002,TG,P0069,supported,True,光吸收转热的过程关系可读，层间光热机制准确。,as_reported,device_engineering,,,gpt-6-astra,high,device_thermal_management,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,absorb light,converts to,heat
180,TG:P0082:r001,TG,P0082,supported,True,形变减小阻挡电阻，明确中间关系。,as_reported,application_sensing,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,deformation,reduces,resistance barrier
181,TG:P0066:r001,TG,P0066,supported,True,二元溶剂弱化水水氢键，原文直接陈述；不补造未给出的溶剂身份。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.15625,6.4,author_claim|2022_onward|simple_1or2_nodes,True,True,True,True,,False,binary solvent strategy,weakens,水分子之间氢键
182,TG:P0218:r002,TG,P0218,supported,True,电荷转移配合物形成解释混合物协同性能，归因准确。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17045454545454544,5.866666666666667,author_claim|2016_2021|complex_3plus_nodes,True,True,True,True,,False,formation of charge-transfer complexes,explains synergistic improvement,总输出功率
183,TG:P0246:r004,TG,P0246,supported,True,适量水维持共晶性质，修饰词适量没有丢失。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,appropriate amount of water,maintains,eutectic properties of DES
184,TG:P0181:r001,TG,P0181,supported,True,整体多层薄膜减少热损失，整体设计主语可承载多因素。,as_reported,device_engineering,,,gpt-6-astra,high,device_thermal_management,unchanged_supported,0.17045454545454544,5.866666666666667,author_claim|2016_2021|complex_3plus_nodes,True,True,True,True,,False,integrative multilayer film cell,suppresses,heat losses
185,TG:P0246:r003,TG,P0246,supported,True,适量水提高redox盐溶解度，can与范围完整。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,appropriate amount of water,increases,solubility of [Fe(CN)6]3-/4-
186,TG:P0231:r003,TG,P0231,supported,True,SWNT涂层提高输出有直接支持；原文conductance用词可疑但此边未据此构造电导方向。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,electrode_interface_kinetics,unchanged_supported,0.15789473684210525,6.333333333333334,author_claim|through_2015|complex_3plus_nodes,True,True,True,True,,False,SWNT coating,improves,electrical outputs
187,TG:P0242:r001,TG,P0242,supported,True,两种腐蚀共同可提高总损失2–7倍，未将局部损伤一律强化。,as_reported,corrosion_electrodeposition,,,gpt-6-astra,high,other_adjacent_domain,unchanged_supported,0.11764705882352941,8.5,author_claim|through_2015|simple_1or2_nodes,True,True,True,True,,False,thermogalvanic and heat-transfer corrosion,can increase two to sevenfold,total losses
188,TG:P0073:r002,TG,P0073,supported,True,redox动力学影响电压，没有把未给定的单调方向补上。,as_reported,application_sensing,,,gpt-6-astra,high,application_sensing,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,hydrogel's redox kinetics,influences,热驱动输出电压
189,TG:P0129:r001,TG,P0129,supported,True,水平池扩散迁移用于浓度分布模型，analytical/modeling范围明确。,analytical_model,measurement_method_model,,,gpt-6-astra,high,measurement_method_model,unchanged_supported,0.25,4.0,association|through_2015|complex_3plus_nodes,True,True,True,True,,False,diffusion-migration transport,modeled for horizontal cell,concentration distribution
190,TG:P0062:r001,TG,P0062,supported,True,混合结构同时改善应力/断裂形变，联合材料主语与结果完整。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,mechanical_environmental_stability,unchanged_supported,0.15625,6.4,author_claim|2022_onward|simple_1or2_nodes,True,True,True,True,,False,hybrid structure formed between PEDOT: PSS and SO42-/SO32-ion-promoted crosslinking PVA network,improves,tensile/compressive stress and deformation at break
191,TG:P0292:r001,TG,P0292,supported,True,传氢离子与电势耦合系数为实验测得关联，不误升单向因果。,experiment_with_NET,thermodynamics,,,gpt-6-astra,high,thermodynamics,unchanged_supported,1.0,1.0,association|2022_onward|simple_1or2_nodes,True,True,True,True,,False,transport of the hydrogen ions inside the membrane,coupled relation measured,electrical potential difference between the electrodes
192,TG:P0012:r002,TG,P0012,qualify,False,压阻与热电协同才构成自供能手势转导，需要共同因素绑定。,as_reported,application_sensing,thermoelectricity + active piezoresistivity,添加共同因素组并保持体热和应变条件。,gpt-6-astra,high,application_sensing,applied_and_rechecked,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,False,False,,False,thermoelectricity + active piezoresistivity,jointly enables,transduction of dynamic gestures into detectable electrical signals
193,TG:P0019:r001,TG,P0019,supported,True,非共价交联支持紧密物理电接触，明确结构关系。,as_reported,device_engineering,,,gpt-6-astra,high,electrode_interface_kinetics,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,non -covalent crosslinking,enables,tight physical and electrical contact
194,TG:P0273:r001,TG,P0273,supported,True,工作中调物态切换主导阳/阴离子，p/n可逆范围与原文一致。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,ion_mass_transport,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,physical state of the as-designed electrolyte,operando regulation enables,dominant ion can be alternated between cations and anions
195,TG:P0060:r001,TG,P0060,supported,True,Seebeck不是Soret存在的必要条件，not required准确；未误否定Soret可影响Seebeck。,as_reported,thermodynamics,,,gpt-6-astra,high,thermodynamics,unchanged_supported,0.3333333333333333,3.0,negated|2022_onward|simple_1or2_nodes,True,True,True,True,,False,Seebeck effect,not required,电解质离子Soret热扩散
196,TG:P0078:r001,TG,P0078,supported,True,水凝胶扰动第一壳明确标simulation，不冒充实验。,computational_prediction,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,hydrogel chains,simulation reports disturbance,first solvation shell
197,TG:P0270:r003,TG,P0270,supported,True,归一化四价离子浓度梯度增加Seebeck，原文支持该链条。,as_reported,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,normalized Fe(CN)64- concentration gradient,increases,电化学Seebeck系数
198,TG:P0088:r001,TG,P0088,supported,True,高比表面积/体积对应较高热阻，为本文形状对照的作者归因，不外推普适律。,as_reported,device_engineering,,,gpt-6-astra,high,device_thermal_management,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,surface area/volume ratio,increases,thermal resistances
199,TG:P0193:r002,TG,P0193,supported,True,Li水配位抑冰解释明确标simulation supports，非独立实验因果。,computational_prediction,intrinsic_material_mechanism,,,gpt-6-astra,high,intrinsic_material_mechanism,unchanged_supported,0.17027863777089783,5.872727272727273,author_claim|2022_onward|complex_3plus_nodes,True,True,True,True,,False,coordination effect of Li+ ions with water molecules,simulation supports suppression mechanism,ice crystallization
