claim_record_id,origin_relation_id,domain,paper_id,subject_concept_id,predicate,object_concept_id,assertion_type,evidence_modality,quote,analysis_scope,review_status,active_reviewed_claim,main_analysis_eligible,joint_factor_group,joint_factors_text,conditions_evidence,condition_encoding,reference_links,limitation_note,source_abstract_sha256
iTE:P1345:r001,iTE:P1345:r001,iTE,P1345,concept:v2:iTE:ad2bc932793485c57f14,supports,concept:v2:iTE:2d9288ba247202dc3ba5,author_claim,not_reclassified,"Excellent mechanical strength and conductivity are essential and exigent features for advanced gel materials. The trade-off between them, however, remains a challenge. Here, we proposed an ion-molecular engineering strategy to develop a strong (4.46 MPa) yet high conductivity (67.43 mS cm(-1)), freezing tolerant (-103 degrees C), and transparent (94%) cellulose ionogel via ZnCl2 doping (namely CZ ionogel). Doping Zn2+ induces coordination interactions with cellulose molecules (Zn2+-COO-) through coupling hydrogen bonding and ion-dipole interactions, resulting in a robust CZ ionogel with 15- and 10-times improvement in the elastic modulus and toughness, respectively. The Zn2+-cellulose engineering produces a confined nanostructure that supports the efficient transport of small-size Cl- anions, while limiting the movement of large-size cations, thereby allowing the CZ ionogel to function as a rare n-type ionic thermoelectric material to convert low-grade waste heat into useful electricity (similar to 110 mV at Delta T = 36 K). This ion-molecular engineering strategy offers unprecedented degrees of freedom for developing adaptable gel materials.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Excellent mechanical strength and conductivity are essential and exigent features for advanced gel materials. The trade-off between them, however, remains a challenge. Here, we proposed an ion-molecular engineering strategy to develop a strong (4.46 MPa) yet high conductivity (67.43 mS cm(-1)), freezing tolerant (-103 degrees C), and transparent (94%) cellulose ionogel via ZnCl2 doping (namely CZ ionogel). Doping Zn2+ induces coordination interactions with cellulose molecules (Zn2+-COO-) through coupling hydrogen bonding and ion-dipole interactions, resulting in a robust CZ ionogel with 15- and 10-times improvement in the elastic modulus and toughness, respectively. The Zn2+-cellulose engineering produces a confined nanostructure that supports the efficient transport of small-size Cl- anions, while limiting the movement of large-size cations, thereby allowing the CZ ionogel to function as a rare n-type ionic thermoelectric material to convert low-grade waste heat into useful electricity (similar to 110 mV at Delta T = 36 K). This ion-molecular engineering strategy offers unprecedented degrees of freedom for developing adaptable gel materials.",source_quote_preserved_not_fully_structured,[],,5499ad680d3e4fffc4f7366035d1624d8ae148636b9f3db332833c2136c8acf9
iTE:P1345:r002,iTE:P1345:r002,iTE,P1345,concept:v2:iTE:ad2bc932793485c57f14,limits,concept:v2:iTE:23c0203520a2bdcdbf7a,author_claim,not_reclassified,"Excellent mechanical strength and conductivity are essential and exigent features for advanced gel materials. The trade-off between them, however, remains a challenge. Here, we proposed an ion-molecular engineering strategy to develop a strong (4.46 MPa) yet high conductivity (67.43 mS cm(-1)), freezing tolerant (-103 degrees C), and transparent (94%) cellulose ionogel via ZnCl2 doping (namely CZ ionogel). Doping Zn2+ induces coordination interactions with cellulose molecules (Zn2+-COO-) through coupling hydrogen bonding and ion-dipole interactions, resulting in a robust CZ ionogel with 15- and 10-times improvement in the elastic modulus and toughness, respectively. The Zn2+-cellulose engineering produces a confined nanostructure that supports the efficient transport of small-size Cl- anions, while limiting the movement of large-size cations, thereby allowing the CZ ionogel to function as a rare n-type ionic thermoelectric material to convert low-grade waste heat into useful electricity (similar to 110 mV at Delta T = 36 K). This ion-molecular engineering strategy offers unprecedented degrees of freedom for developing adaptable gel materials.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Excellent mechanical strength and conductivity are essential and exigent features for advanced gel materials. The trade-off between them, however, remains a challenge. Here, we proposed an ion-molecular engineering strategy to develop a strong (4.46 MPa) yet high conductivity (67.43 mS cm(-1)), freezing tolerant (-103 degrees C), and transparent (94%) cellulose ionogel via ZnCl2 doping (namely CZ ionogel). Doping Zn2+ induces coordination interactions with cellulose molecules (Zn2+-COO-) through coupling hydrogen bonding and ion-dipole interactions, resulting in a robust CZ ionogel with 15- and 10-times improvement in the elastic modulus and toughness, respectively. The Zn2+-cellulose engineering produces a confined nanostructure that supports the efficient transport of small-size Cl- anions, while limiting the movement of large-size cations, thereby allowing the CZ ionogel to function as a rare n-type ionic thermoelectric material to convert low-grade waste heat into useful electricity (similar to 110 mV at Delta T = 36 K). This ion-molecular engineering strategy offers unprecedented degrees of freedom for developing adaptable gel materials.",source_quote_preserved_not_fully_structured,[],,5499ad680d3e4fffc4f7366035d1624d8ae148636b9f3db332833c2136c8acf9
iTE:P1346:r001,iTE:P1346:r001,iTE,P1346,concept:v2:iTE:d3720af65217f9ca3e3c,causes in model,concept:v2:iTE:621e80a0655ad957d332,author_claim,computational_prediction,The number density fluctuation of mobile ions in superionic conductors (SIC) is studied by using the coupled phonon-lattice gas model. The dynamical structure factor of SIC of alpha-AgI type is calculated by using the generalized Langevin equation for the number density fluctuation caused by the mobile ion hopping. It is found that the calculated dynamical structure factor is of a non-lorentzian type with asymmetric temperature dependence.,intrinsic_material_mechanism,astra_supported_as_reported,True,True,,,The number density fluctuation of mobile ions in superionic conductors (SIC) is studied by using the coupled phonon-lattice gas model. The dynamical structure factor of SIC of alpha-AgI type is calculated by using the generalized Langevin equation for the number density fluctuation caused by the mobile ion hopping. It is found that the calculated dynamical structure factor is of a non-lorentzian type with asymmetric temperature dependence.,source_quote_preserved_not_fully_structured,[],mobile hopping引起密度涨落，谓词in model明确理论范围。,52187cc8366045bb25558ff5d3ec32125b331abf9c0dd4824d109e0f37941364
iTE:P1347:r001,iTE:P1347:r001,iTE,P1347,concept:v2:iTE:51dbc6d51e0571e3ff2a,contributes,concept:v2:iTE:abab1f0bfafa1959a1f2,author_claim,not_reclassified,"A free-standing ordered polymer of P(EDT-E5-EDT) based on oligo(oxyethylene)-functionalized polythiophene with two 3,4-ethylenedioxythiophene units as building blocks was electrosynthesized successfully at a low oxidation potential, and comparatively investigated in three electrolytes of ACNE LiClO4, PC/LiClO4 and ionic liquid BmimPF(6). Interestingly, one ordered film obtained from PC/LiClO4 resulted in its electrical conductivity up to 40 S m(-1) depending on the mild growth condition. Among the fabricated P(EDT-E5-EDT) system, electronic transport is an important factor to receive a highest Seebeck coefficient of 35.9 mu V K-1. P(EDT-E5-EDT) films also exhibited favorable electroactivity and remarkable redox stability in especial. Moreover, the resultant films were demonstrated the electrochromic nature by color changing from salmon pink to blue, and broad absorption can be observed in near infrared region with the band gaps of 1.88-1.93 eV. Further switching transmittance revealed that polymers had reasonable contrast ratios (1735-52.36%), high coloration efficiencies (151.6-363.5 cm(2)C(-1)), excellent switching stability and color persistence. The effective EDOT moieties in the chain plays a great role in the advanced properties, which could be developed to be semiconducting polymers in many electronic application areas. (C) 2017 Elsevier Ltd. All rights reserved.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"A free-standing ordered polymer of P(EDT-E5-EDT) based on oligo(oxyethylene)-functionalized polythiophene with two 3,4-ethylenedioxythiophene units as building blocks was electrosynthesized successfully at a low oxidation potential, and comparatively investigated in three electrolytes of ACNE LiClO4, PC/LiClO4 and ionic liquid BmimPF(6). Interestingly, one ordered film obtained from PC/LiClO4 resulted in its electrical conductivity up to 40 S m(-1) depending on the mild growth condition. Among the fabricated P(EDT-E5-EDT) system, electronic transport is an important factor to receive a highest Seebeck coefficient of 35.9 mu V K-1. P(EDT-E5-EDT) films also exhibited favorable electroactivity and remarkable redox stability in especial. Moreover, the resultant films were demonstrated the electrochromic nature by color changing from salmon pink to blue, and broad absorption can be observed in near infrared region with the band gaps of 1.88-1.93 eV. Further switching transmittance revealed that polymers had reasonable contrast ratios (1735-52.36%), high coloration efficiencies (151.6-363.5 cm(2)C(-1)), excellent switching stability and color persistence. The effective EDOT moieties in the chain plays a great role in the advanced properties, which could be developed to be semiconducting polymers in many electronic application areas. (C) 2017 Elsevier Ltd. All rights reserved.",source_quote_preserved_not_fully_structured,[],,d85fe4772083b7cdf57f52b55a713bf90ceb342b78113be29095d8d6c769da7a
iTE:P1348:r001,iTE:P1348:r001,iTE,P1348,concept:v2:iTE:37038ddc0bb1a7beec6a,increases,concept:v2:iTE:53801a85fad0b69af32d,association,not_reclassified,"This paper focuses on the electrochemical potentialities of the 2D misfit compound Ca3Co4O9-delta, so far mainly investigated for its thermoelectric properties. Its expansion coefficient (TEC = (9-10) x 10(-6)degrees C-1) and its chemical stability are compatible with standard CGO IT-electrolyte and the first optimisation steps of the deposited cathode have been performed with the aim to minimise the ASR and increase the cell durability. Particular attention has been paid on the effect of thickness and microstructure for pure and composite cathodes. The electrode reaction was performed on symmetrical cells. The preliminary results presented here show that the composite (70 wt.% Ca3Co4O9-delta-30 wt.% CGO) gives the lowest ASR values compare to single-phased electrodes. Strikingly, the ASR values increase for thinner deposited layers. The effect of various current collectors (gold grid vs. platinum paste) has been also checked. (C) 2011 Elsevier B.V. All rights reserved.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"This paper focuses on the electrochemical potentialities of the 2D misfit compound Ca3Co4O9-delta, so far mainly investigated for its thermoelectric properties. Its expansion coefficient (TEC = (9-10) x 10(-6)degrees C-1) and its chemical stability are compatible with standard CGO IT-electrolyte and the first optimisation steps of the deposited cathode have been performed with the aim to minimise the ASR and increase the cell durability. Particular attention has been paid on the effect of thickness and microstructure for pure and composite cathodes. The electrode reaction was performed on symmetrical cells. The preliminary results presented here show that the composite (70 wt.% Ca3Co4O9-delta-30 wt.% CGO) gives the lowest ASR values compare to single-phased electrodes. Strikingly, the ASR values increase for thinner deposited layers. The effect of various current collectors (gold grid vs. platinum paste) has been also checked. (C) 2011 Elsevier B.V. All rights reserved.",source_quote_preserved_not_fully_structured,[],,8c83dd8271cbfd5dc1d9bb7a50c9acc0fa990b425e54c453a8a0ab02b5ac578e
iTE:P1349:r001,iTE:P1349:r001,iTE,P1349,concept:v2:iTE:69073674fb504a132e8e,enables,concept:v2:iTE:bc1121713afda15c4504,author_claim,not_reclassified,"Skin-like electronics research aiming to mimic even surpass human-like specific tactile cognition by operating perception-to-cognition-to-feedback of stimulus to build intelligent cognition systems for certain imperceptible or inappreciable signals was so attractive. Herein, we constructed an all-in-one tri-modal pressure sensing wearable device to address the issue of power supply by integrating multistage microstructured ionic skin (MM i-skin) and thermoelectric self-power staffs, which exhibits high sensitivity simultaneously. The MM i-skin with multi-stage interlocked configurations achieved precise recognition of subtle signals, where the sensitivity reached up to 3.95 kPa-1, as well as response time of 46 ms, cyclic stability (over 1500 cycles), a wide detection range of 0-200 kPa. Furthermore, we developed the thermoelectricity nanogenerator, piezoelectricity nanogenerator, and piezocapacitive sensing as an integrated tri-modal pressure sensing, denoted as P-iskin, T-iskin, and C-iskin, respectively. This multifunctional ionic skin enables real-time monitoring of weak body signals, rehab guidance, and robotic motion recognition, demonstrating potential for Internet of things (IoT) applications involving the artificial intelligence-motivated sapiential healthcare Internet (SHI) and widely distributed human-machine interaction (HMI). Inspired by the multi-level interlocking structure in human skin, the microlevel multi-stage interlocked configuration ionic skin is prepared by the bio-template method, and an all-in-one tri-modal pressure sensing wearable device was constructed by integrating thermoelectricity nanogenerator, piezoelectricity nanogenerator, and piezocapacitive sensing, which demonstrates the potential for addressing the issue of power supply and Internet of things applications. image",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Skin-like electronics research aiming to mimic even surpass human-like specific tactile cognition by operating perception-to-cognition-to-feedback of stimulus to build intelligent cognition systems for certain imperceptible or inappreciable signals was so attractive. Herein, we constructed an all-in-one tri-modal pressure sensing wearable device to address the issue of power supply by integrating multistage microstructured ionic skin (MM i-skin) and thermoelectric self-power staffs, which exhibits high sensitivity simultaneously. The MM i-skin with multi-stage interlocked configurations achieved precise recognition of subtle signals, where the sensitivity reached up to 3.95 kPa-1, as well as response time of 46 ms, cyclic stability (over 1500 cycles), a wide detection range of 0-200 kPa. Furthermore, we developed the thermoelectricity nanogenerator, piezoelectricity nanogenerator, and piezocapacitive sensing as an integrated tri-modal pressure sensing, denoted as P-iskin, T-iskin, and C-iskin, respectively. This multifunctional ionic skin enables real-time monitoring of weak body signals, rehab guidance, and robotic motion recognition, demonstrating potential for Internet of things (IoT) applications involving the artificial intelligence-motivated sapiential healthcare Internet (SHI) and widely distributed human-machine interaction (HMI). Inspired by the multi-level interlocking structure in human skin, the microlevel multi-stage interlocked configuration ionic skin is prepared by the bio-template method, and an all-in-one tri-modal pressure sensing wearable device was constructed by integrating thermoelectricity nanogenerator, piezoelectricity nanogenerator, and piezocapacitive sensing, which demonstrates the potential for addressing the issue of power supply and Internet of things applications. image",source_quote_preserved_not_fully_structured,[],,13b4c907cc254a69654c5308cab827448ec37dfba1988bcf83e5c61be76db0fc
iTE:P1350:r001,iTE:P1350:r001,iTE,P1350,concept:v2:iTE:104de43e6e9c1017cc8f,clogs Li-diffusion channels due to cation disorder,concept:v2:iTE:6ca6cdac051df273b89a,author_claim,not_reclassified,"Among chalcogenide semiconductors for thermoelectric applications, alkali-metal bismuth compounds occur in many complex compositions favorable for high performance. Although LiBi3S5 had been announced in 1977, the potential 1D lithium-ion conductor has hitherto eluded selective synthesis and structure determination. In this study, we present a solid-state route to phase-pure LiBi3S5 powder starting from LiBiS2 and Bi2S3. Neutron diffractograms and lithium NMR spectra reveal its crystal structure to be a cation-disordered variety of the AgBi3S5 type (synthetic pavonite; monoclinic, C2/m). Topological analyses and lithium NMR relaxometry suggest that correlated lithium-ion diffusion with activation energies up to 0.66(2) eV occurs along the channels in b direction including tetrahedral voids. Because of cation disorder, immobile bismuth(III) ions clog these pathways, making LiBi3S5 a moderate to poor ionic conductor. The synthesis route reported is nonetheless promising for new lithium bismuth sulfides with, possibly ordered, structure types of the pavonite homologous series. (C) 2016 Elsevier Inc. All rights reserved.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Among chalcogenide semiconductors for thermoelectric applications, alkali-metal bismuth compounds occur in many complex compositions favorable for high performance. Although LiBi3S5 had been announced in 1977, the potential 1D lithium-ion conductor has hitherto eluded selective synthesis and structure determination. In this study, we present a solid-state route to phase-pure LiBi3S5 powder starting from LiBiS2 and Bi2S3. Neutron diffractograms and lithium NMR spectra reveal its crystal structure to be a cation-disordered variety of the AgBi3S5 type (synthetic pavonite; monoclinic, C2/m). Topological analyses and lithium NMR relaxometry suggest that correlated lithium-ion diffusion with activation energies up to 0.66(2) eV occurs along the channels in b direction including tetrahedral voids. Because of cation disorder, immobile bismuth(III) ions clog these pathways, making LiBi3S5 a moderate to poor ionic conductor. The synthesis route reported is nonetheless promising for new lithium bismuth sulfides with, possibly ordered, structure types of the pavonite homologous series. (C) 2016 Elsevier Inc. All rights reserved.",source_quote_preserved_not_fully_structured,[],,ac1f8f60fd752d8f177c9cc027d22de78f736a81ba2bb4a7af6762cb77e76859
iTE:P1351:r001,iTE:P1351:r001,iTE,P1351,concept:v2:iTE:8e6b5e62303083195549,produces in IL at ambient conditions,concept:v2:iTE:2810f7248a255f15a939,author_claim,not_reclassified,"The challenges associated with synthesizing expanded semiconductor frameworks with cage-like crystal structures continue to be of interest(1,2). Filled low-density germanium and silicon framework structures have distinct properties that address important issues in thermoelectric phonon glass - electron crystals(3), superconductivity(4) and the possibility of Kondo insulators(5). Interest in empty framework structures of silicon and germanium is motivated by their predicted wide optical bandgaps of the same magnitude as quantum dots and porous silicon, making them and their alloys promising materials for silicon-based optoelectronic devices(6,7). Although almost-empty Na1-xSi136 has already been reported(8,9), the synthesis of guest-free germanium clathrate has so far been unsuccessful. Here we report the high-yield synthesis and characteristics of germanium with the empty clathrate-II structure through the oxidation of Ge-9(4-) Zintl anions in ionic liquids under ambient conditions. The approach demonstrates the potential of ionic liquids as media for the reactions of polar intermetallic phases.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"The challenges associated with synthesizing expanded semiconductor frameworks with cage-like crystal structures continue to be of interest(1,2). Filled low-density germanium and silicon framework structures have distinct properties that address important issues in thermoelectric phonon glass - electron crystals(3), superconductivity(4) and the possibility of Kondo insulators(5). Interest in empty framework structures of silicon and germanium is motivated by their predicted wide optical bandgaps of the same magnitude as quantum dots and porous silicon, making them and their alloys promising materials for silicon-based optoelectronic devices(6,7). Although almost-empty Na1-xSi136 has already been reported(8,9), the synthesis of guest-free germanium clathrate has so far been unsuccessful. Here we report the high-yield synthesis and characteristics of germanium with the empty clathrate-II structure through the oxidation of Ge-9(4-) Zintl anions in ionic liquids under ambient conditions. The approach demonstrates the potential of ionic liquids as media for the reactions of polar intermetallic phases.",source_quote_preserved_not_fully_structured,[],,2ba7747ec7a920d882017c9eaaa60b17b822e5d1229d067d34a162c967911e11
iTE:P1352:r001,iTE:P1352:r001,iTE,P1352,concept:v2:iTE:fb507ccba408135e7570,main governing factor,concept:v2:iTE:6783710a340a17d7c278,author_claim,not_reclassified,"The main factor governing the oxygen ionic conductivity in apatite-type La10-xSi6-yAlyO27-3O27-3x/2-y/2 = (x = 0-0.33; y = 0.5- 1.5) is the concentration of mobile interstitials determined by the total oxygen content. The ion transference numbers, measured by modified faradaic efficiency technique., vary in the range 0.9949-0.9997 in air and increase on reducing oxygen partial pressure due to decreasing p-type electronic conduction. The activation energies for ionic and hole transport are (56-67)+/- 3kJ/mol and (57-100)+/- 8 kJ/mol, respectively. Increasing oxygen content leads to hi-her hole conduction in oxidizing atmospheres and promotes minor oxygen losses from the lattice when the oxygen pressure decreases, although the overall level of ionic conductivity is almost constant in the p(O-2) range from 50 kPa down to 10(-16) Pa. Under reducing conditions at temperatures above 1100 K. silicon oxide volatilization from the surface layers of apatite ceramics results in a moderate decrease of the conductivity with time. This suggests that the operation of electrochemical cells with silicate-based solid electrolytes should be limited to the intermediate-temperature range, such Lis 800-1000 K, where the ionic transport in most-conductive apatite phases containing 26.50-26.75 oxygen atoms per unit formula is higher than that in stabilized zirconia. The average thermal expansion coefficients of apatite ceramics, calculated from dilatometric data in air, are (8.7-10.8) x 10(-6) K-1 at 300-1300 K. (c) 2005 Elsevier Inc. All rights reserved.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"The main factor governing the oxygen ionic conductivity in apatite-type La10-xSi6-yAlyO27-3O27-3x/2-y/2 = (x = 0-0.33; y = 0.5- 1.5) is the concentration of mobile interstitials determined by the total oxygen content. The ion transference numbers, measured by modified faradaic efficiency technique., vary in the range 0.9949-0.9997 in air and increase on reducing oxygen partial pressure due to decreasing p-type electronic conduction. The activation energies for ionic and hole transport are (56-67)+/- 3kJ/mol and (57-100)+/- 8 kJ/mol, respectively. Increasing oxygen content leads to hi-her hole conduction in oxidizing atmospheres and promotes minor oxygen losses from the lattice when the oxygen pressure decreases, although the overall level of ionic conductivity is almost constant in the p(O-2) range from 50 kPa down to 10(-16) Pa. Under reducing conditions at temperatures above 1100 K. silicon oxide volatilization from the surface layers of apatite ceramics results in a moderate decrease of the conductivity with time. This suggests that the operation of electrochemical cells with silicate-based solid electrolytes should be limited to the intermediate-temperature range, such Lis 800-1000 K, where the ionic transport in most-conductive apatite phases containing 26.50-26.75 oxygen atoms per unit formula is higher than that in stabilized zirconia. The average thermal expansion coefficients of apatite ceramics, calculated from dilatometric data in air, are (8.7-10.8) x 10(-6) K-1 at 300-1300 K. (c) 2005 Elsevier Inc. All rights reserved.",source_quote_preserved_not_fully_structured,[],,3ef7dc3dd78f46f35d8bf323d224bb8256f5e1e5c64e01ba35e53ce6b84e0629
iTE:P1353:r001,iTE:P1353:r001,iTE,P1353,concept:v2:iTE:9b50ac1cc8568ca8acbc,assumed driver in model,concept:v2:iTE:511f369e8de3cd68c38f,hypothesis,not_reclassified,"The temperature dependence of the Soret coefficient S-T (T) in electrostatically charged magnetic colloids is investigated. Two different ferrofluids, with different particles' mean dimensions, are studied. In both cases we obtain a thermophilic behavior of the Soret effect. The temperature dependence of the Soret coefficient is described assuming that the nanoparticles migrate along the ionic thermoelectric field created by the thermal gradient. A model based on the contributions from the thermoelectrophoresis and variation of the double-layer energy, without fitting parameters, is used to describe the experimental results of the colloid with the bigger particles. To do so, independent measurements of the. potential, mass diffusion coefficient, and Seebeck coefficient are performed. The agreement of the theory and the experimental results is rather good. In the case of the ferrofluid with smaller particles, it is not possible to get experimentally reliable values of the. potential and the model described is used to evaluate this parameter and its temperature dependence.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"The temperature dependence of the Soret coefficient S-T (T) in electrostatically charged magnetic colloids is investigated. Two different ferrofluids, with different particles' mean dimensions, are studied. In both cases we obtain a thermophilic behavior of the Soret effect. The temperature dependence of the Soret coefficient is described assuming that the nanoparticles migrate along the ionic thermoelectric field created by the thermal gradient. A model based on the contributions from the thermoelectrophoresis and variation of the double-layer energy, without fitting parameters, is used to describe the experimental results of the colloid with the bigger particles. To do so, independent measurements of the. potential, mass diffusion coefficient, and Seebeck coefficient are performed. The agreement of the theory and the experimental results is rather good. In the case of the ferrofluid with smaller particles, it is not possible to get experimentally reliable values of the. potential and the model described is used to evaluate this parameter and its temperature dependence.",source_quote_preserved_not_fully_structured,[],,e0cb74a7d7b2fb5109005611983209aef8746a05775accbf2dd268654c07a4dc
iTE:P1354:r001,iTE:P1354:r001,iTE,P1354,concept:v2:iTE:bc20c60f43a82d96e0c2,enhances,concept:v2:iTE:f56b46ee491c8b844234,author_claim,not_reclassified,"Polar intermetallics are an emerging class of thermoelectric materials whose electronic properties can be finely tuned by cation chemistry. Single crystals of Eu5-xYbxAl3Sb6 and Eu5-x-ySrxYbyAl3Sb6 were synthesized by flux methods and their structures determined by single-crystal X-ray diffraction, confirming monoclinic C2/m symmetry and an electron count near 3.5 e(-) per atom, consistent with polar intermetallic classification. The Al content in these phases can be increased from 3 to 4. A comparative study of polycrystalline synthesized Eu5Al4Sb6 and its Sr- and Yb-substituted solid solutions, along with the pseudoquinary phase Eu2.5Sr2Yb0.5Al4Sb6, is presented. Substituting Eu2+ with the more ionic Sr2+ enhances mobility and increases the magnitude of the Seebeck coefficient, while the more covalent Yb2+ drives the system metallic, lowering Seebeck values but improving zT to 0.8 at 873 K. The quinary phase further suppresses bipolar conduction, delaying the high-temperature downturn observed in both ternary solid solutions. Across all compositions, thermal conductivities remain exceptionally low (<1 W m(-1) K-1), enabling promising figures of merit. These results highlight how ionic versus covalent A-site substitution can serve as a powerful lever to control scattering, band overlap, and transport in polar intermetallics, opening design pathways parallel to those of the benchmarked half-Heusler phases and PbTe.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"Polar intermetallics are an emerging class of thermoelectric materials whose electronic properties can be finely tuned by cation chemistry. Single crystals of Eu5-xYbxAl3Sb6 and Eu5-x-ySrxYbyAl3Sb6 were synthesized by flux methods and their structures determined by single-crystal X-ray diffraction, confirming monoclinic C2/m symmetry and an electron count near 3.5 e(-) per atom, consistent with polar intermetallic classification. The Al content in these phases can be increased from 3 to 4. A comparative study of polycrystalline synthesized Eu5Al4Sb6 and its Sr- and Yb-substituted solid solutions, along with the pseudoquinary phase Eu2.5Sr2Yb0.5Al4Sb6, is presented. Substituting Eu2+ with the more ionic Sr2+ enhances mobility and increases the magnitude of the Seebeck coefficient, while the more covalent Yb2+ drives the system metallic, lowering Seebeck values but improving zT to 0.8 at 873 K. The quinary phase further suppresses bipolar conduction, delaying the high-temperature downturn observed in both ternary solid solutions. Across all compositions, thermal conductivities remain exceptionally low (<1 W m(-1) K-1), enabling promising figures of merit. These results highlight how ionic versus covalent A-site substitution can serve as a powerful lever to control scattering, band overlap, and transport in polar intermetallics, opening design pathways parallel to those of the benchmarked half-Heusler phases and PbTe.",source_quote_preserved_not_fully_structured,[],,069d7cc30b2ffa5e5a104d358004168bd049f2319700156600770098bfe13397
iTE:P1355:r001,iTE:P1355:r001,iTE,P1355,concept:v2:iTE:0485125d208dd904707e,dominates,concept:v2:iTE:81297c925831410472d0,author_claim,not_reclassified,"The Ruddlesden-Popper (RP) phase compounds (Sr0.95R0.05)(3)Ti2O7 (R=Er, Y, Dy, Gd, Eu, Sm, Nd and La) were prepared, and their transport and thermoelectric properties were investigated. The results indicate that high-T electrical resistivity rho (300 K < T < 1000 K) increases monotonically with temperature and basically has a relation rho proportional to T-M, with M varying from 0.91 to 1.92 at temperatures T > similar to 650 K, suggesting acoustic phonon scattering is dominant. At low temperatures (5 K < T< 300 K), rho for (Sr0.95R0.05)(3)Ti2O7 (R=Nd and La) decreases monotonously with decreasing temperature, whereas rho for (Sr0.95R0.05)(3)Ti2O7 (R= Er, Y, Dy, Gd, Eu and Sm) decreases first, and then increases instead as T decreases to a critical temperature T-c. Moreover, electrical conductivity sigma proportional to T-1/2 holds at lower temperatures, indicating that the electron-electron interaction caused by the presence of disorder dominates the transport process at the low temperatures. Besides, experiments show that at T < similar to 400 K the lattice thermal conductivity of the doped compounds basically decreases with increase of the atomic mass of dopants. Generally, the figure of merit (21) at 1000 K increases first, and then decreases with the increase of the dopants' ionic radius, and the largest ZT is achieved in (Sr0.95Gd0.05)(3)Ti2O7 mainly owing to its lower lattice thermal conductivity. (C) 2014 Elsevier Ltd. All rights reserved.",scope_unreviewed,source_extraction_not_individually_accepted,False,False,,,"The Ruddlesden-Popper (RP) phase compounds (Sr0.95R0.05)(3)Ti2O7 (R=Er, Y, Dy, Gd, Eu, Sm, Nd and La) were prepared, and their transport and thermoelectric properties were investigated. The results indicate that high-T electrical resistivity rho (300 K < T < 1000 K) increases monotonically with temperature and basically has a relation rho proportional to T-M, with M varying from 0.91 to 1.92 at temperatures T > similar to 650 K, suggesting acoustic phonon scattering is dominant. At low temperatures (5 K < T< 300 K), rho for (Sr0.95R0.05)(3)Ti2O7 (R=Nd and La) decreases monotonously with decreasing temperature, whereas rho for (Sr0.95R0.05)(3)Ti2O7 (R= Er, Y, Dy, Gd, Eu and Sm) decreases first, and then increases instead as T decreases to a critical temperature T-c. Moreover, electrical conductivity sigma proportional to T-1/2 holds at lower temperatures, indicating that the electron-electron interaction caused by the presence of disorder dominates the transport process at the low temperatures. Besides, experiments show that at T < similar to 400 K the lattice thermal conductivity of the doped compounds basically decreases with increase of the atomic mass of dopants. Generally, the figure of merit (21) at 1000 K increases first, and then decreases with the increase of the dopants' ionic radius, and the largest ZT is achieved in (Sr0.95Gd0.05)(3)Ti2O7 mainly owing to its lower lattice thermal conductivity. (C) 2014 Elsevier Ltd. All rights reserved.",source_quote_preserved_not_fully_structured,[],,e19544a5072bce7cbed859aa2ec489dacc86bfb5cba196ebaf78ccb8e0e8f66c
